[2026-05-18 02:19:51] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:19:51] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_110_d1_w111/training_log.txt
[2026-05-18 02:19:51] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_110_d1_w111/training_stats.csv
[2026-05-18 02:19:51] [CANDIDATE] task=representation phase=ae_alt_width index=110 search_phase=width architecture=[111]
[2026-05-18 02:19:57] [representation][ae_alt_width][cand_110_d1_w111] epoch=1 architecture=[111] train_loss=0.355541 val_loss=0.351080 best=0.346617 es=0/5
[2026-05-18 02:19:59] [representation][ae_alt_width][cand_110_d1_w111] epoch=2 architecture=[111] train_loss=0.346205 val_loss=0.348299 best=0.346617 es=0/5
[2026-05-18 02:20:01] [representation][ae_alt_width][cand_110_d1_w111] epoch=3 architecture=[111] train_loss=0.344734 val_loss=0.347787 best=0.346617 es=0/5
[2026-05-18 02:20:04] [representation][ae_alt_width][cand_110_d1_w111] epoch=4 architecture=[111] train_loss=0.343873 val_loss=0.348767 best=0.346617 es=1/5
[2026-05-18 02:20:09] [representation][ae_alt_width][cand_110_d1_w111] epoch=5 architecture=[111] train_loss=0.344081 val_loss=0.347094 best=0.346617 es=0/5
[2026-05-18 02:20:12] [representation][ae_alt_width][cand_110_d1_w111] epoch=6 architecture=[111] train_loss=0.344055 val_loss=0.348579 best=0.346617 es=1/5
[2026-05-18 02:20:14] [representation][ae_alt_width][cand_110_d1_w111] epoch=7 architecture=[111] train_loss=0.343302 val_loss=0.346348 best=0.346348 es=0/5
[2026-05-18 02:20:17] [representation][ae_alt_width][cand_110_d1_w111] epoch=8 architecture=[111] train_loss=0.343621 val_loss=0.347060 best=0.346348 es=1/5
[2026-05-18 02:20:19] [representation][ae_alt_width][cand_110_d1_w111] epoch=9 architecture=[111] train_loss=0.342527 val_loss=0.346212 best=0.346212 es=0/5
[2026-05-18 02:20:24] [representation][ae_alt_width][cand_110_d1_w111] epoch=10 architecture=[111] train_loss=0.342928 val_loss=0.346113 best=0.346212 es=1/5
[2026-05-18 02:20:27] [representation][ae_alt_width][cand_110_d1_w111] epoch=11 architecture=[111] train_loss=0.342645 val_loss=0.347155 best=0.346212 es=2/5
[2026-05-18 02:20:29] [representation][ae_alt_width][cand_110_d1_w111] epoch=12 architecture=[111] train_loss=0.343036 val_loss=0.347632 best=0.346212 es=3/5
[2026-05-18 02:20:31] [representation][ae_alt_width][cand_110_d1_w111] epoch=13 architecture=[111] train_loss=0.343039 val_loss=0.347369 best=0.346212 es=4/5
[2026-05-18 02:20:33] [representation][ae_alt_width][cand_110_d1_w111] epoch=14 architecture=[111] train_loss=0.342982 val_loss=0.345624 best=0.345624 es=0/5
[2026-05-18 02:20:39] [representation][ae_alt_width][cand_110_d1_w111] epoch=15 architecture=[111] train_loss=0.342521 val_loss=0.346966 best=0.345624 es=1/5
[2026-05-18 02:20:41] [representation][ae_alt_width][cand_110_d1_w111] epoch=16 architecture=[111] train_loss=0.343386 val_loss=0.345987 best=0.345624 es=2/5
[2026-05-18 02:20:43] [representation][ae_alt_width][cand_110_d1_w111] epoch=17 architecture=[111] train_loss=0.342843 val_loss=0.347153 best=0.345624 es=3/5
[2026-05-18 02:20:45] [representation][ae_alt_width][cand_110_d1_w111] epoch=18 architecture=[111] train_loss=0.343124 val_loss=0.347933 best=0.345624 es=4/5
[2026-05-18 02:20:47] [representation][ae_alt_width][cand_110_d1_w111] epoch=19 architecture=[111] train_loss=0.342909 val_loss=0.345779 best=0.345624 es=5/5
