task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
representation,ae_width_only,width_only,0.08674525539660437,9,9,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d5/representation/ae_width_only/cand_557_d5_w113/checkpoint_best.pt,cand_557_d5_w113
representation,stl_from_ae_width_only,stl_refit,0.19109221487250996,67,77,0.19310896704831784,0.9245279771432505,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d5/representation/stl_from_ae_width_only/cand_000_d5_w113/checkpoint_best.pt,cand_000_d5_w113
