2025-10-05 09:46:16 - INFO - ======== [Run 31/300] width=10 depth=2 ========
2025-10-05 09:46:16 - INFO - Device=cuda | dataset=cifar100 | batch=2048 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-05 09:46:16 - INFO - Model params=2310 | neurons=30 | pooling=[1, 3]
2025-10-05 09:46:36 - INFO - [epoch 1/50] train_loss=4.5977 | val_loss=4.5858 | val_acc=0.0354 | best_val=4.5858@1 | bad=0/10 | lr=1.00e-03 | dt=19.8s
2025-10-05 09:46:45 - INFO - [epoch 2/50] train_loss=4.5692 | val_loss=4.5371 | val_acc=0.0438 | best_val=4.5371@2 | bad=0/10 | lr=1.00e-03 | dt=8.9s
2025-10-05 09:46:53 - INFO - [epoch 3/50] train_loss=4.5268 | val_loss=4.4809 | val_acc=0.0416 | best_val=4.4809@3 | bad=0/10 | lr=1.00e-03 | dt=8.1s
2025-10-05 09:47:01 - INFO - [epoch 4/50] train_loss=4.4782 | val_loss=4.4301 | val_acc=0.0416 | best_val=4.4301@4 | bad=0/10 | lr=1.00e-03 | dt=8.3s
2025-10-05 09:47:10 - INFO - [epoch 5/50] train_loss=4.4316 | val_loss=4.3943 | val_acc=0.0404 | best_val=4.3943@5 | bad=0/10 | lr=1.00e-03 | dt=8.5s
2025-10-05 09:47:18 - INFO - [epoch 6/50] train_loss=4.3911 | val_loss=4.3627 | val_acc=0.0410 | best_val=4.3627@6 | bad=0/10 | lr=1.00e-03 | dt=8.4s
2025-10-05 09:47:26 - INFO - [epoch 7/50] train_loss=4.3563 | val_loss=4.3289 | val_acc=0.0408 | best_val=4.3289@7 | bad=0/10 | lr=1.00e-03 | dt=8.1s
2025-10-05 09:47:35 - INFO - [epoch 8/50] train_loss=4.3245 | val_loss=4.3012 | val_acc=0.0438 | best_val=4.3012@8 | bad=0/10 | lr=1.00e-03 | dt=8.4s
2025-10-05 09:47:43 - INFO - [epoch 9/50] train_loss=4.2959 | val_loss=4.2721 | val_acc=0.0430 | best_val=4.2721@9 | bad=0/10 | lr=1.00e-03 | dt=8.2s
2025-10-05 09:47:51 - INFO - [epoch 10/50] train_loss=4.2696 | val_loss=4.2426 | val_acc=0.0482 | best_val=4.2426@10 | bad=0/10 | lr=1.00e-03 | dt=8.3s
2025-10-05 09:48:00 - INFO - [epoch 11/50] train_loss=4.2453 | val_loss=4.2184 | val_acc=0.0514 | best_val=4.2184@11 | bad=0/10 | lr=1.00e-03 | dt=8.5s
2025-10-05 09:48:08 - INFO - [epoch 12/50] train_loss=4.2220 | val_loss=4.1967 | val_acc=0.0520 | best_val=4.1967@12 | bad=0/10 | lr=1.00e-03 | dt=8.0s
2025-10-05 09:48:15 - INFO - [epoch 13/50] train_loss=4.2005 | val_loss=4.1773 | val_acc=0.0572 | best_val=4.1773@13 | bad=0/10 | lr=1.00e-03 | dt=7.7s
2025-10-05 09:48:23 - INFO - [epoch 14/50] train_loss=4.1809 | val_loss=4.1521 | val_acc=0.0574 | best_val=4.1521@14 | bad=0/10 | lr=1.00e-03 | dt=8.0s
2025-10-05 09:48:32 - INFO - [epoch 15/50] train_loss=4.1610 | val_loss=4.1391 | val_acc=0.0620 | best_val=4.1391@15 | bad=0/10 | lr=1.00e-03 | dt=8.4s
2025-10-05 09:48:43 - INFO - [epoch 16/50] train_loss=4.1426 | val_loss=4.1172 | val_acc=0.0644 | best_val=4.1172@16 | bad=0/10 | lr=1.00e-03 | dt=11.1s
2025-10-05 09:48:51 - INFO - [epoch 17/50] train_loss=4.1270 | val_loss=4.1016 | val_acc=0.0674 | best_val=4.1016@17 | bad=0/10 | lr=1.00e-03 | dt=8.4s
2025-10-05 09:48:59 - INFO - [epoch 18/50] train_loss=4.1109 | val_loss=4.0834 | val_acc=0.0706 | best_val=4.0834@18 | bad=0/10 | lr=1.00e-03 | dt=7.9s
2025-10-05 09:49:07 - INFO - [epoch 19/50] train_loss=4.0952 | val_loss=4.0690 | val_acc=0.0764 | best_val=4.0690@19 | bad=0/10 | lr=1.00e-03 | dt=7.5s
2025-10-05 09:49:18 - INFO - [epoch 20/50] train_loss=4.0796 | val_loss=4.0522 | val_acc=0.0800 | best_val=4.0522@20 | bad=0/10 | lr=1.00e-03 | dt=11.0s
2025-10-05 09:49:29 - INFO - [epoch 21/50] train_loss=4.0634 | val_loss=4.0532 | val_acc=0.0802 | best_val=4.0522@20 | bad=1/10 | lr=1.00e-03 | dt=10.9s
