2025-10-03 20:45:59 - INFO - ======== [Run 3/14] width=140 depth=2 ========
2025-10-03 20:45:59 - INFO - Device=cuda | dataset=cifar10 | batch=64 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-03 20:45:59 - INFO - Model params=182150 | neurons=420 | pooling=[1, 3]
2025-10-03 20:46:23 - INFO - [epoch 1/50] train_loss=1.7172 | val_loss=1.6867 | val_acc=0.3780 | best_val=1.6867@1 | bad=0/10 | lr=1.00e-03 | dt=23.3s
2025-10-03 20:46:43 - INFO - [epoch 2/50] train_loss=1.4877 | val_loss=1.5076 | val_acc=0.4542 | best_val=1.5076@2 | bad=0/10 | lr=1.00e-03 | dt=20.6s
2025-10-03 20:47:09 - INFO - [epoch 3/50] train_loss=1.4044 | val_loss=1.4691 | val_acc=0.4682 | best_val=1.4691@3 | bad=0/10 | lr=1.00e-03 | dt=25.4s
2025-10-03 20:47:35 - INFO - [epoch 4/50] train_loss=1.3452 | val_loss=1.3314 | val_acc=0.5148 | best_val=1.3314@4 | bad=0/10 | lr=1.00e-03 | dt=26.1s
2025-10-03 20:47:59 - INFO - [epoch 5/50] train_loss=1.2991 | val_loss=1.4432 | val_acc=0.4978 | best_val=1.3314@4 | bad=1/10 | lr=1.00e-03 | dt=23.9s
2025-10-03 20:48:20 - INFO - [epoch 6/50] train_loss=1.2632 | val_loss=1.3729 | val_acc=0.5040 | best_val=1.3314@4 | bad=2/10 | lr=1.00e-03 | dt=21.1s
2025-10-03 20:48:43 - INFO - [epoch 7/50] train_loss=1.2368 | val_loss=1.3619 | val_acc=0.5190 | best_val=1.3314@4 | bad=3/10 | lr=1.00e-03 | dt=23.5s
2025-10-03 20:49:08 - INFO - [epoch 8/50] train_loss=1.2083 | val_loss=1.3960 | val_acc=0.5162 | best_val=1.3314@4 | bad=4/10 | lr=1.00e-03 | dt=25.2s
2025-10-03 20:49:34 - INFO - [epoch 9/50] train_loss=1.1867 | val_loss=1.2958 | val_acc=0.5402 | best_val=1.2958@9 | bad=0/10 | lr=1.00e-03 | dt=25.3s
2025-10-03 20:49:59 - INFO - [epoch 10/50] train_loss=1.1663 | val_loss=1.2997 | val_acc=0.5488 | best_val=1.2958@9 | bad=1/10 | lr=1.00e-03 | dt=24.8s
2025-10-03 20:50:27 - INFO - [epoch 11/50] train_loss=1.1510 | val_loss=1.2686 | val_acc=0.5538 | best_val=1.2686@11 | bad=0/10 | lr=1.00e-03 | dt=28.0s
2025-10-03 20:50:52 - INFO - [epoch 12/50] train_loss=1.1339 | val_loss=1.2142 | val_acc=0.5684 | best_val=1.2142@12 | bad=0/10 | lr=1.00e-03 | dt=25.8s
2025-10-03 20:51:17 - INFO - [epoch 13/50] train_loss=1.1210 | val_loss=1.1700 | val_acc=0.5814 | best_val=1.1700@13 | bad=0/10 | lr=1.00e-03 | dt=24.7s
2025-10-03 20:51:40 - INFO - [epoch 14/50] train_loss=1.1014 | val_loss=1.1969 | val_acc=0.5822 | best_val=1.1700@13 | bad=1/10 | lr=1.00e-03 | dt=22.9s
2025-10-03 20:52:06 - INFO - [epoch 15/50] train_loss=1.0884 | val_loss=1.2563 | val_acc=0.5502 | best_val=1.1700@13 | bad=2/10 | lr=1.00e-03 | dt=25.9s
2025-10-03 20:52:30 - INFO - [epoch 16/50] train_loss=1.0741 | val_loss=1.1303 | val_acc=0.6034 | best_val=1.1303@16 | bad=0/10 | lr=1.00e-03 | dt=24.2s
2025-10-03 20:52:57 - INFO - [epoch 17/50] train_loss=1.0590 | val_loss=1.2118 | val_acc=0.5714 | best_val=1.1303@16 | bad=1/10 | lr=1.00e-03 | dt=26.4s
2025-10-03 20:53:23 - INFO - [epoch 18/50] train_loss=1.0516 | val_loss=1.2295 | val_acc=0.5652 | best_val=1.1303@16 | bad=2/10 | lr=1.00e-03 | dt=26.4s
2025-10-03 20:53:42 - INFO - [epoch 19/50] train_loss=1.0386 | val_loss=1.1177 | val_acc=0.6162 | best_val=1.1177@19 | bad=0/10 | lr=1.00e-03 | dt=19.5s
2025-10-03 20:54:03 - INFO - [epoch 20/50] train_loss=1.0268 | val_loss=1.1141 | val_acc=0.6004 | best_val=1.1141@20 | bad=0/10 | lr=1.00e-03 | dt=21.0s
2025-10-03 20:54:28 - INFO - [epoch 21/50] train_loss=1.0185 | val_loss=1.2014 | val_acc=0.5778 | best_val=1.1141@20 | bad=1/10 | lr=1.00e-03 | dt=24.1s
2025-10-03 20:54:54 - INFO - [epoch 22/50] train_loss=1.0100 | val_loss=1.0918 | val_acc=0.6134 | best_val=1.0918@22 | bad=0/10 | lr=1.00e-03 | dt=26.5s
2025-10-03 20:55:17 - INFO - [epoch 23/50] train_loss=0.9950 | val_loss=1.2276 | val_acc=0.5818 | best_val=1.0918@22 | bad=1/10 | lr=1.00e-03 | dt=22.7s
