2025-10-05 06:38:27 - INFO - ======== [Run 29/300] width=290 depth=1 ========
2025-10-05 06:38:27 - INFO - Device=cuda | dataset=cifar100 | batch=2048 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-05 06:38:27 - INFO - Model params=37510 | neurons=580 | pooling=[1, 3]
2025-10-05 06:40:00 - INFO - [epoch 1/50] train_loss=4.4591 | val_loss=4.3469 | val_acc=0.0400 | best_val=4.3469@1 | bad=0/10 | lr=1.00e-03 | dt=92.5s
2025-10-05 06:42:02 - INFO - [epoch 2/50] train_loss=4.2508 | val_loss=4.2119 | val_acc=0.0626 | best_val=4.2119@2 | bad=0/10 | lr=1.00e-03 | dt=122.5s
2025-10-05 06:44:04 - INFO - [epoch 3/50] train_loss=4.1647 | val_loss=4.1563 | val_acc=0.0752 | best_val=4.1563@3 | bad=0/10 | lr=1.00e-03 | dt=122.3s
2025-10-05 06:46:04 - INFO - [epoch 4/50] train_loss=4.1172 | val_loss=4.1118 | val_acc=0.0740 | best_val=4.1118@4 | bad=0/10 | lr=1.00e-03 | dt=119.4s
2025-10-05 06:48:04 - INFO - [epoch 5/50] train_loss=4.0735 | val_loss=4.0763 | val_acc=0.0822 | best_val=4.0763@5 | bad=0/10 | lr=1.00e-03 | dt=119.9s
2025-10-05 06:50:03 - INFO - [epoch 6/50] train_loss=4.0335 | val_loss=4.0340 | val_acc=0.0910 | best_val=4.0340@6 | bad=0/10 | lr=1.00e-03 | dt=119.7s
2025-10-05 06:52:03 - INFO - [epoch 7/50] train_loss=3.9983 | val_loss=3.9965 | val_acc=0.1008 | best_val=3.9965@7 | bad=0/10 | lr=1.00e-03 | dt=119.9s
2025-10-05 06:54:01 - INFO - [epoch 8/50] train_loss=3.9668 | val_loss=3.9720 | val_acc=0.1044 | best_val=3.9720@8 | bad=0/10 | lr=1.00e-03 | dt=117.8s
2025-10-05 06:56:04 - INFO - [epoch 9/50] train_loss=3.9393 | val_loss=3.9461 | val_acc=0.1100 | best_val=3.9461@9 | bad=0/10 | lr=1.00e-03 | dt=122.5s
2025-10-05 06:58:06 - INFO - [epoch 10/50] train_loss=3.9149 | val_loss=3.9329 | val_acc=0.1128 | best_val=3.9329@10 | bad=0/10 | lr=1.00e-03 | dt=122.3s
2025-10-05 07:00:16 - INFO - [epoch 11/50] train_loss=3.8903 | val_loss=3.9095 | val_acc=0.1176 | best_val=3.9095@11 | bad=0/10 | lr=1.00e-03 | dt=129.8s
2025-10-05 07:01:51 - INFO - [epoch 12/50] train_loss=3.8711 | val_loss=3.8848 | val_acc=0.1156 | best_val=3.8848@12 | bad=0/10 | lr=1.00e-03 | dt=95.5s
2025-10-05 07:03:27 - INFO - [epoch 13/50] train_loss=3.8507 | val_loss=3.8669 | val_acc=0.1216 | best_val=3.8669@13 | bad=0/10 | lr=1.00e-03 | dt=95.6s
2025-10-05 07:05:17 - INFO - [epoch 14/50] train_loss=3.8299 | val_loss=3.8537 | val_acc=0.1210 | best_val=3.8537@14 | bad=0/10 | lr=1.00e-03 | dt=110.2s
2025-10-05 07:07:04 - INFO - [epoch 15/50] train_loss=3.8104 | val_loss=3.8380 | val_acc=0.1278 | best_val=3.8380@15 | bad=0/10 | lr=1.00e-03 | dt=106.4s
2025-10-05 07:08:52 - INFO - [epoch 16/50] train_loss=3.7936 | val_loss=3.8149 | val_acc=0.1306 | best_val=3.8149@16 | bad=0/10 | lr=1.00e-03 | dt=108.9s
2025-10-05 07:10:41 - INFO - [epoch 17/50] train_loss=3.7754 | val_loss=3.8045 | val_acc=0.1336 | best_val=3.8045@17 | bad=0/10 | lr=1.00e-03 | dt=108.7s
2025-10-05 07:12:28 - INFO - [epoch 18/50] train_loss=3.7578 | val_loss=3.7774 | val_acc=0.1374 | best_val=3.7774@18 | bad=0/10 | lr=1.00e-03 | dt=107.0s
2025-10-05 07:14:18 - INFO - [epoch 19/50] train_loss=3.7408 | val_loss=3.7668 | val_acc=0.1436 | best_val=3.7668@19 | bad=0/10 | lr=1.00e-03 | dt=109.4s
2025-10-05 07:16:06 - INFO - [epoch 20/50] train_loss=3.7240 | val_loss=3.7431 | val_acc=0.1438 | best_val=3.7431@20 | bad=0/10 | lr=1.00e-03 | dt=108.1s
2025-10-05 07:17:58 - INFO - [epoch 21/50] train_loss=3.7096 | val_loss=3.7449 | val_acc=0.1394 | best_val=3.7431@20 | bad=1/10 | lr=1.00e-03 | dt=112.0s
2025-10-05 07:19:48 - INFO - [epoch 22/50] train_loss=3.6942 | val_loss=3.7187 | val_acc=0.1450 | best_val=3.7187@22 | bad=0/10 | lr=1.00e-03 | dt=110.6s
2025-10-05 07:21:36 - INFO - [epoch 23/50] train_loss=3.6816 | val_loss=3.7087 | val_acc=0.1504 | best_val=3.7087@23 | bad=0/10 | lr=1.00e-03 | dt=107.3s
2025-10-05 07:23:25 - INFO - [epoch 24/50] train_loss=3.6690 | val_loss=3.6988 | val_acc=0.1526 | best_val=3.6988@24 | bad=0/10 | lr=1.00e-03 | dt=109.4s
2025-10-05 07:25:14 - INFO - [epoch 25/50] train_loss=3.6555 | val_loss=3.6984 | val_acc=0.1494 | best_val=3.6984@25 | bad=0/10 | lr=1.00e-03 | dt=108.9s
2025-10-05 07:27:03 - INFO - [epoch 26/50] train_loss=3.6474 | val_loss=3.6927 | val_acc=0.1468 | best_val=3.6927@26 | bad=0/10 | lr=1.00e-03 | dt=109.0s
2025-10-05 07:28:56 - INFO - [epoch 27/50] train_loss=3.6327 | val_loss=3.6800 | val_acc=0.1532 | best_val=3.6800@27 | bad=0/10 | lr=1.00e-03 | dt=113.3s
2025-10-05 07:30:45 - INFO - [epoch 28/50] train_loss=3.6201 | val_loss=3.6683 | val_acc=0.1522 | best_val=3.6683@28 | bad=0/10 | lr=1.00e-03 | dt=109.0s
2025-10-05 07:32:34 - INFO - [epoch 29/50] train_loss=3.6128 | val_loss=3.6551 | val_acc=0.1604 | best_val=3.6551@29 | bad=0/10 | lr=1.00e-03 | dt=108.9s
2025-10-05 07:34:23 - INFO - [epoch 30/50] train_loss=3.6008 | val_loss=3.6465 | val_acc=0.1614 | best_val=3.6465@30 | bad=0/10 | lr=1.00e-03 | dt=108.8s
2025-10-05 07:36:13 - INFO - [epoch 31/50] train_loss=3.5941 | val_loss=3.6325 | val_acc=0.1618 | best_val=3.6325@31 | bad=0/10 | lr=1.00e-03 | dt=109.8s
2025-10-05 07:38:04 - INFO - [epoch 32/50] train_loss=3.5821 | val_loss=3.6425 | val_acc=0.1652 | best_val=3.6325@31 | bad=1/10 | lr=1.00e-03 | dt=110.5s
2025-10-05 07:39:49 - INFO - [epoch 33/50] train_loss=3.5751 | val_loss=3.6177 | val_acc=0.1656 | best_val=3.6177@33 | bad=0/10 | lr=1.00e-03 | dt=105.0s
2025-10-05 07:41:36 - INFO - [epoch 34/50] train_loss=3.5652 | val_loss=3.6151 | val_acc=0.1632 | best_val=3.6151@34 | bad=0/10 | lr=1.00e-03 | dt=107.7s
2025-10-05 07:43:26 - INFO - [epoch 35/50] train_loss=3.5566 | val_loss=3.6130 | val_acc=0.1662 | best_val=3.6130@35 | bad=0/10 | lr=1.00e-03 | dt=110.0s
2025-10-05 07:45:17 - INFO - [epoch 36/50] train_loss=3.5473 | val_loss=3.6091 | val_acc=0.1654 | best_val=3.6091@36 | bad=0/10 | lr=1.00e-03 | dt=111.1s
2025-10-05 07:47:04 - INFO - [epoch 37/50] train_loss=3.5418 | val_loss=3.5918 | val_acc=0.1688 | best_val=3.5918@37 | bad=0/10 | lr=1.00e-03 | dt=106.4s
2025-10-05 07:48:50 - INFO - [epoch 38/50] train_loss=3.5329 | val_loss=3.5994 | val_acc=0.1718 | best_val=3.5918@37 | bad=1/10 | lr=1.00e-03 | dt=105.8s
2025-10-05 07:50:41 - INFO - [epoch 39/50] train_loss=3.5252 | val_loss=3.5853 | val_acc=0.1690 | best_val=3.5853@39 | bad=0/10 | lr=1.00e-03 | dt=110.9s
2025-10-05 07:52:32 - INFO - [epoch 40/50] train_loss=3.5171 | val_loss=3.5888 | val_acc=0.1662 | best_val=3.5853@39 | bad=1/10 | lr=1.00e-03 | dt=111.7s
2025-10-05 07:54:20 - INFO - [epoch 41/50] train_loss=3.5119 | val_loss=3.5928 | val_acc=0.1648 | best_val=3.5853@39 | bad=2/10 | lr=1.00e-03 | dt=107.2s
2025-10-05 07:56:10 - INFO - [epoch 42/50] train_loss=3.5055 | val_loss=3.5908 | val_acc=0.1666 | best_val=3.5853@39 | bad=3/10 | lr=1.00e-03 | dt=110.4s
2025-10-05 07:58:01 - INFO - [epoch 43/50] train_loss=3.4976 | val_loss=3.5668 | val_acc=0.1714 | best_val=3.5668@43 | bad=0/10 | lr=1.00e-03 | dt=110.6s
2025-10-05 07:59:51 - INFO - [epoch 44/50] train_loss=3.4957 | val_loss=3.5776 | val_acc=0.1634 | best_val=3.5668@43 | bad=1/10 | lr=1.00e-03 | dt=110.2s
2025-10-05 08:01:46 - INFO - [epoch 45/50] train_loss=3.4848 | val_loss=3.5655 | val_acc=0.1730 | best_val=3.5655@45 | bad=0/10 | lr=1.00e-03 | dt=115.4s
2025-10-05 08:03:43 - INFO - [epoch 46/50] train_loss=3.4800 | val_loss=3.5607 | val_acc=0.1670 | best_val=3.5607@46 | bad=0/10 | lr=1.00e-03 | dt=117.0s
2025-10-05 08:05:41 - INFO - [epoch 47/50] train_loss=3.4730 | val_loss=3.5514 | val_acc=0.1722 | best_val=3.5514@47 | bad=0/10 | lr=1.00e-03 | dt=118.2s
2025-10-05 08:07:36 - INFO - [epoch 48/50] train_loss=3.4695 | val_loss=3.5565 | val_acc=0.1730 | best_val=3.5514@47 | bad=1/10 | lr=1.00e-03 | dt=114.2s
2025-10-05 08:09:25 - INFO - [epoch 49/50] train_loss=3.4642 | val_loss=3.5281 | val_acc=0.1772 | best_val=3.5281@49 | bad=0/10 | lr=1.00e-03 | dt=109.5s
2025-10-05 08:11:15 - INFO - [epoch 50/50] train_loss=3.4551 | val_loss=3.5384 | val_acc=0.1702 | best_val=3.5281@49 | bad=1/10 | lr=1.00e-03 | dt=110.1s
2025-10-05 08:11:17 - INFO - Run finished in 5569.6s | best_val_loss=3.5281 @epoch 49 | best_val_acc=0.1772
2025-10-05 08:11:23 - INFO - Test: loss=3.5726 acc=0.1633
2025-10-05 08:11:23 - INFO - ======== [End Run 29/300] width=290 depth=1 | best_val=3.5281 | test_acc=0.1633 ========

