2025-10-04 18:11:25 - INFO - ======== [Run 11/300] width=110 depth=1 ========
2025-10-04 18:11:25 - INFO - Device=cuda | dataset=cifar100 | batch=2048 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-04 18:11:25 - INFO - Model params=14290 | neurons=220 | pooling=[1, 3]
2025-10-04 18:11:38 - INFO - [epoch 1/50] train_loss=4.5325 | val_loss=4.4565 | val_acc=0.0380 | best_val=4.4565@1 | bad=0/10 | lr=1.00e-03 | dt=12.5s
2025-10-04 18:11:48 - INFO - [epoch 2/50] train_loss=4.3747 | val_loss=4.3079 | val_acc=0.0376 | best_val=4.3079@2 | bad=0/10 | lr=1.00e-03 | dt=10.1s
2025-10-04 18:11:58 - INFO - [epoch 3/50] train_loss=4.2724 | val_loss=4.2353 | val_acc=0.0562 | best_val=4.2353@3 | bad=0/10 | lr=1.00e-03 | dt=10.1s
2025-10-04 18:12:07 - INFO - [epoch 4/50] train_loss=4.2084 | val_loss=4.1837 | val_acc=0.0624 | best_val=4.1837@4 | bad=0/10 | lr=1.00e-03 | dt=9.4s
2025-10-04 18:12:17 - INFO - [epoch 5/50] train_loss=4.1636 | val_loss=4.1478 | val_acc=0.0676 | best_val=4.1478@5 | bad=0/10 | lr=1.00e-03 | dt=9.5s
2025-10-04 18:12:26 - INFO - [epoch 6/50] train_loss=4.1308 | val_loss=4.1222 | val_acc=0.0714 | best_val=4.1222@6 | bad=0/10 | lr=1.00e-03 | dt=9.5s
2025-10-04 18:12:37 - INFO - [epoch 7/50] train_loss=4.1028 | val_loss=4.0940 | val_acc=0.0780 | best_val=4.0940@7 | bad=0/10 | lr=1.00e-03 | dt=10.3s
2025-10-04 18:12:47 - INFO - [epoch 8/50] train_loss=4.0760 | val_loss=4.0702 | val_acc=0.0876 | best_val=4.0702@8 | bad=0/10 | lr=1.00e-03 | dt=9.8s
2025-10-04 18:12:56 - INFO - [epoch 9/50] train_loss=4.0499 | val_loss=4.0454 | val_acc=0.0884 | best_val=4.0454@9 | bad=0/10 | lr=1.00e-03 | dt=9.6s
2025-10-04 18:13:06 - INFO - [epoch 10/50] train_loss=4.0284 | val_loss=4.0252 | val_acc=0.0950 | best_val=4.0252@10 | bad=0/10 | lr=1.00e-03 | dt=9.9s
2025-10-04 18:13:15 - INFO - [epoch 11/50] train_loss=4.0073 | val_loss=4.0016 | val_acc=0.0954 | best_val=4.0016@11 | bad=0/10 | lr=1.00e-03 | dt=9.3s
2025-10-04 18:13:26 - INFO - [epoch 12/50] train_loss=3.9870 | val_loss=3.9835 | val_acc=0.1030 | best_val=3.9835@12 | bad=0/10 | lr=1.00e-03 | dt=10.3s
2025-10-04 18:13:36 - INFO - [epoch 13/50] train_loss=3.9702 | val_loss=3.9692 | val_acc=0.1036 | best_val=3.9692@13 | bad=0/10 | lr=1.00e-03 | dt=10.8s
2025-10-04 18:13:47 - INFO - [epoch 14/50] train_loss=3.9533 | val_loss=3.9564 | val_acc=0.1068 | best_val=3.9564@14 | bad=0/10 | lr=1.00e-03 | dt=10.2s
2025-10-04 18:13:57 - INFO - [epoch 15/50] train_loss=3.9376 | val_loss=3.9373 | val_acc=0.1080 | best_val=3.9373@15 | bad=0/10 | lr=1.00e-03 | dt=10.2s
2025-10-04 18:14:07 - INFO - [epoch 16/50] train_loss=3.9226 | val_loss=3.9293 | val_acc=0.1084 | best_val=3.9293@16 | bad=0/10 | lr=1.00e-03 | dt=10.1s
2025-10-04 18:14:18 - INFO - [epoch 17/50] train_loss=3.9075 | val_loss=3.9141 | val_acc=0.1134 | best_val=3.9141@17 | bad=0/10 | lr=1.00e-03 | dt=10.7s
2025-10-04 18:14:28 - INFO - [epoch 18/50] train_loss=3.8955 | val_loss=3.9014 | val_acc=0.1184 | best_val=3.9014@18 | bad=0/10 | lr=1.00e-03 | dt=10.6s
2025-10-04 18:14:39 - INFO - [epoch 19/50] train_loss=3.8831 | val_loss=3.8883 | val_acc=0.1174 | best_val=3.8883@19 | bad=0/10 | lr=1.00e-03 | dt=11.0s
2025-10-04 18:14:50 - INFO - [epoch 20/50] train_loss=3.8707 | val_loss=3.8770 | val_acc=0.1162 | best_val=3.8770@20 | bad=0/10 | lr=1.00e-03 | dt=10.5s
2025-10-04 18:15:00 - INFO - [epoch 21/50] train_loss=3.8581 | val_loss=3.8666 | val_acc=0.1232 | best_val=3.8666@21 | bad=0/10 | lr=1.00e-03 | dt=9.7s
2025-10-04 18:15:10 - INFO - [epoch 22/50] train_loss=3.8466 | val_loss=3.8608 | val_acc=0.1198 | best_val=3.8608@22 | bad=0/10 | lr=1.00e-03 | dt=10.1s
2025-10-04 18:15:19 - INFO - [epoch 23/50] train_loss=3.8342 | val_loss=3.8459 | val_acc=0.1232 | best_val=3.8459@23 | bad=0/10 | lr=1.00e-03 | dt=9.7s
2025-10-04 18:15:30 - INFO - [epoch 24/50] train_loss=3.8209 | val_loss=3.8373 | val_acc=0.1280 | best_val=3.8373@24 | bad=0/10 | lr=1.00e-03 | dt=10.0s
2025-10-04 18:15:40 - INFO - [epoch 25/50] train_loss=3.8092 | val_loss=3.8228 | val_acc=0.1300 | best_val=3.8228@25 | bad=0/10 | lr=1.00e-03 | dt=11.0s
2025-10-04 18:15:51 - INFO - [epoch 26/50] train_loss=3.7982 | val_loss=3.8031 | val_acc=0.1346 | best_val=3.8031@26 | bad=0/10 | lr=1.00e-03 | dt=10.1s
2025-10-04 18:16:01 - INFO - [epoch 27/50] train_loss=3.7864 | val_loss=3.8014 | val_acc=0.1332 | best_val=3.8014@27 | bad=0/10 | lr=1.00e-03 | dt=10.5s
2025-10-04 18:16:11 - INFO - [epoch 28/50] train_loss=3.7773 | val_loss=3.7932 | val_acc=0.1356 | best_val=3.7932@28 | bad=0/10 | lr=1.00e-03 | dt=10.3s
2025-10-04 18:16:22 - INFO - [epoch 29/50] train_loss=3.7648 | val_loss=3.7810 | val_acc=0.1384 | best_val=3.7810@29 | bad=0/10 | lr=1.00e-03 | dt=10.5s
2025-10-04 18:16:33 - INFO - [epoch 30/50] train_loss=3.7550 | val_loss=3.7764 | val_acc=0.1398 | best_val=3.7764@30 | bad=0/10 | lr=1.00e-03 | dt=10.6s
2025-10-04 18:16:44 - INFO - [epoch 31/50] train_loss=3.7451 | val_loss=3.7633 | val_acc=0.1412 | best_val=3.7633@31 | bad=0/10 | lr=1.00e-03 | dt=11.5s
2025-10-04 18:16:55 - INFO - [epoch 32/50] train_loss=3.7330 | val_loss=3.7515 | val_acc=0.1412 | best_val=3.7515@32 | bad=0/10 | lr=1.00e-03 | dt=10.6s
2025-10-04 18:17:05 - INFO - [epoch 33/50] train_loss=3.7241 | val_loss=3.7451 | val_acc=0.1424 | best_val=3.7451@33 | bad=0/10 | lr=1.00e-03 | dt=10.5s
2025-10-04 18:17:16 - INFO - [epoch 34/50] train_loss=3.7145 | val_loss=3.7312 | val_acc=0.1444 | best_val=3.7312@34 | bad=0/10 | lr=1.00e-03 | dt=11.2s
2025-10-04 18:17:26 - INFO - [epoch 35/50] train_loss=3.7073 | val_loss=3.7201 | val_acc=0.1528 | best_val=3.7201@35 | bad=0/10 | lr=1.00e-03 | dt=9.6s
2025-10-04 18:17:36 - INFO - [epoch 36/50] train_loss=3.6992 | val_loss=3.7180 | val_acc=0.1536 | best_val=3.7180@36 | bad=0/10 | lr=1.00e-03 | dt=10.3s
2025-10-04 18:17:47 - INFO - [epoch 37/50] train_loss=3.6892 | val_loss=3.7150 | val_acc=0.1528 | best_val=3.7150@37 | bad=0/10 | lr=1.00e-03 | dt=10.6s
2025-10-04 18:17:57 - INFO - [epoch 38/50] train_loss=3.6791 | val_loss=3.6986 | val_acc=0.1500 | best_val=3.6986@38 | bad=0/10 | lr=1.00e-03 | dt=10.1s
2025-10-04 18:18:08 - INFO - [epoch 39/50] train_loss=3.6697 | val_loss=3.6917 | val_acc=0.1542 | best_val=3.6917@39 | bad=0/10 | lr=1.00e-03 | dt=10.5s
2025-10-04 18:18:17 - INFO - [epoch 40/50] train_loss=3.6635 | val_loss=3.6892 | val_acc=0.1518 | best_val=3.6892@40 | bad=0/10 | lr=1.00e-03 | dt=9.8s
2025-10-04 18:18:28 - INFO - [epoch 41/50] train_loss=3.6526 | val_loss=3.6757 | val_acc=0.1588 | best_val=3.6757@41 | bad=0/10 | lr=1.00e-03 | dt=10.2s
2025-10-04 18:18:38 - INFO - [epoch 42/50] train_loss=3.6461 | val_loss=3.6692 | val_acc=0.1550 | best_val=3.6692@42 | bad=0/10 | lr=1.00e-03 | dt=10.7s
2025-10-04 18:18:49 - INFO - [epoch 43/50] train_loss=3.6372 | val_loss=3.6690 | val_acc=0.1600 | best_val=3.6690@43 | bad=0/10 | lr=1.00e-03 | dt=10.3s
2025-10-04 18:18:58 - INFO - [epoch 44/50] train_loss=3.6303 | val_loss=3.6660 | val_acc=0.1568 | best_val=3.6660@44 | bad=0/10 | lr=1.00e-03 | dt=9.8s
2025-10-04 18:19:08 - INFO - [epoch 45/50] train_loss=3.6258 | val_loss=3.6615 | val_acc=0.1594 | best_val=3.6615@45 | bad=0/10 | lr=1.00e-03 | dt=9.9s
2025-10-04 18:19:19 - INFO - [epoch 46/50] train_loss=3.6189 | val_loss=3.6487 | val_acc=0.1634 | best_val=3.6487@46 | bad=0/10 | lr=1.00e-03 | dt=10.9s
2025-10-04 18:19:29 - INFO - [epoch 47/50] train_loss=3.6108 | val_loss=3.6467 | val_acc=0.1624 | best_val=3.6467@47 | bad=0/10 | lr=1.00e-03 | dt=9.9s
2025-10-04 18:19:40 - INFO - [epoch 48/50] train_loss=3.6039 | val_loss=3.6366 | val_acc=0.1650 | best_val=3.6366@48 | bad=0/10 | lr=1.00e-03 | dt=10.7s
2025-10-04 18:19:50 - INFO - [epoch 49/50] train_loss=3.5959 | val_loss=3.6384 | val_acc=0.1622 | best_val=3.6366@48 | bad=1/10 | lr=1.00e-03 | dt=10.6s
2025-10-04 18:20:00 - INFO - [epoch 50/50] train_loss=3.5890 | val_loss=3.6294 | val_acc=0.1620 | best_val=3.6294@50 | bad=0/10 | lr=1.00e-03 | dt=10.0s
2025-10-04 18:20:01 - INFO - Run finished in 515.7s | best_val_loss=3.6294 @epoch 50 | best_val_acc=0.1650
2025-10-04 18:20:02 - INFO - Test: loss=3.6627 acc=0.1533
2025-10-04 18:20:02 - INFO - ======== [End Run 11/300] width=110 depth=1 | best_val=3.6294 | test_acc=0.1533 ========

