2025-10-03 10:38:49 - INFO - ======== [Run 14/200] width=140 depth=3 ========
2025-10-03 10:38:49 - INFO - Device=cuda | dataset=cifar10 | batch=64 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-03 10:38:49 - INFO - Model params=358830 | neurons=560 | pooling=[1, 3]
2025-10-03 10:39:07 - INFO - [epoch 1/50] train_loss=1.5533 | val_loss=1.5818 | val_acc=0.4626 | best_val=1.5818@1 | bad=0/10 | lr=1.00e-03 | dt=18.1s
2025-10-03 10:39:24 - INFO - [epoch 2/50] train_loss=1.2455 | val_loss=1.2344 | val_acc=0.5546 | best_val=1.2344@2 | bad=0/10 | lr=1.00e-03 | dt=17.6s
2025-10-03 10:39:42 - INFO - [epoch 3/50] train_loss=1.1268 | val_loss=1.1504 | val_acc=0.5980 | best_val=1.1504@3 | bad=0/10 | lr=1.00e-03 | dt=17.5s
2025-10-03 10:39:59 - INFO - [epoch 4/50] train_loss=1.0441 | val_loss=1.0342 | val_acc=0.6280 | best_val=1.0342@4 | bad=0/10 | lr=1.00e-03 | dt=17.6s
2025-10-03 10:40:17 - INFO - [epoch 5/50] train_loss=0.9821 | val_loss=0.9739 | val_acc=0.6508 | best_val=0.9739@5 | bad=0/10 | lr=1.00e-03 | dt=17.5s
2025-10-03 10:40:34 - INFO - [epoch 6/50] train_loss=0.9284 | val_loss=1.1271 | val_acc=0.6186 | best_val=0.9739@5 | bad=1/10 | lr=1.00e-03 | dt=17.4s
2025-10-03 10:40:52 - INFO - [epoch 7/50] train_loss=0.8803 | val_loss=1.0864 | val_acc=0.6252 | best_val=0.9739@5 | bad=2/10 | lr=1.00e-03 | dt=17.6s
2025-10-03 10:41:10 - INFO - [epoch 8/50] train_loss=0.8455 | val_loss=1.0345 | val_acc=0.6552 | best_val=0.9739@5 | bad=3/10 | lr=1.00e-03 | dt=17.7s
2025-10-03 10:41:27 - INFO - [epoch 9/50] train_loss=0.8050 | val_loss=0.9976 | val_acc=0.6760 | best_val=0.9739@5 | bad=4/10 | lr=1.00e-03 | dt=17.5s
2025-10-03 10:41:44 - INFO - [epoch 10/50] train_loss=0.7835 | val_loss=1.0279 | val_acc=0.6534 | best_val=0.9739@5 | bad=5/10 | lr=1.00e-03 | dt=17.3s
2025-10-03 10:42:02 - INFO - [epoch 11/50] train_loss=0.7506 | val_loss=0.9415 | val_acc=0.6880 | best_val=0.9415@11 | bad=0/10 | lr=1.00e-03 | dt=17.5s
2025-10-03 10:42:19 - INFO - [epoch 12/50] train_loss=0.7310 | val_loss=1.2064 | val_acc=0.6180 | best_val=0.9415@11 | bad=1/10 | lr=1.00e-03 | dt=17.5s
2025-10-03 10:42:37 - INFO - [epoch 13/50] train_loss=0.7081 | val_loss=0.9064 | val_acc=0.7034 | best_val=0.9064@13 | bad=0/10 | lr=1.00e-03 | dt=17.4s
2025-10-03 10:42:54 - INFO - [epoch 14/50] train_loss=0.6896 | val_loss=0.9010 | val_acc=0.7062 | best_val=0.9010@14 | bad=0/10 | lr=1.00e-03 | dt=17.7s
2025-10-03 10:43:12 - INFO - [epoch 15/50] train_loss=0.6784 | val_loss=0.7540 | val_acc=0.7386 | best_val=0.7540@15 | bad=0/10 | lr=1.00e-03 | dt=17.6s
2025-10-03 10:43:30 - INFO - [epoch 16/50] train_loss=0.6558 | val_loss=0.9295 | val_acc=0.6800 | best_val=0.7540@15 | bad=1/10 | lr=1.00e-03 | dt=17.4s
