task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct,warmup_to_uniform
simulation,ae_width_only,0,cand_000_d1_w1,[1],0.7659987807273865,2292,2302,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_000_d1_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_000_d1_w1/checkpoint_last.pt,True,width,0,0,0,False,0,0.7659987807273865,inf,False
simulation,ae_width_only,1,cand_001_d1_w2,[2],0.6170793771743774,872,882,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_001_d1_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_001_d1_w2/checkpoint_last.pt,True,width,0,0,0,False,0,0.6170793771743774,19.441206343905186,False
simulation,ae_width_only,2,cand_002_d1_w3,[3],0.5867243409156799,830,840,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_002_d1_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_002_d1_w3/checkpoint_last.pt,True,width,0,0,0,False,0,0.5867243409156799,4.919146123095866,False
simulation,ae_width_only,3,cand_003_d1_w4,[4],0.2481171041727066,914,924,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_003_d1_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_003_d1_w4/checkpoint_last.pt,True,width,0,0,0,False,0,0.2481171041727066,57.7114691056657,False
simulation,ae_width_only,4,cand_004_d1_w5,[5],0.26432690024375916,1,11,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_004_d1_w5/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_004_d1_w5/checkpoint_last.pt,False,width,1,0,1,False,1,0.2481171041727066,0.0,False
simulation,ae_width_only,5,cand_005_d1_w6,[6],0.2751663625240326,1,11,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_005_d1_w6/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_005_d1_w6/checkpoint_last.pt,False,width,2,0,2,False,2,0.2481171041727066,0.0,False
simulation,ae_width_only,6,cand_006_d1_w7,[7],0.29028263688087463,4,14,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_006_d1_w7/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_006_d1_w7/checkpoint_last.pt,False,width,3,0,3,False,3,0.2481171041727066,0.0,False
simulation,ae_width_only,7,cand_007_d1_w8,[8],0.06466656178236008,852,862,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_007_d1_w8/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_007_d1_w8/checkpoint_last.pt,True,width,0,0,0,False,0,0.06466656178236008,73.93708023556985,False
simulation,ae_width_only,8,cand_008_d1_w9,[9],0.06756512075662613,4,14,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_008_d1_w9/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_008_d1_w9/checkpoint_last.pt,False,width,1,0,1,False,1,0.06466656178236008,0.0,False
simulation,ae_width_only,9,cand_009_d1_w10,[10],0.014254395850002766,667,677,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_009_d1_w10/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_009_d1_w10/checkpoint_last.pt,True,width,0,0,0,False,0,0.014254395850002766,77.95708406768718,False
simulation,ae_width_only,10,cand_010_d1_w11,[11],0.013851350173354149,15,25,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_010_d1_w11/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_010_d1_w11/checkpoint_last.pt,True,width,0,0,0,False,0,0.013851350173354149,2.8275184784386256,False
simulation,ae_width_only,11,cand_011_d1_w12,[12],0.014926427975296974,2,12,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_011_d1_w12/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_011_d1_w12/checkpoint_last.pt,False,width,1,0,1,False,1,0.013851350173354149,0.0,False
simulation,ae_width_only,12,cand_012_d1_w13,[13],0.018141858279705048,4,14,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_012_d1_w13/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_012_d1_w13/checkpoint_last.pt,False,width,2,0,2,False,2,0.013851350173354149,0.0,False
simulation,ae_width_only,13,cand_013_d1_w14,[14],0.018045959994196892,1,11,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_013_d1_w14/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d1/simulation/ae_width_only/cand_013_d1_w14/checkpoint_last.pt,False,width,3,0,3,False,3,0.013851350173354149,0.0,False
