task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail
classification,stl_ablation_r04_d06_w0037_37_37_37_37_37_37,0,cand_000_d6_w37,"[37, 37, 37, 37, 37, 37]",0.24841194905899647,152,162,MLPS/tabular/shared/dae_dnn/results/stl/ablation/parammatched_decade_v1_param_10pow01_03/classification/_children/stl_ablation_r01_d01_parammatched/classification/stl_ablation_r01_d06_parammatched/classification/stl_ablation_r04_d06_w0037_37_37_37_37_37_37/cand_000_d6_w37/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/stl/ablation/parammatched_decade_v1_param_10pow01_03/classification/_children/stl_ablation_r01_d01_parammatched/classification/stl_ablation_r01_d06_parammatched/classification/stl_ablation_r04_d06_w0037_37_37_37_37_37_37/cand_000_d6_w37/checkpoint_last.pt,True,stl_ablation_r04_d06_w0037_37_37_37_37_37_37,0,0
