[2026-05-16 17:53:05] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 17:53:50] [representation][random][cand_011_d4_w54] epoch=18 train_loss=0.097260 val_loss=0.084587 best=0.084587 es=0/5
[2026-05-16 17:53:53] [representation][random][cand_011_d4_w54] epoch=19 train_loss=0.090364 val_loss=0.081164 best=0.081164 es=0/5
[2026-05-16 17:53:55] [representation][random][cand_011_d4_w54] epoch=20 train_loss=0.085367 val_loss=0.076027 best=0.076027 es=0/5
[2026-05-16 17:53:58] [representation][random][cand_011_d4_w54] epoch=21 train_loss=0.081027 val_loss=0.073615 best=0.073615 es=0/5
[2026-05-16 17:54:00] [representation][random][cand_011_d4_w54] epoch=22 train_loss=0.077920 val_loss=0.069441 best=0.069441 es=0/5
[2026-05-16 17:54:03] [representation][random][cand_011_d4_w54] epoch=23 train_loss=0.073786 val_loss=0.067051 best=0.067051 es=0/5
[2026-05-16 17:54:06] [representation][random][cand_011_d4_w54] epoch=24 train_loss=0.070374 val_loss=0.064289 best=0.064289 es=0/5
[2026-05-16 17:54:08] [representation][random][cand_011_d4_w54] epoch=25 train_loss=0.069773 val_loss=0.062446 best=0.062446 es=0/5
[2026-05-16 17:54:11] [representation][random][cand_011_d4_w54] epoch=26 train_loss=0.065748 val_loss=0.060334 best=0.060334 es=0/5
[2026-05-16 17:54:13] [representation][random][cand_011_d4_w54] epoch=27 train_loss=0.064083 val_loss=0.058320 best=0.058320 es=0/5
[2026-05-16 17:54:16] [representation][random][cand_011_d4_w54] epoch=28 train_loss=0.061883 val_loss=0.057236 best=0.057236 es=0/5
[2026-05-16 17:54:18] [representation][random][cand_011_d4_w54] epoch=29 train_loss=0.060584 val_loss=0.055935 best=0.055935 es=0/5
[2026-05-16 17:54:21] [representation][random][cand_011_d4_w54] epoch=30 train_loss=0.059187 val_loss=0.054895 best=0.054895 es=0/5
[2026-05-16 17:54:23] [representation][random][cand_011_d4_w54] epoch=31 train_loss=0.059888 val_loss=0.054150 best=0.054150 es=0/5
[2026-05-16 17:54:26] [representation][random][cand_011_d4_w54] epoch=32 train_loss=0.057077 val_loss=0.054381 best=0.054150 es=1/5
[2026-05-16 17:54:28] [representation][random][cand_011_d4_w54] epoch=33 train_loss=0.056114 val_loss=0.052374 best=0.052374 es=0/5
[2026-05-16 17:54:31] [representation][random][cand_011_d4_w54] epoch=34 train_loss=0.054869 val_loss=0.051028 best=0.051028 es=0/5
[2026-05-16 17:54:33] [representation][random][cand_011_d4_w54] epoch=35 train_loss=0.053058 val_loss=0.049638 best=0.049638 es=0/5
[2026-05-16 17:54:36] [representation][random][cand_011_d4_w54] epoch=36 train_loss=0.052289 val_loss=0.049180 best=0.049180 es=0/5
[2026-05-16 17:54:38] [representation][random][cand_011_d4_w54] epoch=37 train_loss=0.051438 val_loss=0.049376 best=0.049180 es=1/5
[2026-05-16 17:54:41] [representation][random][cand_011_d4_w54] epoch=38 train_loss=0.051404 val_loss=0.047858 best=0.047858 es=0/5
[2026-05-16 17:54:43] [representation][random][cand_011_d4_w54] epoch=39 train_loss=0.050993 val_loss=0.047358 best=0.047358 es=0/5
[2026-05-16 17:54:46] [representation][random][cand_011_d4_w54] epoch=40 train_loss=0.049954 val_loss=0.047055 best=0.047055 es=0/5
[2026-05-16 17:54:48] [representation][random][cand_011_d4_w54] epoch=41 train_loss=0.050342 val_loss=0.047094 best=0.047055 es=1/5
[2026-05-16 17:54:51] [representation][random][cand_011_d4_w54] epoch=42 train_loss=0.051186 val_loss=0.047008 best=0.047055 es=2/5
[2026-05-16 17:54:53] [representation][random][cand_011_d4_w54] epoch=43 train_loss=0.048232 val_loss=0.045254 best=0.045254 es=0/5
[2026-05-16 17:54:56] [representation][random][cand_011_d4_w54] epoch=44 train_loss=0.047380 val_loss=0.044653 best=0.044653 es=0/5
[2026-05-16 17:54:58] [representation][random][cand_011_d4_w54] epoch=45 train_loss=0.047453 val_loss=0.044261 best=0.044261 es=0/5
[2026-05-16 17:55:00] [representation][random][cand_011_d4_w54] epoch=46 train_loss=0.046103 val_loss=0.043458 best=0.043458 es=0/5
[2026-05-16 17:55:03] [representation][random][cand_011_d4_w54] epoch=47 train_loss=0.045030 val_loss=0.042780 best=0.042780 es=0/5
[2026-05-16 17:55:05] [representation][random][cand_011_d4_w54] epoch=48 train_loss=0.045006 val_loss=0.041645 best=0.041645 es=0/5
[2026-05-16 17:55:08] [representation][random][cand_011_d4_w54] epoch=49 train_loss=0.043372 val_loss=0.040987 best=0.040987 es=0/5
[2026-05-16 17:55:10] [representation][random][cand_011_d4_w54] epoch=50 train_loss=0.042913 val_loss=0.041054 best=0.040987 es=1/5
[2026-05-16 17:55:13] [representation][random][cand_011_d4_w54] epoch=51 train_loss=0.042684 val_loss=0.039539 best=0.039539 es=0/5
[2026-05-16 17:55:15] [representation][random][cand_011_d4_w54] epoch=52 train_loss=0.041422 val_loss=0.038671 best=0.038671 es=0/5
[2026-05-16 17:55:18] [representation][random][cand_011_d4_w54] epoch=53 train_loss=0.043322 val_loss=0.043508 best=0.038671 es=1/5
[2026-05-16 17:55:20] [representation][random][cand_011_d4_w54] epoch=54 train_loss=0.045864 val_loss=0.041074 best=0.038671 es=2/5
[2026-05-16 17:55:23] [representation][random][cand_011_d4_w54] epoch=55 train_loss=0.041541 val_loss=0.038952 best=0.038671 es=3/5
[2026-05-16 17:55:25] [representation][random][cand_011_d4_w54] epoch=56 train_loss=0.039855 val_loss=0.037490 best=0.037490 es=0/5
[2026-05-16 17:55:28] [representation][random][cand_011_d4_w54] epoch=57 train_loss=0.038535 val_loss=0.036763 best=0.036763 es=0/5
[2026-05-16 17:55:30] [representation][random][cand_011_d4_w54] epoch=58 train_loss=0.039019 val_loss=0.037171 best=0.036763 es=1/5
[2026-05-16 17:55:33] [representation][random][cand_011_d4_w54] epoch=59 train_loss=0.038778 val_loss=0.039232 best=0.036763 es=2/5
[2026-05-16 17:55:35] [representation][random][cand_011_d4_w54] epoch=60 train_loss=0.039230 val_loss=0.036029 best=0.036029 es=0/5
[2026-05-16 17:55:38] [representation][random][cand_011_d4_w54] epoch=61 train_loss=0.038818 val_loss=0.036654 best=0.036029 es=1/5
[2026-05-16 17:55:40] [representation][random][cand_011_d4_w54] epoch=62 train_loss=0.037653 val_loss=0.035574 best=0.035574 es=0/5
[2026-05-16 17:55:43] [representation][random][cand_011_d4_w54] epoch=63 train_loss=0.035843 val_loss=0.033839 best=0.033839 es=0/5
[2026-05-16 17:55:45] [representation][random][cand_011_d4_w54] epoch=64 train_loss=0.035074 val_loss=0.033269 best=0.033269 es=0/5
[2026-05-16 17:55:48] [representation][random][cand_011_d4_w54] epoch=65 train_loss=0.035291 val_loss=0.033399 best=0.033269 es=1/5
[2026-05-16 17:55:50] [representation][random][cand_011_d4_w54] epoch=66 train_loss=0.034283 val_loss=0.033192 best=0.033269 es=2/5
[2026-05-16 17:55:53] [representation][random][cand_011_d4_w54] epoch=67 train_loss=0.034291 val_loss=0.032163 best=0.032163 es=0/5
[2026-05-16 17:55:55] [representation][random][cand_011_d4_w54] epoch=68 train_loss=0.033926 val_loss=0.031877 best=0.031877 es=0/5
[2026-05-16 17:55:57] [representation][random][cand_011_d4_w54] epoch=69 train_loss=0.033147 val_loss=0.031539 best=0.031539 es=0/5
[2026-05-16 17:56:00] [representation][random][cand_011_d4_w54] epoch=70 train_loss=0.033284 val_loss=0.030899 best=0.030899 es=0/5
[2026-05-16 17:56:02] [representation][random][cand_011_d4_w54] epoch=71 train_loss=0.032573 val_loss=0.031465 best=0.030899 es=1/5
[2026-05-16 17:56:05] [representation][random][cand_011_d4_w54] epoch=72 train_loss=0.032355 val_loss=0.030942 best=0.030899 es=2/5
[2026-05-16 17:56:07] [representation][random][cand_011_d4_w54] epoch=73 train_loss=0.031851 val_loss=0.030409 best=0.030409 es=0/5
[2026-05-16 17:56:10] [representation][random][cand_011_d4_w54] epoch=74 train_loss=0.031402 val_loss=0.030307 best=0.030307 es=0/5
[2026-05-16 17:56:12] [representation][random][cand_011_d4_w54] epoch=75 train_loss=0.030721 val_loss=0.030484 best=0.030307 es=1/5
[2026-05-16 17:56:15] [representation][random][cand_011_d4_w54] epoch=76 train_loss=0.031392 val_loss=0.029684 best=0.029684 es=0/5
[2026-05-16 17:56:17] [representation][random][cand_011_d4_w54] epoch=77 train_loss=0.030886 val_loss=0.030855 best=0.029684 es=1/5
[2026-05-16 17:56:20] [representation][random][cand_011_d4_w54] epoch=78 train_loss=0.031026 val_loss=0.029287 best=0.029287 es=0/5
[2026-05-16 17:56:22] [representation][random][cand_011_d4_w54] epoch=79 train_loss=0.030374 val_loss=0.029130 best=0.029130 es=0/5
[2026-05-16 17:56:25] [representation][random][cand_011_d4_w54] epoch=80 train_loss=0.030466 val_loss=0.028117 best=0.028117 es=0/5
[2026-05-16 17:56:27] [representation][random][cand_011_d4_w54] epoch=81 train_loss=0.029802 val_loss=0.027984 best=0.027984 es=0/5
[2026-05-16 17:56:30] [representation][random][cand_011_d4_w54] epoch=82 train_loss=0.029161 val_loss=0.028443 best=0.027984 es=1/5
[2026-05-16 17:56:32] [representation][random][cand_011_d4_w54] epoch=83 train_loss=0.029449 val_loss=0.027483 best=0.027483 es=0/5
[2026-05-16 17:56:35] [representation][random][cand_011_d4_w54] epoch=84 train_loss=0.028664 val_loss=0.026628 best=0.026628 es=0/5
[2026-05-16 17:56:37] [representation][random][cand_011_d4_w54] epoch=85 train_loss=0.028670 val_loss=0.027017 best=0.026628 es=1/5
[2026-05-16 17:56:40] [representation][random][cand_011_d4_w54] epoch=86 train_loss=0.028523 val_loss=0.027116 best=0.026628 es=2/5
[2026-05-16 17:56:42] [representation][random][cand_011_d4_w54] epoch=87 train_loss=0.028435 val_loss=0.026551 best=0.026628 es=3/5
[2026-05-16 17:56:45] [representation][random][cand_011_d4_w54] epoch=88 train_loss=0.028119 val_loss=0.026685 best=0.026628 es=4/5
[2026-05-16 17:56:47] [representation][random][cand_011_d4_w54] epoch=89 train_loss=0.027883 val_loss=0.026472 best=0.026472 es=0/5
[2026-05-16 17:56:50] [representation][random][cand_011_d4_w54] epoch=90 train_loss=0.028048 val_loss=0.027186 best=0.026472 es=1/5
[2026-05-16 17:56:53] [representation][random][cand_011_d4_w54] epoch=91 train_loss=0.028166 val_loss=0.026239 best=0.026239 es=0/5
[2026-05-16 17:56:55] [representation][random][cand_011_d4_w54] epoch=92 train_loss=0.027337 val_loss=0.025864 best=0.025864 es=0/5
[2026-05-16 17:56:59] [representation][random][cand_011_d4_w54] epoch=93 train_loss=0.026723 val_loss=0.026236 best=0.025864 es=1/5
[2026-05-16 17:57:02] [representation][random][cand_011_d4_w54] epoch=94 train_loss=0.026859 val_loss=0.025441 best=0.025441 es=0/5
[2026-05-16 17:57:05] [representation][random][cand_011_d4_w54] epoch=95 train_loss=0.026930 val_loss=0.024901 best=0.024901 es=0/5
[2026-05-16 17:57:08] [representation][random][cand_011_d4_w54] epoch=96 train_loss=0.026353 val_loss=0.024854 best=0.024901 es=1/5
[2026-05-16 17:57:11] [representation][random][cand_011_d4_w54] epoch=97 train_loss=0.026275 val_loss=0.024619 best=0.024619 es=0/5
[2026-05-16 17:57:15] [representation][random][cand_011_d4_w54] epoch=98 train_loss=0.026511 val_loss=0.025086 best=0.024619 es=1/5
[2026-05-16 17:57:18] [representation][random][cand_011_d4_w54] epoch=99 train_loss=0.026306 val_loss=0.025145 best=0.024619 es=2/5
[2026-05-16 17:57:21] [representation][random][cand_011_d4_w54] epoch=100 train_loss=0.025901 val_loss=0.024195 best=0.024195 es=0/5
[2026-05-16 17:57:24] [representation][random][cand_011_d4_w54] epoch=101 train_loss=0.025741 val_loss=0.025640 best=0.024195 es=1/5
[2026-05-16 17:57:27] [representation][random][cand_011_d4_w54] epoch=102 train_loss=0.026003 val_loss=0.024194 best=0.024195 es=2/5
[2026-05-16 17:57:30] [representation][random][cand_011_d4_w54] epoch=103 train_loss=0.025551 val_loss=0.025250 best=0.024195 es=3/5
[2026-05-16 17:57:34] [representation][random][cand_011_d4_w54] epoch=104 train_loss=0.025470 val_loss=0.023339 best=0.023339 es=0/5
[2026-05-16 17:57:37] [representation][random][cand_011_d4_w54] epoch=105 train_loss=0.024786 val_loss=0.023694 best=0.023339 es=1/5
[2026-05-16 17:57:40] [representation][random][cand_011_d4_w54] epoch=106 train_loss=0.024576 val_loss=0.023499 best=0.023339 es=2/5
[2026-05-16 17:57:43] [representation][random][cand_011_d4_w54] epoch=107 train_loss=0.025843 val_loss=0.023917 best=0.023339 es=3/5
[2026-05-16 17:57:46] [representation][random][cand_011_d4_w54] epoch=108 train_loss=0.024987 val_loss=0.023414 best=0.023339 es=4/5
[2026-05-16 17:57:49] [representation][random][cand_011_d4_w54] epoch=109 train_loss=0.024841 val_loss=0.023559 best=0.023339 es=5/5
