[2026-05-18 01:43:36] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:43:36] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_063_d1_w64/training_log.txt
[2026-05-18 01:43:36] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_063_d1_w64/training_stats.csv
[2026-05-18 01:43:36] [CANDIDATE] task=representation phase=ae_alt_width index=63 search_phase=width architecture=[64]
[2026-05-18 01:43:41] [representation][ae_alt_width][cand_063_d1_w64] epoch=1 architecture=[64] train_loss=0.408445 val_loss=0.404192 best=0.401488 es=0/5
[2026-05-18 01:43:43] [representation][ae_alt_width][cand_063_d1_w64] epoch=2 architecture=[64] train_loss=0.400499 val_loss=0.404083 best=0.401488 es=0/5
[2026-05-18 01:43:46] [representation][ae_alt_width][cand_063_d1_w64] epoch=3 architecture=[64] train_loss=0.399018 val_loss=0.401860 best=0.401488 es=0/5
[2026-05-18 01:43:48] [representation][ae_alt_width][cand_063_d1_w64] epoch=4 architecture=[64] train_loss=0.399092 val_loss=0.402271 best=0.401488 es=1/5
[2026-05-18 01:43:53] [representation][ae_alt_width][cand_063_d1_w64] epoch=5 architecture=[64] train_loss=0.399011 val_loss=0.402480 best=0.401488 es=2/5
[2026-05-18 01:43:55] [representation][ae_alt_width][cand_063_d1_w64] epoch=6 architecture=[64] train_loss=0.399248 val_loss=0.402182 best=0.401488 es=3/5
[2026-05-18 01:43:57] [representation][ae_alt_width][cand_063_d1_w64] epoch=7 architecture=[64] train_loss=0.398357 val_loss=0.401903 best=0.401488 es=4/5
[2026-05-18 01:44:00] [representation][ae_alt_width][cand_063_d1_w64] epoch=8 architecture=[64] train_loss=0.398122 val_loss=0.400948 best=0.400948 es=0/5
[2026-05-18 01:44:02] [representation][ae_alt_width][cand_063_d1_w64] epoch=9 architecture=[64] train_loss=0.398369 val_loss=0.401424 best=0.400948 es=1/5
[2026-05-18 01:44:06] [representation][ae_alt_width][cand_063_d1_w64] epoch=10 architecture=[64] train_loss=0.397587 val_loss=0.400287 best=0.400287 es=0/5
[2026-05-18 01:44:09] [representation][ae_alt_width][cand_063_d1_w64] epoch=11 architecture=[64] train_loss=0.397498 val_loss=0.400659 best=0.400287 es=1/5
[2026-05-18 01:44:11] [representation][ae_alt_width][cand_063_d1_w64] epoch=12 architecture=[64] train_loss=0.397770 val_loss=0.403741 best=0.400287 es=2/5
[2026-05-18 01:44:13] [representation][ae_alt_width][cand_063_d1_w64] epoch=13 architecture=[64] train_loss=0.399353 val_loss=0.401249 best=0.400287 es=3/5
[2026-05-18 01:44:15] [representation][ae_alt_width][cand_063_d1_w64] epoch=14 architecture=[64] train_loss=0.397591 val_loss=0.400499 best=0.400287 es=4/5
[2026-05-18 01:44:20] [representation][ae_alt_width][cand_063_d1_w64] epoch=15 architecture=[64] train_loss=0.397389 val_loss=0.399705 best=0.399705 es=0/5
[2026-05-18 01:44:22] [representation][ae_alt_width][cand_063_d1_w64] epoch=16 architecture=[64] train_loss=0.396542 val_loss=0.399691 best=0.399705 es=1/5
[2026-05-18 01:44:24] [representation][ae_alt_width][cand_063_d1_w64] epoch=17 architecture=[64] train_loss=0.397047 val_loss=0.400691 best=0.399705 es=2/5
[2026-05-18 01:44:27] [representation][ae_alt_width][cand_063_d1_w64] epoch=18 architecture=[64] train_loss=0.397342 val_loss=0.399882 best=0.399705 es=3/5
[2026-05-18 01:44:29] [representation][ae_alt_width][cand_063_d1_w64] epoch=19 architecture=[64] train_loss=0.397058 val_loss=0.399913 best=0.399705 es=4/5
[2026-05-18 01:44:33] [representation][ae_alt_width][cand_063_d1_w64] epoch=20 architecture=[64] train_loss=0.396919 val_loss=0.400734 best=0.399705 es=5/5
