[2026-06-14 02:32:18] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 02:32:18] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_304_d4_w96/training_log.txt
[2026-06-14 02:32:18] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_304_d4_w96/training_stats.csv
[2026-06-14 02:32:18] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.014892 val_loss=0.049163 best=0.049163 es=0/10
[2026-06-14 02:32:19] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.007836 val_loss=0.014393 best=0.014393 es=0/10
[2026-06-14 02:32:19] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.005369 val_loss=0.004841 best=0.004841 es=0/10
[2026-06-14 02:32:19] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.005820 val_loss=0.014583 best=0.014583 es=0/10
[2026-06-14 02:32:19] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.003922 val_loss=0.023657 best=0.023657 es=0/10
[2026-06-14 02:32:20] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.003485 val_loss=0.022451 best=0.022451 es=0/10
[2026-06-14 02:32:20] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.003597 val_loss=0.009834 best=0.009834 es=0/10
[2026-06-14 02:32:20] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001769 val_loss=0.004684 best=0.004684 es=0/10
[2026-06-14 02:32:20] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.002826 val_loss=0.003953 best=0.003953 es=0/10
[2026-06-14 02:32:21] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.002376 val_loss=0.003482 best=0.003482 es=0/10
[2026-06-14 02:32:21] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001405 val_loss=0.006610 best=0.006610 es=0/10
[2026-06-14 02:32:21] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.002872 val_loss=0.006227 best=0.006227 es=0/10
[2026-06-14 02:32:22] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001601 val_loss=0.003043 best=0.003043 es=0/10
[2026-06-14 02:32:22] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001650 val_loss=0.001457 best=0.001457 es=0/10
[2026-06-14 02:32:22] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001928 val_loss=0.000972 best=0.000972 es=0/10
[2026-06-14 02:32:22] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001125 val_loss=0.001070 best=0.001070 es=0/10
[2026-06-14 02:32:23] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001307 val_loss=0.001512 best=0.001512 es=0/10
[2026-06-14 02:32:23] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001561 val_loss=0.001078 best=0.001078 es=0/10
[2026-06-14 02:32:23] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001661 val_loss=0.000733 best=0.000733 es=0/10
[2026-06-14 02:32:23] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001396 val_loss=0.000863 best=0.000863 es=0/10
[2026-06-14 02:32:24] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.002605 val_loss=0.000913 best=0.000913 es=0/10
[2026-06-14 02:32:24] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001079 val_loss=0.000919 best=0.000919 es=0/10
[2026-06-14 02:32:24] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001904 val_loss=0.000865 best=0.000865 es=0/10
[2026-06-14 02:32:25] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001409 val_loss=0.000957 best=0.000957 es=0/10
[2026-06-14 02:32:25] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.000873 val_loss=0.000707 best=0.000707 es=0/10
[2026-06-14 02:32:25] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.000951 val_loss=0.000720 best=0.000720 es=0/10
[2026-06-14 02:32:25] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001833 val_loss=0.000717 best=0.000717 es=0/10
[2026-06-14 02:32:26] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001456 val_loss=0.000989 best=0.000989 es=0/10
[2026-06-14 02:32:26] Epoch 1 | architecture=[96, 96, 96, 17] train_loss=0.001406 val_loss=0.000712 best=0.000712 es=0/10
