task,repeat,ablation_phase,ablation_architecture,ablation_parameter_count,ablation_best_val,reference_kind,reference_phase,reference_architecture,reference_best_val,winner,winner_value
autoencoding,2,stl_ablation_r02_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00044042254299825226,adp,ae_width_to_depth,[81],0.0014818490814646724,ablation_stl,0.00044042254299825226
autoencoding,2,stl_ablation_r02_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00044042254299825226,adp,ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.0015207532007559686,ablation_stl,0.00044042254299825226
autoencoding,2,stl_ablation_r02_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00044042254299825226,paired_stl,stl_from_ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.013283320477495891,ablation_stl,0.00044042254299825226
autoencoding,2,stl_ablation_r02_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00044042254299825226,paired_stl,stl_from_ae_alt_width,[83],0.0034103280351211124,ablation_stl,0.00044042254299825226
autoencoding,2,stl_ablation_r02_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00044042254299825226,paired_stl,stl_from_ae_width_to_depth,[81],0.0034839527938172305,ablation_stl,0.00044042254299825226
autoencoding,2,stl_ablation_r02_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00044042254299825226,paired_stl,stl_from_ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.023918251889941972,ablation_stl,0.00044042254299825226
autoencoding,3,stl_ablation_r03_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0006800985653045716,adp,ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.0019027519011730251,ablation_stl,0.0006800985653045716
autoencoding,3,stl_ablation_r03_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0006800985653045716,adp,ae_alt_width,[83],0.0017266004965750166,ablation_stl,0.0006800985653045716
autoencoding,3,stl_ablation_r03_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0006800985653045716,adp,ae_width_to_depth,[81],0.0014818490814646724,ablation_stl,0.0006800985653045716
autoencoding,3,stl_ablation_r03_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0006800985653045716,adp,ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.0015207532007559686,ablation_stl,0.0006800985653045716
autoencoding,3,stl_ablation_r03_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0006800985653045716,paired_stl,stl_from_ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.013283320477495891,ablation_stl,0.0006800985653045716
autoencoding,3,stl_ablation_r03_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0006800985653045716,paired_stl,stl_from_ae_alt_width,[83],0.0034103280351211124,ablation_stl,0.0006800985653045716
autoencoding,3,stl_ablation_r03_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0006800985653045716,paired_stl,stl_from_ae_width_to_depth,[81],0.0034839527938172305,ablation_stl,0.0006800985653045716
autoencoding,3,stl_ablation_r03_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0006800985653045716,paired_stl,stl_from_ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.023918251889941972,ablation_stl,0.0006800985653045716
autoencoding,4,stl_ablation_r04_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00036131720544285923,adp,ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.0019027519011730251,ablation_stl,0.00036131720544285923
autoencoding,4,stl_ablation_r04_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00036131720544285923,adp,ae_alt_width,[83],0.0017266004965750166,ablation_stl,0.00036131720544285923
autoencoding,4,stl_ablation_r04_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00036131720544285923,adp,ae_width_to_depth,[81],0.0014818490814646724,ablation_stl,0.00036131720544285923
autoencoding,4,stl_ablation_r04_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00036131720544285923,adp,ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.0015207532007559686,ablation_stl,0.00036131720544285923
autoencoding,4,stl_ablation_r04_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00036131720544285923,paired_stl,stl_from_ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.013283320477495891,ablation_stl,0.00036131720544285923
autoencoding,4,stl_ablation_r04_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00036131720544285923,paired_stl,stl_from_ae_alt_width,[83],0.0034103280351211124,ablation_stl,0.00036131720544285923
autoencoding,4,stl_ablation_r04_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00036131720544285923,paired_stl,stl_from_ae_width_to_depth,[81],0.0034839527938172305,ablation_stl,0.00036131720544285923
autoencoding,4,stl_ablation_r04_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.00036131720544285923,paired_stl,stl_from_ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.023918251889941972,ablation_stl,0.00036131720544285923
autoencoding,5,stl_ablation_r05_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0008427975453845749,adp,ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.0019027519011730251,ablation_stl,0.0008427975453845749
autoencoding,5,stl_ablation_r05_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0008427975453845749,adp,ae_alt_width,[83],0.0017266004965750166,ablation_stl,0.0008427975453845749
autoencoding,5,stl_ablation_r05_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0008427975453845749,adp,ae_width_to_depth,[81],0.0014818490814646724,ablation_stl,0.0008427975453845749
autoencoding,5,stl_ablation_r05_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0008427975453845749,adp,ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.0015207532007559686,ablation_stl,0.0008427975453845749
autoencoding,5,stl_ablation_r05_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0008427975453845749,paired_stl,stl_from_ae_alt_depth,"[89, 89, 89, 89, 88, 88]",0.013283320477495891,ablation_stl,0.0008427975453845749
autoencoding,5,stl_ablation_r05_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0008427975453845749,paired_stl,stl_from_ae_alt_width,[83],0.0034103280351211124,ablation_stl,0.0008427975453845749
autoencoding,5,stl_ablation_r05_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0008427975453845749,paired_stl,stl_from_ae_width_to_depth,[81],0.0034839527938172305,ablation_stl,0.0008427975453845749
autoencoding,5,stl_ablation_r05_d07_w1280_1280_1280_1280_1280_1280_1280_1280,"[1280, 1280, 1280, 1280, 1280, 1280, 1280]",9995574,0.0008427975453845749,paired_stl,stl_from_ae_depth_to_width,"[101, 101, 101, 101, 101, 100, 100, 100, 100, 100]",0.023918251889941972,ablation_stl,0.0008427975453845749
