[2026-05-20 08:29:56] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 08:29:56] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_009_d1_w10/training_log.txt
[2026-05-20 08:29:56] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_009_d1_w10/training_stats.csv
[2026-05-20 08:29:56] [CANDIDATE] task=autoencoding phase=ae_alt_width index=9 search_phase=width architecture=[10]
[2026-05-20 08:30:33] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=18 architecture=[10] train_loss=0.669337 val_loss=0.677530 best=0.677530 es=0/5
[2026-05-20 08:30:35] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=19 architecture=[10] train_loss=0.669079 val_loss=0.677275 best=0.677275 es=0/5
[2026-05-20 08:30:38] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=20 architecture=[10] train_loss=0.668848 val_loss=0.677045 best=0.677045 es=0/5
[2026-05-20 08:30:40] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=21 architecture=[10] train_loss=0.668665 val_loss=0.676856 best=0.676856 es=0/5
[2026-05-20 08:30:42] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=22 architecture=[10] train_loss=0.668518 val_loss=0.676721 best=0.676721 es=0/5
[2026-05-20 08:30:44] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=23 architecture=[10] train_loss=0.668393 val_loss=0.676604 best=0.676604 es=0/5
[2026-05-20 08:30:46] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=24 architecture=[10] train_loss=0.668283 val_loss=0.676509 best=0.676604 es=1/5
[2026-05-20 08:30:48] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=25 architecture=[10] train_loss=0.668204 val_loss=0.676395 best=0.676395 es=0/5
[2026-05-20 08:30:50] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=26 architecture=[10] train_loss=0.668126 val_loss=0.676287 best=0.676287 es=0/5
[2026-05-20 08:30:52] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=27 architecture=[10] train_loss=0.668041 val_loss=0.676245 best=0.676287 es=1/5
[2026-05-20 08:30:54] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=28 architecture=[10] train_loss=0.667963 val_loss=0.676142 best=0.676142 es=0/5
[2026-05-20 08:30:56] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=29 architecture=[10] train_loss=0.667895 val_loss=0.676070 best=0.676142 es=1/5
[2026-05-20 08:30:59] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=30 architecture=[10] train_loss=0.667899 val_loss=0.676032 best=0.676032 es=0/5
[2026-05-20 08:31:01] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=31 architecture=[10] train_loss=0.667834 val_loss=0.675985 best=0.676032 es=1/5
[2026-05-20 08:31:03] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=32 architecture=[10] train_loss=0.667789 val_loss=0.675929 best=0.675929 es=0/5
[2026-05-20 08:31:05] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=33 architecture=[10] train_loss=0.667729 val_loss=0.675894 best=0.675929 es=1/5
[2026-05-20 08:31:07] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=34 architecture=[10] train_loss=0.667691 val_loss=0.675834 best=0.675929 es=2/5
[2026-05-20 08:31:09] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=35 architecture=[10] train_loss=0.667609 val_loss=0.675737 best=0.675737 es=0/5
[2026-05-20 08:31:11] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=36 architecture=[10] train_loss=0.667545 val_loss=0.675686 best=0.675737 es=1/5
[2026-05-20 08:31:13] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=37 architecture=[10] train_loss=0.667556 val_loss=0.675685 best=0.675737 es=2/5
[2026-05-20 08:31:15] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=38 architecture=[10] train_loss=0.667508 val_loss=0.675683 best=0.675737 es=3/5
[2026-05-20 08:31:18] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=39 architecture=[10] train_loss=0.667460 val_loss=0.675642 best=0.675737 es=4/5
[2026-05-20 08:31:20] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=40 architecture=[10] train_loss=0.667408 val_loss=0.675608 best=0.675608 es=0/5
[2026-05-20 08:31:23] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=41 architecture=[10] train_loss=0.667390 val_loss=0.675591 best=0.675608 es=1/5
[2026-05-20 08:31:25] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=42 architecture=[10] train_loss=0.667352 val_loss=0.675559 best=0.675608 es=2/5
[2026-05-20 08:31:28] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=43 architecture=[10] train_loss=0.667332 val_loss=0.675519 best=0.675608 es=3/5
[2026-05-20 08:31:30] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=44 architecture=[10] train_loss=0.667322 val_loss=0.675501 best=0.675501 es=0/5
[2026-05-20 08:31:33] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=45 architecture=[10] train_loss=0.667280 val_loss=0.675469 best=0.675501 es=1/5
[2026-05-20 08:31:36] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=46 architecture=[10] train_loss=0.667277 val_loss=0.675451 best=0.675501 es=2/5
[2026-05-20 08:31:38] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=47 architecture=[10] train_loss=0.667241 val_loss=0.675426 best=0.675501 es=3/5
[2026-05-20 08:31:41] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=48 architecture=[10] train_loss=0.667233 val_loss=0.675381 best=0.675381 es=0/5
[2026-05-20 08:31:44] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=49 architecture=[10] train_loss=0.667220 val_loss=0.675356 best=0.675381 es=1/5
[2026-05-20 08:31:46] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=50 architecture=[10] train_loss=0.667196 val_loss=0.675321 best=0.675381 es=2/5
[2026-05-20 08:31:49] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=51 architecture=[10] train_loss=0.667164 val_loss=0.675315 best=0.675381 es=3/5
[2026-05-20 08:31:52] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=52 architecture=[10] train_loss=0.667152 val_loss=0.675284 best=0.675381 es=4/5
[2026-05-20 08:31:55] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=53 architecture=[10] train_loss=0.667132 val_loss=0.675267 best=0.675267 es=0/5
[2026-05-20 08:31:57] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=54 architecture=[10] train_loss=0.667106 val_loss=0.675238 best=0.675267 es=1/5
[2026-05-20 08:32:00] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=55 architecture=[10] train_loss=0.667093 val_loss=0.675207 best=0.675267 es=2/5
[2026-05-20 08:32:03] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=56 architecture=[10] train_loss=0.667078 val_loss=0.675195 best=0.675267 es=3/5
[2026-05-20 08:32:05] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=57 architecture=[10] train_loss=0.667057 val_loss=0.675167 best=0.675167 es=0/5
[2026-05-20 08:32:07] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=58 architecture=[10] train_loss=0.667044 val_loss=0.675135 best=0.675167 es=1/5
[2026-05-20 08:32:09] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=59 architecture=[10] train_loss=0.667051 val_loss=0.675129 best=0.675167 es=2/5
[2026-05-20 08:32:12] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=60 architecture=[10] train_loss=0.667014 val_loss=0.675094 best=0.675167 es=3/5
[2026-05-20 08:32:14] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=61 architecture=[10] train_loss=0.667007 val_loss=0.675078 best=0.675167 es=4/5
[2026-05-20 08:32:16] [autoencoding][ae_alt_width][cand_009_d1_w10] epoch=62 architecture=[10] train_loss=0.666990 val_loss=0.675076 best=0.675167 es=5/5
