[2026-05-20 12:43:16] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 12:43:16] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_051_d1_w52/training_log.txt
[2026-05-20 12:43:16] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_051_d1_w52/training_stats.csv
[2026-05-20 12:43:16] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=51 search_phase=width architecture=[52]
[2026-05-20 12:43:19] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=1 architecture=[52] train_loss=0.005921 val_loss=0.004221 best=0.003763 es=0/5
[2026-05-20 12:43:22] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=2 architecture=[52] train_loss=0.004897 val_loss=0.003934 best=0.003763 es=0/5
[2026-05-20 12:43:24] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=3 architecture=[52] train_loss=0.004657 val_loss=0.003884 best=0.003763 es=1/5
[2026-05-20 12:43:27] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=4 architecture=[52] train_loss=0.004380 val_loss=0.003788 best=0.003763 es=0/5
[2026-05-20 12:43:30] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=5 architecture=[52] train_loss=0.004393 val_loss=0.003670 best=0.003670 es=0/5
[2026-05-20 12:43:33] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=6 architecture=[52] train_loss=0.004321 val_loss=0.003680 best=0.003670 es=1/5
[2026-05-20 12:43:36] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=7 architecture=[52] train_loss=0.004247 val_loss=0.003626 best=0.003670 es=2/5
[2026-05-20 12:43:39] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=8 architecture=[52] train_loss=0.004221 val_loss=0.003571 best=0.003670 es=3/5
[2026-05-20 12:43:41] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=9 architecture=[52] train_loss=0.004150 val_loss=0.003556 best=0.003556 es=0/5
[2026-05-20 12:43:44] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=10 architecture=[52] train_loss=0.004090 val_loss=0.003552 best=0.003556 es=1/5
[2026-05-20 12:43:47] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=11 architecture=[52] train_loss=0.004000 val_loss=0.003449 best=0.003449 es=0/5
[2026-05-20 12:43:50] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=12 architecture=[52] train_loss=0.004081 val_loss=0.003574 best=0.003449 es=1/5
[2026-05-20 12:43:53] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=13 architecture=[52] train_loss=0.004598 val_loss=0.003526 best=0.003449 es=2/5
[2026-05-20 12:43:56] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=14 architecture=[52] train_loss=0.004294 val_loss=0.003494 best=0.003449 es=3/5
[2026-05-20 12:43:58] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=15 architecture=[52] train_loss=0.004042 val_loss=0.003485 best=0.003449 es=4/5
[2026-05-20 12:44:01] [autoencoding][ae_width_to_depth][cand_051_d1_w52] epoch=16 architecture=[52] train_loss=0.004023 val_loss=0.003472 best=0.003449 es=5/5
