[2026-05-20 08:40:29] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 08:40:29] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_014_d1_w15/training_log.txt
[2026-05-20 08:40:29] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_014_d1_w15/training_stats.csv
[2026-05-20 08:40:29] [CANDIDATE] task=autoencoding phase=ae_alt_width index=14 search_phase=width architecture=[15]
[2026-05-20 08:41:03] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=16 architecture=[15] train_loss=0.569188 val_loss=0.575573 best=0.575573 es=0/5
[2026-05-20 08:41:05] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=17 architecture=[15] train_loss=0.568972 val_loss=0.575367 best=0.575367 es=0/5
[2026-05-20 08:41:07] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=18 architecture=[15] train_loss=0.568835 val_loss=0.575247 best=0.575247 es=0/5
[2026-05-20 08:41:09] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=19 architecture=[15] train_loss=0.568734 val_loss=0.575121 best=0.575121 es=0/5
[2026-05-20 08:41:11] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=20 architecture=[15] train_loss=0.568628 val_loss=0.575047 best=0.575121 es=1/5
[2026-05-20 08:41:13] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=21 architecture=[15] train_loss=0.568555 val_loss=0.574960 best=0.574960 es=0/5
[2026-05-20 08:41:16] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=22 architecture=[15] train_loss=0.568507 val_loss=0.574909 best=0.574960 es=1/5
[2026-05-20 08:41:18] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=23 architecture=[15] train_loss=0.568466 val_loss=0.574875 best=0.574960 es=2/5
[2026-05-20 08:41:20] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=24 architecture=[15] train_loss=0.568422 val_loss=0.574837 best=0.574837 es=0/5
[2026-05-20 08:41:22] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=25 architecture=[15] train_loss=0.568384 val_loss=0.574786 best=0.574837 es=1/5
[2026-05-20 08:41:24] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=26 architecture=[15] train_loss=0.568332 val_loss=0.574757 best=0.574837 es=2/5
[2026-05-20 08:41:26] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=27 architecture=[15] train_loss=0.568316 val_loss=0.574763 best=0.574837 es=3/5
[2026-05-20 08:41:28] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=28 architecture=[15] train_loss=0.568276 val_loss=0.574728 best=0.574728 es=0/5
[2026-05-20 08:41:30] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=29 architecture=[15] train_loss=0.568257 val_loss=0.574686 best=0.574728 es=1/5
[2026-05-20 08:41:32] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=30 architecture=[15] train_loss=0.568230 val_loss=0.574678 best=0.574728 es=2/5
[2026-05-20 08:41:35] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=31 architecture=[15] train_loss=0.568179 val_loss=0.574648 best=0.574728 es=3/5
[2026-05-20 08:41:37] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=32 architecture=[15] train_loss=0.568135 val_loss=0.574647 best=0.574728 es=4/5
[2026-05-20 08:41:39] [autoencoding][ae_alt_width][cand_014_d1_w15] epoch=33 architecture=[15] train_loss=0.568168 val_loss=0.574654 best=0.574728 es=5/5
