timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,train_acc,val_acc,best_val,es_counter,improved,grid
2025-12-19 21:01:57,mlp_cls_stl,grid,1,14,2,1.5109097329245673,1.0865011835098266,38,0.7286296296296296,0.8648333333333333,1.0865011835098266,0,True,True
2025-12-19 21:02:15,mlp_cls_stl,grid,2,14,2,0.8366275537102311,0.6254277982711792,38,0.8855,0.9026666666666666,0.6254277982711792,0,True,True
2025-12-19 21:02:35,mlp_cls_stl,grid,3,14,2,0.5065694015202699,0.41700247637430826,38,0.9114444444444444,0.9188333333333333,0.41700247637430826,0,True,True
2025-12-19 21:02:51,mlp_cls_stl,grid,4,14,2,0.36517280470883406,0.33123642937342324,38,0.9232222222222223,0.9236666666666666,0.33123642937342324,0,True,True
2025-12-19 21:03:06,mlp_cls_stl,grid,5,14,2,0.2985877417370125,0.28530936352411906,38,0.9316666666666666,0.9306666666666666,0.28530936352411906,0,True,True
2025-12-19 21:03:19,mlp_cls_stl,grid,6,14,2,0.2557614280206186,0.25060755864779155,38,0.9386111111111111,0.9348333333333333,0.25060755864779155,0,True,True
2025-12-19 21:03:38,mlp_cls_stl,grid,7,14,2,0.22896389868965855,0.23101678252220154,38,0.9423888888888889,0.9363333333333334,0.23101678252220154,0,True,True
2025-12-19 21:03:53,mlp_cls_stl,grid,8,14,2,0.20947236140127534,0.2165596543153127,38,0.9454814814814815,0.9383333333333334,0.2165596543153127,0,True,True
2025-12-19 21:04:08,mlp_cls_stl,grid,9,14,2,0.19525786220144342,0.20601102844874064,38,0.947925925925926,0.9428333333333333,0.20601102844874064,0,True,True
2025-12-19 21:04:23,mlp_cls_stl,grid,10,14,2,0.18444955996672313,0.19956170256932576,38,0.9497037037037037,0.9396666666666667,0.19956170256932576,0,True,True
2025-12-19 21:04:39,mlp_cls_stl,grid,11,14,2,0.1738916790264624,0.19128319640954336,38,0.9522037037037037,0.9443333333333334,0.19128319640954336,0,True,True
2025-12-19 21:04:53,mlp_cls_stl,grid,12,14,2,0.16574228277029815,0.18993440504868825,38,0.9538148148148148,0.9446666666666667,0.18993440504868825,0,True,True
2025-12-19 21:05:05,mlp_cls_stl,grid,13,14,2,0.15870540376504264,0.18540356425444285,38,0.9548888888888889,0.946,0.18540356425444285,0,True,True
2025-12-19 21:05:22,mlp_cls_stl,grid,14,14,2,0.15383774360020955,0.18135486189524333,38,0.9559074074074074,0.9463333333333334,0.18135486189524333,0,True,True
2025-12-19 21:05:35,mlp_cls_stl,grid,15,14,2,0.14833417183823056,0.175733922123909,38,0.9578888888888889,0.9455,0.175733922123909,0,True,True
