[2026-06-14 02:18:07] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 02:18:07] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_215_d3_w81/training_log.txt
[2026-06-14 02:18:07] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_215_d3_w81/training_stats.csv
[2026-06-14 02:18:07] Epoch 1 | architecture=[81, 81, 54] train_loss=0.007314 val_loss=0.004769 best=0.004769 es=0/10
[2026-06-14 02:18:07] Epoch 1 | architecture=[81, 81, 54] train_loss=0.004190 val_loss=0.011723 best=0.011723 es=0/10
[2026-06-14 02:18:08] Epoch 1 | architecture=[81, 81, 54] train_loss=0.007339 val_loss=0.001898 best=0.001898 es=0/10
[2026-06-14 02:18:08] Epoch 1 | architecture=[81, 81, 54] train_loss=0.003101 val_loss=0.008350 best=0.008350 es=0/10
[2026-06-14 02:18:08] Epoch 1 | architecture=[81, 81, 54] train_loss=0.003543 val_loss=0.006168 best=0.006168 es=0/10
[2026-06-14 02:18:08] Epoch 1 | architecture=[81, 81, 54] train_loss=0.003171 val_loss=0.001671 best=0.001671 es=0/10
[2026-06-14 02:18:09] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001818 val_loss=0.003603 best=0.003603 es=0/10
[2026-06-14 02:18:09] Epoch 1 | architecture=[81, 81, 54] train_loss=0.004026 val_loss=0.001744 best=0.001744 es=0/10
[2026-06-14 02:18:09] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001672 val_loss=0.001671 best=0.001671 es=0/10
[2026-06-14 02:18:10] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001428 val_loss=0.003333 best=0.003333 es=0/10
[2026-06-14 02:18:10] Epoch 1 | architecture=[81, 81, 54] train_loss=0.002042 val_loss=0.001625 best=0.001625 es=0/10
[2026-06-14 02:18:10] Epoch 1 | architecture=[81, 81, 54] train_loss=0.002066 val_loss=0.001749 best=0.001749 es=0/10
[2026-06-14 02:18:10] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001455 val_loss=0.002022 best=0.002022 es=0/10
[2026-06-14 02:18:11] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001579 val_loss=0.000978 best=0.000978 es=0/10
[2026-06-14 02:18:11] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001674 val_loss=0.001397 best=0.001397 es=0/10
[2026-06-14 02:18:11] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001512 val_loss=0.001684 best=0.001684 es=0/10
[2026-06-14 02:18:12] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001817 val_loss=0.000743 best=0.000743 es=0/10
[2026-06-14 02:18:12] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001164 val_loss=0.001127 best=0.001127 es=0/10
[2026-06-14 02:18:12] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001780 val_loss=0.000822 best=0.000822 es=0/10
[2026-06-14 02:18:12] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001320 val_loss=0.000736 best=0.000736 es=0/10
[2026-06-14 02:18:13] Epoch 1 | architecture=[81, 81, 54] train_loss=0.000740 val_loss=0.000804 best=0.000804 es=0/10
[2026-06-14 02:18:13] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001420 val_loss=0.000695 best=0.000695 es=0/10
[2026-06-14 02:18:13] Epoch 1 | architecture=[81, 81, 54] train_loss=0.000595 val_loss=0.000764 best=0.000764 es=0/10
[2026-06-14 02:18:14] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001152 val_loss=0.000757 best=0.000757 es=0/10
[2026-06-14 02:18:14] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001287 val_loss=0.001061 best=0.001061 es=0/10
[2026-06-14 02:18:14] Epoch 1 | architecture=[81, 81, 54] train_loss=0.001492 val_loss=0.000747 best=0.000747 es=0/10
[2026-06-14 02:18:15] Epoch 1 | architecture=[81, 81, 54] train_loss=0.000917 val_loss=0.000740 best=0.000740 es=0/10
