[2026-06-12 21:22:37] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:22:37] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_373_d4_w96/training_log.txt
[2026-06-12 21:22:37] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_373_d4_w96/training_stats.csv
[2026-06-12 21:22:38] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.005478 val_loss=0.014982 best=0.014982 es=0/10
[2026-06-12 21:22:38] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.003570 val_loss=0.004941 best=0.004941 es=0/10
[2026-06-12 21:22:38] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.003950 val_loss=0.001252 best=0.001252 es=0/10
[2026-06-12 21:22:38] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.002834 val_loss=0.002220 best=0.002220 es=0/10
[2026-06-12 21:22:38] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.002117 val_loss=0.002976 best=0.002976 es=0/10
[2026-06-12 21:22:39] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.002666 val_loss=0.002152 best=0.002152 es=0/10
[2026-06-12 21:22:39] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.002605 val_loss=0.000918 best=0.000918 es=0/10
[2026-06-12 21:22:39] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.001241 val_loss=0.000728 best=0.000728 es=0/10
[2026-06-12 21:22:39] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.001156 val_loss=0.000937 best=0.000937 es=0/10
[2026-06-12 21:22:40] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.002269 val_loss=0.001508 best=0.001508 es=0/10
[2026-06-12 21:22:40] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000972 val_loss=0.001260 best=0.001260 es=0/10
[2026-06-12 21:22:40] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000848 val_loss=0.000552 best=0.000552 es=0/10
[2026-06-12 21:22:40] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.001184 val_loss=0.000545 best=0.000545 es=0/10
[2026-06-12 21:22:40] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000590 val_loss=0.000643 best=0.000643 es=0/10
[2026-06-12 21:22:41] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000652 val_loss=0.000703 best=0.000703 es=0/10
[2026-06-12 21:22:41] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000648 val_loss=0.000629 best=0.000629 es=0/10
[2026-06-12 21:22:41] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000643 val_loss=0.000509 best=0.000509 es=0/10
[2026-06-12 21:22:41] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.001947 val_loss=0.000492 best=0.000492 es=0/10
[2026-06-12 21:22:42] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.001822 val_loss=0.000389 best=0.000389 es=0/10
[2026-06-12 21:22:42] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000714 val_loss=0.000651 best=0.000651 es=0/10
[2026-06-12 21:22:42] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000900 val_loss=0.000433 best=0.000433 es=0/10
[2026-06-12 21:22:42] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000979 val_loss=0.000462 best=0.000462 es=0/10
[2026-06-12 21:22:43] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000907 val_loss=0.000427 best=0.000427 es=0/10
[2026-06-12 21:22:43] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000927 val_loss=0.000348 best=0.000348 es=0/10
[2026-06-12 21:22:43] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.001873 val_loss=0.000577 best=0.000577 es=0/10
[2026-06-12 21:22:43] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000703 val_loss=0.000369 best=0.000369 es=0/10
[2026-06-12 21:22:44] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.000942 val_loss=0.000515 best=0.000515 es=0/10
[2026-06-12 21:22:44] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.002211 val_loss=0.000332 best=0.000332 es=0/10
[2026-06-12 21:22:44] Epoch 1 | architecture=[96, 96, 96, 86] train_loss=0.001063 val_loss=0.000819 best=0.000819 es=0/10
