[2026-05-18 02:15:17] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:15:17] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_105_d1_w106/training_log.txt
[2026-05-18 02:15:17] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_105_d1_w106/training_stats.csv
[2026-05-18 02:15:17] [CANDIDATE] task=representation phase=ae_alt_width index=105 search_phase=width architecture=[106]
[2026-05-18 02:15:22] [representation][ae_alt_width][cand_105_d1_w106] epoch=1 architecture=[106] train_loss=0.364610 val_loss=0.356141 best=0.352444 es=0/5
[2026-05-18 02:15:24] [representation][ae_alt_width][cand_105_d1_w106] epoch=2 architecture=[106] train_loss=0.351751 val_loss=0.356393 best=0.352444 es=1/5
[2026-05-18 02:15:27] [representation][ae_alt_width][cand_105_d1_w106] epoch=3 architecture=[106] train_loss=0.350927 val_loss=0.353862 best=0.352444 es=0/5
[2026-05-18 02:15:29] [representation][ae_alt_width][cand_105_d1_w106] epoch=4 architecture=[106] train_loss=0.349778 val_loss=0.352357 best=0.352357 es=0/5
[2026-05-18 02:15:35] [representation][ae_alt_width][cand_105_d1_w106] epoch=5 architecture=[106] train_loss=0.349190 val_loss=0.352641 best=0.352357 es=1/5
[2026-05-18 02:15:37] [representation][ae_alt_width][cand_105_d1_w106] epoch=6 architecture=[106] train_loss=0.349856 val_loss=0.352961 best=0.352357 es=2/5
[2026-05-18 02:15:39] [representation][ae_alt_width][cand_105_d1_w106] epoch=7 architecture=[106] train_loss=0.350718 val_loss=0.353835 best=0.352357 es=3/5
[2026-05-18 02:15:41] [representation][ae_alt_width][cand_105_d1_w106] epoch=8 architecture=[106] train_loss=0.349714 val_loss=0.351852 best=0.351852 es=0/5
[2026-05-18 02:15:43] [representation][ae_alt_width][cand_105_d1_w106] epoch=9 architecture=[106] train_loss=0.349298 val_loss=0.352648 best=0.351852 es=1/5
[2026-05-18 02:15:49] [representation][ae_alt_width][cand_105_d1_w106] epoch=10 architecture=[106] train_loss=0.349201 val_loss=0.351508 best=0.351508 es=0/5
[2026-05-18 02:15:51] [representation][ae_alt_width][cand_105_d1_w106] epoch=11 architecture=[106] train_loss=0.349533 val_loss=0.353110 best=0.351508 es=1/5
[2026-05-18 02:15:53] [representation][ae_alt_width][cand_105_d1_w106] epoch=12 architecture=[106] train_loss=0.349557 val_loss=0.351399 best=0.351399 es=0/5
[2026-05-18 02:15:55] [representation][ae_alt_width][cand_105_d1_w106] epoch=13 architecture=[106] train_loss=0.348837 val_loss=0.354916 best=0.351399 es=1/5
[2026-05-18 02:15:58] [representation][ae_alt_width][cand_105_d1_w106] epoch=14 architecture=[106] train_loss=0.350338 val_loss=0.352884 best=0.351399 es=2/5
[2026-05-18 02:16:03] [representation][ae_alt_width][cand_105_d1_w106] epoch=15 architecture=[106] train_loss=0.349473 val_loss=0.352382 best=0.351399 es=3/5
[2026-05-18 02:16:06] [representation][ae_alt_width][cand_105_d1_w106] epoch=16 architecture=[106] train_loss=0.349269 val_loss=0.353042 best=0.351399 es=4/5
[2026-05-18 02:16:08] [representation][ae_alt_width][cand_105_d1_w106] epoch=17 architecture=[106] train_loss=0.348984 val_loss=0.352343 best=0.351399 es=5/5
