[2026-06-13 21:25:23] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:25:23] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_597_d6_w116/training_log.txt
[2026-06-13 21:25:23] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_597_d6_w116/training_stats.csv
[2026-06-13 21:25:23] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.006020 val_loss=0.069313 best=0.069313 es=0/10
[2026-06-13 21:25:23] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.003675 val_loss=0.070881 best=0.070881 es=0/10
[2026-06-13 21:25:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.008652 val_loss=0.051438 best=0.051438 es=0/10
[2026-06-13 21:25:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.002604 val_loss=0.023669 best=0.023669 es=0/10
[2026-06-13 21:25:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.004787 val_loss=0.009713 best=0.009713 es=0/10
[2026-06-13 21:25:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.003202 val_loss=0.004178 best=0.004178 es=0/10
[2026-06-13 21:25:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.005243 val_loss=0.001240 best=0.001240 es=0/10
[2026-06-13 21:25:24] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.002246 val_loss=0.001490 best=0.001490 es=0/10
[2026-06-13 21:25:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.003727 val_loss=0.002223 best=0.002223 es=0/10
[2026-06-13 21:25:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.002773 val_loss=0.001623 best=0.001623 es=0/10
[2026-06-13 21:25:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.008990 val_loss=0.001111 best=0.001111 es=0/10
[2026-06-13 21:25:25] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001271 val_loss=0.001794 best=0.001794 es=0/10
[2026-06-13 21:25:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.004361 val_loss=0.002423 best=0.002423 es=0/10
[2026-06-13 21:25:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001671 val_loss=0.001723 best=0.001723 es=0/10
[2026-06-13 21:25:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001615 val_loss=0.001502 best=0.001502 es=0/10
[2026-06-13 21:25:26] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001552 val_loss=0.000912 best=0.000912 es=0/10
[2026-06-13 21:25:27] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.005952 val_loss=0.000690 best=0.000690 es=0/10
[2026-06-13 21:25:27] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.000933 val_loss=0.001093 best=0.001093 es=0/10
[2026-06-13 21:25:27] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.002848 val_loss=0.001323 best=0.001323 es=0/10
[2026-06-13 21:25:27] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.002480 val_loss=0.000727 best=0.000727 es=0/10
[2026-06-13 21:25:27] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001099 val_loss=0.000527 best=0.000527 es=0/10
[2026-06-13 21:25:28] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001891 val_loss=0.000431 best=0.000431 es=0/10
[2026-06-13 21:25:28] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001353 val_loss=0.000372 best=0.000372 es=0/10
[2026-06-13 21:25:28] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.000878 val_loss=0.000484 best=0.000484 es=0/10
[2026-06-13 21:25:28] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001174 val_loss=0.000581 best=0.000581 es=0/10
[2026-06-13 21:25:29] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001462 val_loss=0.000396 best=0.000396 es=0/10
[2026-06-13 21:25:29] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.004145 val_loss=0.000488 best=0.000488 es=0/10
[2026-06-13 21:25:29] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001339 val_loss=0.000546 best=0.000546 es=0/10
[2026-06-13 21:25:29] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001373 val_loss=0.000887 best=0.000887 es=0/10
[2026-06-13 21:25:29] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001813 val_loss=0.000801 best=0.000801 es=0/10
[2026-06-13 21:25:30] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.000795 val_loss=0.000357 best=0.000357 es=0/10
[2026-06-13 21:25:30] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.000724 val_loss=0.000668 best=0.000668 es=0/10
[2026-06-13 21:25:30] Epoch 1 | architecture=[116, 116, 116, 116, 116, 18] train_loss=0.001861 val_loss=0.000646 best=0.000646 es=0/10
