[2026-05-18 02:56:42] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:56:42] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_164_d1_w165/training_log.txt
[2026-05-18 02:56:42] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_164_d1_w165/training_stats.csv
[2026-05-18 02:56:42] [CANDIDATE] task=representation phase=ae_alt_width index=164 search_phase=width architecture=[165]
[2026-05-18 02:56:49] [representation][ae_alt_width][cand_164_d1_w165] epoch=1 architecture=[165] train_loss=0.323514 val_loss=0.319780 best=0.313966 es=0/5
[2026-05-18 02:56:51] [representation][ae_alt_width][cand_164_d1_w165] epoch=2 architecture=[165] train_loss=0.311714 val_loss=0.316958 best=0.313966 es=0/5
[2026-05-18 02:56:54] [representation][ae_alt_width][cand_164_d1_w165] epoch=3 architecture=[165] train_loss=0.310283 val_loss=0.316832 best=0.313966 es=0/5
[2026-05-18 02:56:56] [representation][ae_alt_width][cand_164_d1_w165] epoch=4 architecture=[165] train_loss=0.309839 val_loss=0.318322 best=0.313966 es=1/5
[2026-05-18 02:57:03] [representation][ae_alt_width][cand_164_d1_w165] epoch=5 architecture=[165] train_loss=0.310453 val_loss=0.315454 best=0.313966 es=0/5
[2026-05-18 02:57:05] [representation][ae_alt_width][cand_164_d1_w165] epoch=6 architecture=[165] train_loss=0.309015 val_loss=0.313975 best=0.313966 es=0/5
[2026-05-18 02:57:07] [representation][ae_alt_width][cand_164_d1_w165] epoch=7 architecture=[165] train_loss=0.309642 val_loss=0.316992 best=0.313966 es=1/5
[2026-05-18 02:57:10] [representation][ae_alt_width][cand_164_d1_w165] epoch=8 architecture=[165] train_loss=0.309414 val_loss=0.316325 best=0.313966 es=2/5
[2026-05-18 02:57:12] [representation][ae_alt_width][cand_164_d1_w165] epoch=9 architecture=[165] train_loss=0.308324 val_loss=0.317294 best=0.313966 es=3/5
[2026-05-18 02:57:19] [representation][ae_alt_width][cand_164_d1_w165] epoch=10 architecture=[165] train_loss=0.309199 val_loss=0.317163 best=0.313966 es=4/5
[2026-05-18 02:57:21] [representation][ae_alt_width][cand_164_d1_w165] epoch=11 architecture=[165] train_loss=0.309924 val_loss=0.313905 best=0.313966 es=5/5
