task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
generation,ae_width_only,width_only,0.0001367937620907058,24,24,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d2/generation/ae_width_only/cand_112_d2_w58/checkpoint_best.pt,cand_112_d2_w58
generation,stl_from_ae_width_only,stl_refit,1.0082407645944396,20,30,1.06740754149366,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d2/generation/stl_from_ae_width_only/cand_000_d2_w58/checkpoint_best.pt,cand_000_d2_w58
