[2026-05-18 02:30:05] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:30:05] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_125_d1_w126/training_log.txt
[2026-05-18 02:30:05] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_125_d1_w126/training_stats.csv
[2026-05-18 02:30:05] [CANDIDATE] task=representation phase=ae_alt_width index=125 search_phase=width architecture=[126]
[2026-05-18 02:30:11] [representation][ae_alt_width][cand_125_d1_w126] epoch=1 architecture=[126] train_loss=0.354356 val_loss=0.340688 best=0.336502 es=0/5
[2026-05-18 02:30:13] [representation][ae_alt_width][cand_125_d1_w126] epoch=2 architecture=[126] train_loss=0.334474 val_loss=0.337536 best=0.336502 es=0/5
[2026-05-18 02:30:15] [representation][ae_alt_width][cand_125_d1_w126] epoch=3 architecture=[126] train_loss=0.332751 val_loss=0.336890 best=0.336502 es=0/5
[2026-05-18 02:30:18] [representation][ae_alt_width][cand_125_d1_w126] epoch=4 architecture=[126] train_loss=0.332753 val_loss=0.337529 best=0.336502 es=1/5
[2026-05-18 02:30:23] [representation][ae_alt_width][cand_125_d1_w126] epoch=5 architecture=[126] train_loss=0.333601 val_loss=0.337855 best=0.336502 es=2/5
[2026-05-18 02:30:26] [representation][ae_alt_width][cand_125_d1_w126] epoch=6 architecture=[126] train_loss=0.332846 val_loss=0.335871 best=0.335871 es=0/5
[2026-05-18 02:30:28] [representation][ae_alt_width][cand_125_d1_w126] epoch=7 architecture=[126] train_loss=0.331960 val_loss=0.338727 best=0.335871 es=1/5
[2026-05-18 02:30:30] [representation][ae_alt_width][cand_125_d1_w126] epoch=8 architecture=[126] train_loss=0.332178 val_loss=0.337334 best=0.335871 es=2/5
[2026-05-18 02:30:32] [representation][ae_alt_width][cand_125_d1_w126] epoch=9 architecture=[126] train_loss=0.332071 val_loss=0.340354 best=0.335871 es=3/5
[2026-05-18 02:30:38] [representation][ae_alt_width][cand_125_d1_w126] epoch=10 architecture=[126] train_loss=0.332678 val_loss=0.336830 best=0.335871 es=4/5
[2026-05-18 02:30:40] [representation][ae_alt_width][cand_125_d1_w126] epoch=11 architecture=[126] train_loss=0.331882 val_loss=0.336627 best=0.335871 es=5/5
