[2026-06-15 07:56:10] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:56:10] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_414_d4_w104/training_log.txt
[2026-06-15 07:56:10] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_414_d4_w104/training_stats.csv
[2026-06-15 07:56:10] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.003903 val_loss=0.001875 best=0.001875 es=0/10
[2026-06-15 07:56:11] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.002611 val_loss=0.004176 best=0.004176 es=0/10
[2026-06-15 07:56:11] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.004159 val_loss=0.002706 best=0.002706 es=0/10
[2026-06-15 07:56:11] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.002107 val_loss=0.001880 best=0.001880 es=0/10
[2026-06-15 07:56:11] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001096 val_loss=0.003393 best=0.003393 es=0/10
[2026-06-15 07:56:11] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.003666 val_loss=0.001978 best=0.001978 es=0/10
[2026-06-15 07:56:11] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001268 val_loss=0.001037 best=0.001037 es=0/10
[2026-06-15 07:56:12] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001338 val_loss=0.001805 best=0.001805 es=0/10
[2026-06-15 07:56:12] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001447 val_loss=0.001281 best=0.001281 es=0/10
[2026-06-15 07:56:12] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001259 val_loss=0.000546 best=0.000546 es=0/10
[2026-06-15 07:56:12] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001064 val_loss=0.000810 best=0.000810 es=0/10
[2026-06-15 07:56:13] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001566 val_loss=0.000979 best=0.000979 es=0/10
[2026-06-15 07:56:13] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001158 val_loss=0.000677 best=0.000677 es=0/10
[2026-06-15 07:56:13] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.000799 val_loss=0.000440 best=0.000440 es=0/10
[2026-06-15 07:56:13] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001629 val_loss=0.000694 best=0.000694 es=0/10
[2026-06-15 07:56:13] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001004 val_loss=0.000584 best=0.000584 es=0/10
[2026-06-15 07:56:14] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001511 val_loss=0.000498 best=0.000498 es=0/10
[2026-06-15 07:56:14] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.000709 val_loss=0.000439 best=0.000439 es=0/10
[2026-06-15 07:56:14] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.000454 val_loss=0.000445 best=0.000445 es=0/10
[2026-06-15 07:56:14] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.000525 val_loss=0.000762 best=0.000762 es=0/10
[2026-06-15 07:56:14] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.000851 val_loss=0.000554 best=0.000554 es=0/10
[2026-06-15 07:56:15] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001651 val_loss=0.000567 best=0.000567 es=0/10
[2026-06-15 07:56:15] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.001534 val_loss=0.000518 best=0.000518 es=0/10
[2026-06-15 07:56:15] Epoch 1 | architecture=[104, 104, 104, 103] train_loss=0.000808 val_loss=0.000439 best=0.000439 es=0/10
