[2026-05-16 20:33:00] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 20:34:00] [representation][random][cand_031_d4_w64] epoch=19 train_loss=0.065376 val_loss=0.057527 best=0.057527 es=0/5
[2026-05-16 20:34:03] [representation][random][cand_031_d4_w64] epoch=20 train_loss=0.061680 val_loss=0.054153 best=0.054153 es=0/5
[2026-05-16 20:34:06] [representation][random][cand_031_d4_w64] epoch=21 train_loss=0.058266 val_loss=0.052150 best=0.052150 es=0/5
[2026-05-16 20:34:09] [representation][random][cand_031_d4_w64] epoch=22 train_loss=0.056098 val_loss=0.049380 best=0.049380 es=0/5
[2026-05-16 20:34:13] [representation][random][cand_031_d4_w64] epoch=23 train_loss=0.052401 val_loss=0.047198 best=0.047198 es=0/5
[2026-05-16 20:34:16] [representation][random][cand_031_d4_w64] epoch=24 train_loss=0.050806 val_loss=0.045407 best=0.045407 es=0/5
[2026-05-16 20:34:19] [representation][random][cand_031_d4_w64] epoch=25 train_loss=0.051689 val_loss=0.048866 best=0.045407 es=1/5
[2026-05-16 20:34:22] [representation][random][cand_031_d4_w64] epoch=26 train_loss=0.049634 val_loss=0.045212 best=0.045212 es=0/5
[2026-05-16 20:34:25] [representation][random][cand_031_d4_w64] epoch=27 train_loss=0.046395 val_loss=0.041559 best=0.041559 es=0/5
[2026-05-16 20:34:29] [representation][random][cand_031_d4_w64] epoch=28 train_loss=0.044575 val_loss=0.041405 best=0.041405 es=0/5
[2026-05-16 20:34:32] [representation][random][cand_031_d4_w64] epoch=29 train_loss=0.043115 val_loss=0.039355 best=0.039355 es=0/5
[2026-05-16 20:34:35] [representation][random][cand_031_d4_w64] epoch=30 train_loss=0.043190 val_loss=0.038595 best=0.038595 es=0/5
[2026-05-16 20:34:39] [representation][random][cand_031_d4_w64] epoch=31 train_loss=0.040729 val_loss=0.037219 best=0.037219 es=0/5
[2026-05-16 20:34:42] [representation][random][cand_031_d4_w64] epoch=32 train_loss=0.039650 val_loss=0.037238 best=0.037219 es=1/5
[2026-05-16 20:34:45] [representation][random][cand_031_d4_w64] epoch=33 train_loss=0.038580 val_loss=0.036044 best=0.036044 es=0/5
[2026-05-16 20:34:48] [representation][random][cand_031_d4_w64] epoch=34 train_loss=0.037229 val_loss=0.034299 best=0.034299 es=0/5
[2026-05-16 20:34:52] [representation][random][cand_031_d4_w64] epoch=35 train_loss=0.036610 val_loss=0.034758 best=0.034299 es=1/5
[2026-05-16 20:34:55] [representation][random][cand_031_d4_w64] epoch=36 train_loss=0.036521 val_loss=0.033215 best=0.033215 es=0/5
[2026-05-16 20:34:58] [representation][random][cand_031_d4_w64] epoch=37 train_loss=0.035026 val_loss=0.032576 best=0.032576 es=0/5
[2026-05-16 20:35:01] [representation][random][cand_031_d4_w64] epoch=38 train_loss=0.034376 val_loss=0.032464 best=0.032464 es=0/5
[2026-05-16 20:35:04] [representation][random][cand_031_d4_w64] epoch=39 train_loss=0.035204 val_loss=0.032201 best=0.032201 es=0/5
[2026-05-16 20:35:08] [representation][random][cand_031_d4_w64] epoch=40 train_loss=0.034819 val_loss=0.031662 best=0.031662 es=0/5
[2026-05-16 20:35:11] [representation][random][cand_031_d4_w64] epoch=41 train_loss=0.036020 val_loss=0.032391 best=0.031662 es=1/5
[2026-05-16 20:35:14] [representation][random][cand_031_d4_w64] epoch=42 train_loss=0.033906 val_loss=0.031104 best=0.031104 es=0/5
[2026-05-16 20:35:17] [representation][random][cand_031_d4_w64] epoch=43 train_loss=0.031967 val_loss=0.029691 best=0.029691 es=0/5
[2026-05-16 20:35:20] [representation][random][cand_031_d4_w64] epoch=44 train_loss=0.030469 val_loss=0.027941 best=0.027941 es=0/5
[2026-05-16 20:35:24] [representation][random][cand_031_d4_w64] epoch=45 train_loss=0.029332 val_loss=0.027944 best=0.027941 es=1/5
[2026-05-16 20:35:27] [representation][random][cand_031_d4_w64] epoch=46 train_loss=0.028973 val_loss=0.026570 best=0.026570 es=0/5
[2026-05-16 20:35:30] [representation][random][cand_031_d4_w64] epoch=47 train_loss=0.028100 val_loss=0.026713 best=0.026570 es=1/5
[2026-05-16 20:35:33] [representation][random][cand_031_d4_w64] epoch=48 train_loss=0.029321 val_loss=0.027376 best=0.026570 es=2/5
[2026-05-16 20:35:36] [representation][random][cand_031_d4_w64] epoch=49 train_loss=0.028372 val_loss=0.026666 best=0.026570 es=3/5
[2026-05-16 20:35:40] [representation][random][cand_031_d4_w64] epoch=50 train_loss=0.027302 val_loss=0.025267 best=0.025267 es=0/5
[2026-05-16 20:35:43] [representation][random][cand_031_d4_w64] epoch=51 train_loss=0.026964 val_loss=0.025173 best=0.025267 es=1/5
[2026-05-16 20:35:46] [representation][random][cand_031_d4_w64] epoch=52 train_loss=0.026252 val_loss=0.024620 best=0.024620 es=0/5
[2026-05-16 20:35:49] [representation][random][cand_031_d4_w64] epoch=53 train_loss=0.025868 val_loss=0.023975 best=0.023975 es=0/5
[2026-05-16 20:35:52] [representation][random][cand_031_d4_w64] epoch=54 train_loss=0.025677 val_loss=0.023960 best=0.023975 es=1/5
[2026-05-16 20:35:56] [representation][random][cand_031_d4_w64] epoch=55 train_loss=0.025344 val_loss=0.025003 best=0.023975 es=2/5
[2026-05-16 20:35:59] [representation][random][cand_031_d4_w64] epoch=56 train_loss=0.025328 val_loss=0.023381 best=0.023381 es=0/5
[2026-05-16 20:36:02] [representation][random][cand_031_d4_w64] epoch=57 train_loss=0.024404 val_loss=0.022874 best=0.022874 es=0/5
[2026-05-16 20:36:05] [representation][random][cand_031_d4_w64] epoch=58 train_loss=0.024068 val_loss=0.022047 best=0.022047 es=0/5
[2026-05-16 20:36:08] [representation][random][cand_031_d4_w64] epoch=59 train_loss=0.023473 val_loss=0.021662 best=0.021662 es=0/5
[2026-05-16 20:36:12] [representation][random][cand_031_d4_w64] epoch=60 train_loss=0.022583 val_loss=0.021935 best=0.021662 es=1/5
[2026-05-16 20:36:14] [representation][random][cand_031_d4_w64] epoch=61 train_loss=0.023047 val_loss=0.021946 best=0.021662 es=2/5
[2026-05-16 20:36:18] [representation][random][cand_031_d4_w64] epoch=62 train_loss=0.023036 val_loss=0.021289 best=0.021289 es=0/5
[2026-05-16 20:36:21] [representation][random][cand_031_d4_w64] epoch=63 train_loss=0.024687 val_loss=0.022894 best=0.021289 es=1/5
[2026-05-16 20:36:24] [representation][random][cand_031_d4_w64] epoch=64 train_loss=0.024461 val_loss=0.021919 best=0.021289 es=2/5
[2026-05-16 20:36:27] [representation][random][cand_031_d4_w64] epoch=65 train_loss=0.021968 val_loss=0.020311 best=0.020311 es=0/5
[2026-05-16 20:36:30] [representation][random][cand_031_d4_w64] epoch=66 train_loss=0.021469 val_loss=0.019882 best=0.019882 es=0/5
[2026-05-16 20:36:34] [representation][random][cand_031_d4_w64] epoch=67 train_loss=0.021761 val_loss=0.020739 best=0.019882 es=1/5
[2026-05-16 20:36:37] [representation][random][cand_031_d4_w64] epoch=68 train_loss=0.021315 val_loss=0.019396 best=0.019396 es=0/5
[2026-05-16 20:36:40] [representation][random][cand_031_d4_w64] epoch=69 train_loss=0.021457 val_loss=0.019309 best=0.019396 es=1/5
[2026-05-16 20:36:43] [representation][random][cand_031_d4_w64] epoch=70 train_loss=0.020330 val_loss=0.018500 best=0.018500 es=0/5
[2026-05-16 20:36:46] [representation][random][cand_031_d4_w64] epoch=71 train_loss=0.019346 val_loss=0.018080 best=0.018080 es=0/5
[2026-05-16 20:36:49] [representation][random][cand_031_d4_w64] epoch=72 train_loss=0.019721 val_loss=0.018384 best=0.018080 es=1/5
[2026-05-16 20:36:53] [representation][random][cand_031_d4_w64] epoch=73 train_loss=0.019382 val_loss=0.018049 best=0.018080 es=2/5
[2026-05-16 20:36:56] [representation][random][cand_031_d4_w64] epoch=74 train_loss=0.020160 val_loss=0.017569 best=0.017569 es=0/5
[2026-05-16 20:36:59] [representation][random][cand_031_d4_w64] epoch=75 train_loss=0.018804 val_loss=0.018038 best=0.017569 es=1/5
[2026-05-16 20:37:02] [representation][random][cand_031_d4_w64] epoch=76 train_loss=0.019232 val_loss=0.017422 best=0.017422 es=0/5
[2026-05-16 20:37:05] [representation][random][cand_031_d4_w64] epoch=77 train_loss=0.019182 val_loss=0.017044 best=0.017044 es=0/5
[2026-05-16 20:37:09] [representation][random][cand_031_d4_w64] epoch=78 train_loss=0.019014 val_loss=0.017272 best=0.017044 es=1/5
[2026-05-16 20:37:12] [representation][random][cand_031_d4_w64] epoch=79 train_loss=0.017940 val_loss=0.017162 best=0.017044 es=2/5
[2026-05-16 20:37:15] [representation][random][cand_031_d4_w64] epoch=80 train_loss=0.017983 val_loss=0.016868 best=0.016868 es=0/5
[2026-05-16 20:37:18] [representation][random][cand_031_d4_w64] epoch=81 train_loss=0.018854 val_loss=0.020692 best=0.016868 es=1/5
[2026-05-16 20:37:22] [representation][random][cand_031_d4_w64] epoch=82 train_loss=0.019487 val_loss=0.018524 best=0.016868 es=2/5
[2026-05-16 20:37:25] [representation][random][cand_031_d4_w64] epoch=83 train_loss=0.017669 val_loss=0.015856 best=0.015856 es=0/5
[2026-05-16 20:37:28] [representation][random][cand_031_d4_w64] epoch=84 train_loss=0.016713 val_loss=0.015049 best=0.015049 es=0/5
[2026-05-16 20:37:32] [representation][random][cand_031_d4_w64] epoch=85 train_loss=0.016444 val_loss=0.015429 best=0.015049 es=1/5
[2026-05-16 20:37:35] [representation][random][cand_031_d4_w64] epoch=86 train_loss=0.016469 val_loss=0.015713 best=0.015049 es=2/5
[2026-05-16 20:37:38] [representation][random][cand_031_d4_w64] epoch=87 train_loss=0.016285 val_loss=0.015197 best=0.015049 es=3/5
[2026-05-16 20:37:41] [representation][random][cand_031_d4_w64] epoch=88 train_loss=0.015824 val_loss=0.015492 best=0.015049 es=4/5
[2026-05-16 20:37:45] [representation][random][cand_031_d4_w64] epoch=89 train_loss=0.016016 val_loss=0.014538 best=0.014538 es=0/5
[2026-05-16 20:37:48] [representation][random][cand_031_d4_w64] epoch=90 train_loss=0.015576 val_loss=0.015179 best=0.014538 es=1/5
[2026-05-16 20:37:51] [representation][random][cand_031_d4_w64] epoch=91 train_loss=0.015891 val_loss=0.014965 best=0.014538 es=2/5
[2026-05-16 20:37:54] [representation][random][cand_031_d4_w64] epoch=92 train_loss=0.015378 val_loss=0.015782 best=0.014538 es=3/5
[2026-05-16 20:37:57] [representation][random][cand_031_d4_w64] epoch=93 train_loss=0.015366 val_loss=0.013795 best=0.013795 es=0/5
[2026-05-16 20:38:00] [representation][random][cand_031_d4_w64] epoch=94 train_loss=0.016008 val_loss=0.015825 best=0.013795 es=1/5
[2026-05-16 20:38:03] [representation][random][cand_031_d4_w64] epoch=95 train_loss=0.017562 val_loss=0.014923 best=0.013795 es=2/5
[2026-05-16 20:38:07] [representation][random][cand_031_d4_w64] epoch=96 train_loss=0.015346 val_loss=0.014118 best=0.013795 es=3/5
[2026-05-16 20:38:10] [representation][random][cand_031_d4_w64] epoch=97 train_loss=0.015385 val_loss=0.015480 best=0.013795 es=4/5
[2026-05-16 20:38:13] [representation][random][cand_031_d4_w64] epoch=98 train_loss=0.014615 val_loss=0.013542 best=0.013542 es=0/5
[2026-05-16 20:38:16] [representation][random][cand_031_d4_w64] epoch=99 train_loss=0.014435 val_loss=0.013049 best=0.013049 es=0/5
[2026-05-16 20:38:19] [representation][random][cand_031_d4_w64] epoch=100 train_loss=0.014207 val_loss=0.013117 best=0.013049 es=1/5
[2026-05-16 20:38:23] [representation][random][cand_031_d4_w64] epoch=101 train_loss=0.013886 val_loss=0.012448 best=0.012448 es=0/5
[2026-05-16 20:38:26] [representation][random][cand_031_d4_w64] epoch=102 train_loss=0.014826 val_loss=0.012687 best=0.012448 es=1/5
[2026-05-16 20:38:29] [representation][random][cand_031_d4_w64] epoch=103 train_loss=0.014590 val_loss=0.011982 best=0.011982 es=0/5
[2026-05-16 20:38:33] [representation][random][cand_031_d4_w64] epoch=104 train_loss=0.013578 val_loss=0.012479 best=0.011982 es=1/5
[2026-05-16 20:38:36] [representation][random][cand_031_d4_w64] epoch=105 train_loss=0.013387 val_loss=0.012175 best=0.011982 es=2/5
[2026-05-16 20:38:39] [representation][random][cand_031_d4_w64] epoch=106 train_loss=0.012930 val_loss=0.011770 best=0.011770 es=0/5
[2026-05-16 20:38:42] [representation][random][cand_031_d4_w64] epoch=107 train_loss=0.013111 val_loss=0.011944 best=0.011770 es=1/5
[2026-05-16 20:38:46] [representation][random][cand_031_d4_w64] epoch=108 train_loss=0.013525 val_loss=0.012806 best=0.011770 es=2/5
[2026-05-16 20:38:49] [representation][random][cand_031_d4_w64] epoch=109 train_loss=0.012845 val_loss=0.011697 best=0.011770 es=3/5
[2026-05-16 20:38:52] [representation][random][cand_031_d4_w64] epoch=110 train_loss=0.012435 val_loss=0.011817 best=0.011770 es=4/5
[2026-05-16 20:38:55] [representation][random][cand_031_d4_w64] epoch=111 train_loss=0.012824 val_loss=0.011297 best=0.011297 es=0/5
[2026-05-16 20:38:58] [representation][random][cand_031_d4_w64] epoch=112 train_loss=0.013079 val_loss=0.011982 best=0.011297 es=1/5
[2026-05-16 20:39:01] [representation][random][cand_031_d4_w64] epoch=113 train_loss=0.012814 val_loss=0.011274 best=0.011297 es=2/5
[2026-05-16 20:39:05] [representation][random][cand_031_d4_w64] epoch=114 train_loss=0.012352 val_loss=0.011008 best=0.011008 es=0/5
[2026-05-16 20:39:08] [representation][random][cand_031_d4_w64] epoch=115 train_loss=0.012059 val_loss=0.011277 best=0.011008 es=1/5
[2026-05-16 20:39:11] [representation][random][cand_031_d4_w64] epoch=116 train_loss=0.011958 val_loss=0.011273 best=0.011008 es=2/5
[2026-05-16 20:39:14] [representation][random][cand_031_d4_w64] epoch=117 train_loss=0.011732 val_loss=0.010996 best=0.011008 es=3/5
[2026-05-16 20:39:17] [representation][random][cand_031_d4_w64] epoch=118 train_loss=0.011510 val_loss=0.010554 best=0.010554 es=0/5
[2026-05-16 20:39:20] [representation][random][cand_031_d4_w64] epoch=119 train_loss=0.011654 val_loss=0.010256 best=0.010256 es=0/5
[2026-05-16 20:39:23] [representation][random][cand_031_d4_w64] epoch=120 train_loss=0.011390 val_loss=0.011279 best=0.010256 es=1/5
[2026-05-16 20:39:27] [representation][random][cand_031_d4_w64] epoch=121 train_loss=0.011542 val_loss=0.010456 best=0.010256 es=2/5
[2026-05-16 20:39:30] [representation][random][cand_031_d4_w64] epoch=122 train_loss=0.012078 val_loss=0.011254 best=0.010256 es=3/5
[2026-05-16 20:39:33] [representation][random][cand_031_d4_w64] epoch=123 train_loss=0.011520 val_loss=0.009964 best=0.009964 es=0/5
[2026-05-16 20:39:36] [representation][random][cand_031_d4_w64] epoch=124 train_loss=0.011725 val_loss=0.009998 best=0.009964 es=1/5
[2026-05-16 20:39:39] [representation][random][cand_031_d4_w64] epoch=125 train_loss=0.010996 val_loss=0.010397 best=0.009964 es=2/5
[2026-05-16 20:39:42] [representation][random][cand_031_d4_w64] epoch=126 train_loss=0.011284 val_loss=0.010292 best=0.009964 es=3/5
[2026-05-16 20:39:46] [representation][random][cand_031_d4_w64] epoch=127 train_loss=0.011997 val_loss=0.012142 best=0.009964 es=4/5
[2026-05-16 20:39:49] [representation][random][cand_031_d4_w64] epoch=128 train_loss=0.012044 val_loss=0.010473 best=0.009964 es=5/5
