[2026-06-13 20:32:54] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 20:32:54] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_123_d2_w62/training_log.txt
[2026-06-13 20:32:54] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_123_d2_w62/training_stats.csv
[2026-06-13 20:32:54] Epoch 1 | architecture=[62, 62] train_loss=0.011652 val_loss=0.007152 best=0.007152 es=0/10
[2026-06-13 20:32:54] Epoch 1 | architecture=[62, 62] train_loss=0.007499 val_loss=0.010947 best=0.010947 es=0/10
[2026-06-13 20:32:54] Epoch 1 | architecture=[62, 62] train_loss=0.006816 val_loss=0.005322 best=0.005322 es=0/10
[2026-06-13 20:32:55] Epoch 1 | architecture=[62, 62] train_loss=0.003343 val_loss=0.004348 best=0.004348 es=0/10
[2026-06-13 20:32:55] Epoch 1 | architecture=[62, 62] train_loss=0.004897 val_loss=0.004455 best=0.004455 es=0/10
[2026-06-13 20:32:55] Epoch 1 | architecture=[62, 62] train_loss=0.004639 val_loss=0.002514 best=0.002514 es=0/10
[2026-06-13 20:32:55] Epoch 1 | architecture=[62, 62] train_loss=0.002871 val_loss=0.003113 best=0.003113 es=0/10
[2026-06-13 20:32:55] Epoch 1 | architecture=[62, 62] train_loss=0.002897 val_loss=0.004304 best=0.004304 es=0/10
[2026-06-13 20:32:56] Epoch 1 | architecture=[62, 62] train_loss=0.003896 val_loss=0.003445 best=0.003445 es=0/10
[2026-06-13 20:32:56] Epoch 1 | architecture=[62, 62] train_loss=0.002244 val_loss=0.002685 best=0.002685 es=0/10
[2026-06-13 20:32:56] Epoch 1 | architecture=[62, 62] train_loss=0.002732 val_loss=0.002662 best=0.002662 es=0/10
[2026-06-13 20:32:56] Epoch 1 | architecture=[62, 62] train_loss=0.002934 val_loss=0.002622 best=0.002622 es=0/10
[2026-06-13 20:32:57] Epoch 1 | architecture=[62, 62] train_loss=0.003521 val_loss=0.002343 best=0.002343 es=0/10
[2026-06-13 20:32:57] Epoch 1 | architecture=[62, 62] train_loss=0.001584 val_loss=0.002901 best=0.002901 es=0/10
[2026-06-13 20:32:57] Epoch 1 | architecture=[62, 62] train_loss=0.001992 val_loss=0.002871 best=0.002871 es=0/10
[2026-06-13 20:32:57] Epoch 1 | architecture=[62, 62] train_loss=0.001988 val_loss=0.002344 best=0.002344 es=0/10
[2026-06-13 20:32:58] Epoch 1 | architecture=[62, 62] train_loss=0.001591 val_loss=0.002281 best=0.002281 es=0/10
[2026-06-13 20:32:58] Epoch 1 | architecture=[62, 62] train_loss=0.001958 val_loss=0.002276 best=0.002276 es=0/10
[2026-06-13 20:32:58] Epoch 1 | architecture=[62, 62] train_loss=0.002319 val_loss=0.002344 best=0.002344 es=0/10
[2026-06-13 20:32:58] Epoch 1 | architecture=[62, 62] train_loss=0.001548 val_loss=0.002755 best=0.002755 es=0/10
[2026-06-13 20:32:58] Epoch 1 | architecture=[62, 62] train_loss=0.001617 val_loss=0.002586 best=0.002586 es=0/10
[2026-06-13 20:32:58] Epoch 1 | architecture=[62, 62] train_loss=0.002340 val_loss=0.002232 best=0.002232 es=0/10
[2026-06-13 20:32:59] Epoch 1 | architecture=[62, 62] train_loss=0.004424 val_loss=0.002079 best=0.002079 es=0/10
[2026-06-13 20:32:59] Epoch 1 | architecture=[62, 62] train_loss=0.002958 val_loss=0.002185 best=0.002185 es=0/10
[2026-06-13 20:32:59] Epoch 1 | architecture=[62, 62] train_loss=0.002823 val_loss=0.002302 best=0.002302 es=0/10
[2026-06-13 20:32:59] Epoch 1 | architecture=[62, 62] train_loss=0.001930 val_loss=0.002477 best=0.002477 es=0/10
[2026-06-13 20:33:00] Epoch 1 | architecture=[62, 62] train_loss=0.001724 val_loss=0.002521 best=0.002521 es=0/10
[2026-06-13 20:33:00] Epoch 1 | architecture=[62, 62] train_loss=0.001852 val_loss=0.002519 best=0.002519 es=0/10
[2026-06-13 20:33:00] Epoch 1 | architecture=[62, 62] train_loss=0.001700 val_loss=0.002217 best=0.002217 es=0/10
[2026-06-13 20:33:00] Epoch 1 | architecture=[62, 62] train_loss=0.001790 val_loss=0.002334 best=0.002334 es=0/10
[2026-06-13 20:33:01] Epoch 1 | architecture=[62, 62] train_loss=0.001434 val_loss=0.002172 best=0.002172 es=0/10
[2026-06-13 20:33:01] Epoch 1 | architecture=[62, 62] train_loss=0.003411 val_loss=0.002178 best=0.002178 es=0/10
[2026-06-13 20:33:01] Epoch 1 | architecture=[62, 62] train_loss=0.001672 val_loss=0.002472 best=0.002472 es=0/10
