[2026-05-30 03:48:15] Initialized ContinuousLogger for autoencoding_ae_width_only (Mode: ae_width_only)
[2026-05-30 03:48:15] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/ae_width_only/cand_039_d1_w40/training_log.txt
[2026-05-30 03:48:15] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d1/autoencoding/ae_width_only/cand_039_d1_w40/training_stats.csv
[2026-05-30 03:48:15] [CANDIDATE] task=autoencoding phase=ae_width_only index=39 search_phase=width architecture=[40]
[2026-05-30 03:48:21] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=1 architecture=[40] train_loss=0.115776 val_loss=0.096942 candidate_best=0.096942 global_best=0.096942 es=0/10
[2026-05-30 03:48:26] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=2 architecture=[40] train_loss=0.113964 val_loss=0.095703 candidate_best=0.095703 global_best=0.095703 es=0/10
[2026-05-30 03:48:32] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=3 architecture=[40] train_loss=0.112641 val_loss=0.094394 candidate_best=0.094394 global_best=0.094394 es=0/10
[2026-05-30 03:48:37] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=4 architecture=[40] train_loss=0.111195 val_loss=0.092916 candidate_best=0.092916 global_best=0.092916 es=0/10
[2026-05-30 03:48:43] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=5 architecture=[40] train_loss=0.109417 val_loss=0.091176 candidate_best=0.091176 global_best=0.091176 es=0/10
[2026-05-30 03:48:48] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=6 architecture=[40] train_loss=0.107673 val_loss=0.089536 candidate_best=0.089536 global_best=0.089536 es=0/10
[2026-05-30 03:48:54] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=7 architecture=[40] train_loss=0.106196 val_loss=0.088116 candidate_best=0.088116 global_best=0.088116 es=0/10
[2026-05-30 03:48:59] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=8 architecture=[40] train_loss=0.105160 val_loss=0.087041 candidate_best=0.087041 global_best=0.087041 es=0/10
[2026-05-30 03:49:05] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=9 architecture=[40] train_loss=0.104172 val_loss=0.086188 candidate_best=0.086188 global_best=0.086188 es=0/10
[2026-05-30 03:49:11] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=10 architecture=[40] train_loss=0.103435 val_loss=0.085460 candidate_best=0.085460 global_best=0.085460 es=0/10
[2026-05-30 03:49:16] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=11 architecture=[40] train_loss=0.102813 val_loss=0.084920 candidate_best=0.084920 global_best=0.084920 es=0/10
[2026-05-30 03:49:22] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=12 architecture=[40] train_loss=0.102502 val_loss=0.084501 candidate_best=0.084501 global_best=0.084501 es=0/10
[2026-05-30 03:49:27] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=13 architecture=[40] train_loss=0.101966 val_loss=0.084056 candidate_best=0.084056 global_best=0.084056 es=0/10
[2026-05-30 03:49:33] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=14 architecture=[40] train_loss=0.101620 val_loss=0.083745 candidate_best=0.083745 global_best=0.083745 es=0/10
[2026-05-30 03:49:38] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=15 architecture=[40] train_loss=0.101301 val_loss=0.083434 candidate_best=0.083434 global_best=0.083434 es=0/10
[2026-05-30 03:49:44] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=16 architecture=[40] train_loss=0.100967 val_loss=0.083197 candidate_best=0.083197 global_best=0.083197 es=0/10
[2026-05-30 03:49:49] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=17 architecture=[40] train_loss=0.100836 val_loss=0.083035 candidate_best=0.083035 global_best=0.083035 es=0/10
[2026-05-30 03:49:55] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=18 architecture=[40] train_loss=0.100759 val_loss=0.082857 candidate_best=0.082857 global_best=0.082857 es=0/10
[2026-05-30 03:50:01] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=19 architecture=[40] train_loss=0.100529 val_loss=0.082665 candidate_best=0.082665 global_best=0.082665 es=0/10
[2026-05-30 03:50:06] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=20 architecture=[40] train_loss=0.100378 val_loss=0.082569 candidate_best=0.082665 global_best=0.082665 es=1/10
[2026-05-30 03:50:12] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=21 architecture=[40] train_loss=0.100431 val_loss=0.082542 candidate_best=0.082542 global_best=0.082542 es=0/10
[2026-05-30 03:50:17] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=22 architecture=[40] train_loss=0.100209 val_loss=0.082534 candidate_best=0.082542 global_best=0.082542 es=1/10
[2026-05-30 03:50:23] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=23 architecture=[40] train_loss=0.100006 val_loss=0.082417 candidate_best=0.082417 global_best=0.082417 es=0/10
[2026-05-30 03:50:28] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=24 architecture=[40] train_loss=0.100030 val_loss=0.082378 candidate_best=0.082417 global_best=0.082417 es=1/10
[2026-05-30 03:50:34] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=25 architecture=[40] train_loss=0.100113 val_loss=0.082272 candidate_best=0.082272 global_best=0.082272 es=0/10
[2026-05-30 03:50:39] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=26 architecture=[40] train_loss=0.099917 val_loss=0.082240 candidate_best=0.082272 global_best=0.082272 es=1/10
[2026-05-30 03:50:45] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=27 architecture=[40] train_loss=0.099878 val_loss=0.082196 candidate_best=0.082272 global_best=0.082272 es=2/10
[2026-05-30 03:50:51] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=28 architecture=[40] train_loss=0.099896 val_loss=0.082150 candidate_best=0.082150 global_best=0.082150 es=0/10
[2026-05-30 03:50:56] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=29 architecture=[40] train_loss=0.099927 val_loss=0.082121 candidate_best=0.082150 global_best=0.082150 es=1/10
[2026-05-30 03:51:02] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=30 architecture=[40] train_loss=0.099840 val_loss=0.082127 candidate_best=0.082150 global_best=0.082150 es=2/10
[2026-05-30 03:51:07] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=31 architecture=[40] train_loss=0.099728 val_loss=0.082043 candidate_best=0.082043 global_best=0.082043 es=0/10
[2026-05-30 03:51:13] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=32 architecture=[40] train_loss=0.099706 val_loss=0.082015 candidate_best=0.082043 global_best=0.082043 es=1/10
[2026-05-30 03:51:18] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=33 architecture=[40] train_loss=0.099655 val_loss=0.082001 candidate_best=0.082043 global_best=0.082043 es=2/10
[2026-05-30 03:51:24] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=34 architecture=[40] train_loss=0.099731 val_loss=0.081989 candidate_best=0.082043 global_best=0.082043 es=3/10
[2026-05-30 03:51:29] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=35 architecture=[40] train_loss=0.099689 val_loss=0.081932 candidate_best=0.081932 global_best=0.081932 es=0/10
[2026-05-30 03:51:35] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=36 architecture=[40] train_loss=0.099662 val_loss=0.081945 candidate_best=0.081932 global_best=0.081932 es=1/10
[2026-05-30 03:51:41] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=37 architecture=[40] train_loss=0.099678 val_loss=0.081971 candidate_best=0.081932 global_best=0.081932 es=2/10
[2026-05-30 03:51:46] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=38 architecture=[40] train_loss=0.099777 val_loss=0.081927 candidate_best=0.081932 global_best=0.081932 es=3/10
[2026-05-30 03:51:52] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=39 architecture=[40] train_loss=0.099689 val_loss=0.081916 candidate_best=0.081932 global_best=0.081932 es=4/10
[2026-05-30 03:51:57] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=40 architecture=[40] train_loss=0.099623 val_loss=0.081859 candidate_best=0.081932 global_best=0.081932 es=5/10
[2026-05-30 03:52:03] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=41 architecture=[40] train_loss=0.099562 val_loss=0.081840 candidate_best=0.081932 global_best=0.081932 es=6/10
[2026-05-30 03:52:08] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=42 architecture=[40] train_loss=0.099509 val_loss=0.081797 candidate_best=0.081797 global_best=0.081797 es=0/10
[2026-05-30 03:52:14] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=43 architecture=[40] train_loss=0.099643 val_loss=0.081801 candidate_best=0.081797 global_best=0.081797 es=1/10
[2026-05-30 03:52:19] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=44 architecture=[40] train_loss=0.099505 val_loss=0.081712 candidate_best=0.081797 global_best=0.081797 es=2/10
[2026-05-30 03:52:25] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=45 architecture=[40] train_loss=0.099516 val_loss=0.081740 candidate_best=0.081797 global_best=0.081797 es=3/10
[2026-05-30 03:52:30] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=46 architecture=[40] train_loss=0.099510 val_loss=0.081769 candidate_best=0.081797 global_best=0.081797 es=4/10
[2026-05-30 03:52:36] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=47 architecture=[40] train_loss=0.099466 val_loss=0.081746 candidate_best=0.081797 global_best=0.081797 es=5/10
[2026-05-30 03:52:42] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=48 architecture=[40] train_loss=0.099591 val_loss=0.081785 candidate_best=0.081797 global_best=0.081797 es=6/10
[2026-05-30 03:52:47] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=49 architecture=[40] train_loss=0.099491 val_loss=0.081747 candidate_best=0.081797 global_best=0.081797 es=7/10
[2026-05-30 03:52:53] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=50 architecture=[40] train_loss=0.099546 val_loss=0.081777 candidate_best=0.081797 global_best=0.081797 es=8/10
[2026-05-30 03:52:58] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=51 architecture=[40] train_loss=0.099496 val_loss=0.081691 candidate_best=0.081691 global_best=0.081691 es=0/10
[2026-05-30 03:53:04] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=52 architecture=[40] train_loss=0.099533 val_loss=0.081716 candidate_best=0.081691 global_best=0.081691 es=1/10
[2026-05-30 03:53:09] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=53 architecture=[40] train_loss=0.099504 val_loss=0.081698 candidate_best=0.081691 global_best=0.081691 es=2/10
[2026-05-30 03:53:15] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=54 architecture=[40] train_loss=0.099516 val_loss=0.081855 candidate_best=0.081691 global_best=0.081691 es=3/10
[2026-05-30 03:53:20] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=55 architecture=[40] train_loss=0.099406 val_loss=0.081788 candidate_best=0.081691 global_best=0.081691 es=4/10
[2026-05-30 03:53:26] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=56 architecture=[40] train_loss=0.099373 val_loss=0.081785 candidate_best=0.081691 global_best=0.081691 es=5/10
[2026-05-30 03:53:31] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=57 architecture=[40] train_loss=0.099441 val_loss=0.081829 candidate_best=0.081691 global_best=0.081691 es=6/10
[2026-05-30 03:53:37] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=58 architecture=[40] train_loss=0.099533 val_loss=0.081859 candidate_best=0.081691 global_best=0.081691 es=7/10
[2026-05-30 03:53:43] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=59 architecture=[40] train_loss=0.099476 val_loss=0.081756 candidate_best=0.081691 global_best=0.081691 es=8/10
[2026-05-30 03:53:48] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=60 architecture=[40] train_loss=0.099359 val_loss=0.081776 candidate_best=0.081691 global_best=0.081691 es=9/10
[2026-05-30 03:53:54] [autoencoding][ae_width_only][cand_039_d1_w40] epoch=61 architecture=[40] train_loss=0.099426 val_loss=0.081782 candidate_best=0.081691 global_best=0.081691 es=10/10
