[2026-06-15 08:50:12] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:50:12] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_880_d7_w126/training_log.txt
[2026-06-15 08:50:12] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_880_d7_w126/training_stats.csv
[2026-06-15 08:50:12] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.005558 val_loss=0.001178 best=0.001178 es=0/10
[2026-06-15 08:50:13] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.004597 val_loss=0.003256 best=0.003256 es=0/10
[2026-06-15 08:50:13] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.003548 val_loss=0.001143 best=0.001143 es=0/10
[2026-06-15 08:50:13] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.001994 val_loss=0.000595 best=0.000595 es=0/10
[2026-06-15 08:50:13] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.001733 val_loss=0.000991 best=0.000991 es=0/10
[2026-06-15 08:50:14] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.001384 val_loss=0.001246 best=0.001246 es=0/10
[2026-06-15 08:50:14] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.003979 val_loss=0.000975 best=0.000975 es=0/10
[2026-06-15 08:50:14] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.003530 val_loss=0.000754 best=0.000754 es=0/10
[2026-06-15 08:50:15] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.001628 val_loss=0.001740 best=0.001740 es=0/10
[2026-06-15 08:50:15] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.001352 val_loss=0.001041 best=0.001041 es=0/10
[2026-06-15 08:50:15] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.001367 val_loss=0.000368 best=0.000368 es=0/10
[2026-06-15 08:50:15] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.006098 val_loss=0.000314 best=0.000314 es=0/10
[2026-06-15 08:50:16] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.001006 val_loss=0.001063 best=0.001063 es=0/10
[2026-06-15 08:50:16] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.001669 val_loss=0.001238 best=0.001238 es=0/10
[2026-06-15 08:50:16] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.001461 val_loss=0.000387 best=0.000387 es=0/10
[2026-06-15 08:50:16] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.001261 val_loss=0.000335 best=0.000335 es=0/10
[2026-06-15 08:50:16] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.000675 val_loss=0.000372 best=0.000372 es=0/10
[2026-06-15 08:50:17] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.002427 val_loss=0.000278 best=0.000278 es=0/10
[2026-06-15 08:50:17] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.000501 val_loss=0.000378 best=0.000378 es=0/10
[2026-06-15 08:50:17] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.000754 val_loss=0.000637 best=0.000637 es=0/10
[2026-06-15 08:50:18] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 125] train_loss=0.000450 val_loss=0.000431 best=0.000431 es=0/10
