2025-12-16 08:48:51 - INFO - ======== [Run 3/6] width=11 depth=2 ========
2025-12-16 08:48:51 - INFO - Device=cuda | dataset=cifar10 | batch=512 | max_epochs=10000000000000000000 | patience=10 | lr=1.00e-03 | wd=5.0e-04 | cutmix_p=0.00
2025-12-16 08:48:51 - INFO - Model params=83088 | neurons=33
2025-12-16 08:49:06 - INFO - [epoch 1/10000000000000000000] train_loss=1.1892 | val_loss=1.0944 | val_acc=0.5404 | best_val=1.0944@1 | bad=0/10 | dt=15.5s
2025-12-16 08:49:20 - INFO - [epoch 2/10000000000000000000] train_loss=0.9693 | val_loss=0.9551 | val_acc=0.6024 | best_val=0.9551@2 | bad=0/10 | dt=13.4s
2025-12-16 08:49:34 - INFO - [epoch 3/10000000000000000000] train_loss=0.8902 | val_loss=0.8646 | val_acc=0.6500 | best_val=0.8646@3 | bad=0/10 | dt=13.8s
2025-12-16 08:49:48 - INFO - [epoch 4/10000000000000000000] train_loss=0.8280 | val_loss=0.9019 | val_acc=0.6204 | best_val=0.8646@3 | bad=1/10 | dt=13.8s
2025-12-16 08:50:01 - INFO - [epoch 5/10000000000000000000] train_loss=0.7655 | val_loss=1.0004 | val_acc=0.6192 | best_val=0.8646@3 | bad=2/10 | dt=13.7s
2025-12-16 08:50:15 - INFO - [epoch 6/10000000000000000000] train_loss=0.7109 | val_loss=0.7516 | val_acc=0.7116 | best_val=0.7516@6 | bad=0/10 | dt=13.7s
2025-12-16 08:50:29 - INFO - [epoch 7/10000000000000000000] train_loss=0.6822 | val_loss=1.0465 | val_acc=0.6312 | best_val=0.7516@6 | bad=1/10 | dt=13.8s
2025-12-16 08:50:43 - INFO - [epoch 8/10000000000000000000] train_loss=0.6456 | val_loss=0.7549 | val_acc=0.7260 | best_val=0.7516@6 | bad=2/10 | dt=13.8s
2025-12-16 08:50:56 - INFO - [epoch 9/10000000000000000000] train_loss=0.6072 | val_loss=0.7112 | val_acc=0.7300 | best_val=0.7112@9 | bad=0/10 | dt=13.7s
2025-12-16 08:51:10 - INFO - [epoch 10/10000000000000000000] train_loss=0.5733 | val_loss=0.6037 | val_acc=0.7744 | best_val=0.6037@10 | bad=0/10 | dt=13.5s
2025-12-16 08:51:24 - INFO - [epoch 11/10000000000000000000] train_loss=0.5414 | val_loss=0.6607 | val_acc=0.7424 | best_val=0.6037@10 | bad=1/10 | dt=13.8s
2025-12-16 08:51:37 - INFO - [epoch 12/10000000000000000000] train_loss=0.5145 | val_loss=0.6237 | val_acc=0.7616 | best_val=0.6037@10 | bad=2/10 | dt=13.8s
2025-12-16 08:51:51 - INFO - [epoch 13/10000000000000000000] train_loss=0.4925 | val_loss=0.6742 | val_acc=0.7528 | best_val=0.6037@10 | bad=3/10 | dt=13.9s
2025-12-16 08:52:05 - INFO - [epoch 14/10000000000000000000] train_loss=0.4804 | val_loss=0.8148 | val_acc=0.7160 | best_val=0.6037@10 | bad=4/10 | dt=13.6s
2025-12-16 08:52:19 - INFO - [epoch 15/10000000000000000000] train_loss=0.4604 | val_loss=0.5526 | val_acc=0.8008 | best_val=0.5526@15 | bad=0/10 | dt=13.8s
2025-12-16 08:52:33 - INFO - [epoch 16/10000000000000000000] train_loss=0.4436 | val_loss=0.5221 | val_acc=0.8120 | best_val=0.5221@16 | bad=0/10 | dt=13.8s
2025-12-16 08:52:50 - INFO - [epoch 17/10000000000000000000] train_loss=0.4274 | val_loss=0.5181 | val_acc=0.8160 | best_val=0.5181@17 | bad=0/10 | dt=17.8s
2025-12-16 08:53:05 - INFO - [epoch 18/10000000000000000000] train_loss=0.4218 | val_loss=0.6423 | val_acc=0.7620 | best_val=0.5181@17 | bad=1/10 | dt=14.8s
2025-12-16 08:53:29 - INFO - [epoch 19/10000000000000000000] train_loss=0.4020 | val_loss=0.5137 | val_acc=0.8232 | best_val=0.5137@19 | bad=0/10 | dt=24.2s
2025-12-16 08:53:53 - INFO - [epoch 20/10000000000000000000] train_loss=0.3990 | val_loss=0.5381 | val_acc=0.8072 | best_val=0.5137@19 | bad=1/10 | dt=24.1s
2025-12-16 08:54:18 - INFO - [epoch 21/10000000000000000000] train_loss=0.3903 | val_loss=0.6209 | val_acc=0.7872 | best_val=0.5137@19 | bad=2/10 | dt=24.1s
2025-12-16 08:54:42 - INFO - [epoch 22/10000000000000000000] train_loss=0.3720 | val_loss=0.5062 | val_acc=0.8088 | best_val=0.5062@22 | bad=0/10 | dt=24.0s
2025-12-16 08:55:06 - INFO - [epoch 23/10000000000000000000] train_loss=0.3642 | val_loss=0.7462 | val_acc=0.7772 | best_val=0.5062@22 | bad=1/10 | dt=24.0s
2025-12-16 08:55:35 - INFO - [epoch 24/10000000000000000000] train_loss=0.3654 | val_loss=0.5270 | val_acc=0.8120 | best_val=0.5062@22 | bad=2/10 | dt=29.1s
2025-12-16 08:56:02 - INFO - [epoch 25/10000000000000000000] train_loss=0.3485 | val_loss=0.4720 | val_acc=0.8304 | best_val=0.4720@25 | bad=0/10 | dt=27.6s
2025-12-16 08:56:27 - INFO - [epoch 26/10000000000000000000] train_loss=0.3420 | val_loss=0.4455 | val_acc=0.8444 | best_val=0.4455@26 | bad=0/10 | dt=24.9s
2025-12-16 08:56:51 - INFO - [epoch 27/10000000000000000000] train_loss=0.3321 | val_loss=0.4665 | val_acc=0.8420 | best_val=0.4455@26 | bad=1/10 | dt=24.3s
