[2026-05-20 11:46:43] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 11:46:43] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_013_d1_w14/training_log.txt
[2026-05-20 11:46:43] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_013_d1_w14/training_stats.csv
[2026-05-20 11:46:43] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=13 search_phase=width architecture=[14]
[2026-05-20 11:47:20] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=14 architecture=[14] train_loss=0.589611 val_loss=0.596108 best=0.596108 es=0/5
[2026-05-20 11:47:22] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=15 architecture=[14] train_loss=0.589178 val_loss=0.595727 best=0.595727 es=0/5
[2026-05-20 11:47:25] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=16 architecture=[14] train_loss=0.588818 val_loss=0.595417 best=0.595417 es=0/5
[2026-05-20 11:47:28] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=17 architecture=[14] train_loss=0.588545 val_loss=0.595211 best=0.595211 es=0/5
[2026-05-20 11:47:30] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=18 architecture=[14] train_loss=0.588344 val_loss=0.595038 best=0.595038 es=0/5
[2026-05-20 11:47:32] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=19 architecture=[14] train_loss=0.588196 val_loss=0.594913 best=0.594913 es=0/5
[2026-05-20 11:47:34] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=20 architecture=[14] train_loss=0.588078 val_loss=0.594870 best=0.594913 es=1/5
[2026-05-20 11:47:37] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=21 architecture=[14] train_loss=0.588019 val_loss=0.594799 best=0.594799 es=0/5
[2026-05-20 11:47:39] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=22 architecture=[14] train_loss=0.587937 val_loss=0.594730 best=0.594799 es=1/5
[2026-05-20 11:47:41] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=23 architecture=[14] train_loss=0.587876 val_loss=0.594706 best=0.594799 es=2/5
[2026-05-20 11:47:43] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=24 architecture=[14] train_loss=0.587841 val_loss=0.594661 best=0.594661 es=0/5
[2026-05-20 11:47:45] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=25 architecture=[14] train_loss=0.587784 val_loss=0.594635 best=0.594661 es=1/5
[2026-05-20 11:47:48] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=26 architecture=[14] train_loss=0.587770 val_loss=0.594625 best=0.594661 es=2/5
[2026-05-20 11:47:50] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=27 architecture=[14] train_loss=0.587724 val_loss=0.594574 best=0.594661 es=3/5
[2026-05-20 11:47:52] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=28 architecture=[14] train_loss=0.587684 val_loss=0.594544 best=0.594544 es=0/5
[2026-05-20 11:47:54] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=29 architecture=[14] train_loss=0.587651 val_loss=0.594530 best=0.594544 es=1/5
[2026-05-20 11:47:56] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=30 architecture=[14] train_loss=0.587631 val_loss=0.594503 best=0.594544 es=2/5
[2026-05-20 11:47:59] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=31 architecture=[14] train_loss=0.587591 val_loss=0.594463 best=0.594544 es=3/5
[2026-05-20 11:48:01] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=32 architecture=[14] train_loss=0.587581 val_loss=0.594425 best=0.594425 es=0/5
[2026-05-20 11:48:03] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=33 architecture=[14] train_loss=0.587572 val_loss=0.594412 best=0.594425 es=1/5
[2026-05-20 11:48:05] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=34 architecture=[14] train_loss=0.587538 val_loss=0.594391 best=0.594425 es=2/5
[2026-05-20 11:48:07] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=35 architecture=[14] train_loss=0.587523 val_loss=0.594411 best=0.594425 es=3/5
[2026-05-20 11:48:10] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=36 architecture=[14] train_loss=0.587468 val_loss=0.594383 best=0.594425 es=4/5
[2026-05-20 11:48:12] [autoencoding][ae_width_to_depth][cand_013_d1_w14] epoch=37 architecture=[14] train_loss=0.587452 val_loss=0.594363 best=0.594425 es=5/5
