[2026-05-18 01:55:29] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:55:29] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_079_d1_w80/training_log.txt
[2026-05-18 01:55:29] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_079_d1_w80/training_stats.csv
[2026-05-18 01:55:29] [CANDIDATE] task=representation phase=ae_alt_width index=79 search_phase=width architecture=[80]
[2026-05-18 01:55:34] [representation][ae_alt_width][cand_079_d1_w80] epoch=1 architecture=[80] train_loss=0.393087 val_loss=0.386409 best=0.382757 es=0/5
[2026-05-18 01:55:36] [representation][ae_alt_width][cand_079_d1_w80] epoch=2 architecture=[80] train_loss=0.381819 val_loss=0.384476 best=0.382757 es=0/5
[2026-05-18 01:55:39] [representation][ae_alt_width][cand_079_d1_w80] epoch=3 architecture=[80] train_loss=0.380750 val_loss=0.383745 best=0.382757 es=0/5
[2026-05-18 01:55:41] [representation][ae_alt_width][cand_079_d1_w80] epoch=4 architecture=[80] train_loss=0.380062 val_loss=0.383050 best=0.382757 es=0/5
[2026-05-18 01:55:45] [representation][ae_alt_width][cand_079_d1_w80] epoch=5 architecture=[80] train_loss=0.379757 val_loss=0.383749 best=0.382757 es=1/5
[2026-05-18 01:55:48] [representation][ae_alt_width][cand_079_d1_w80] epoch=6 architecture=[80] train_loss=0.380336 val_loss=0.383402 best=0.382757 es=2/5
[2026-05-18 01:55:50] [representation][ae_alt_width][cand_079_d1_w80] epoch=7 architecture=[80] train_loss=0.379340 val_loss=0.385198 best=0.382757 es=3/5
[2026-05-18 01:55:52] [representation][ae_alt_width][cand_079_d1_w80] epoch=8 architecture=[80] train_loss=0.380349 val_loss=0.382637 best=0.382637 es=0/5
[2026-05-18 01:55:55] [representation][ae_alt_width][cand_079_d1_w80] epoch=9 architecture=[80] train_loss=0.379789 val_loss=0.382930 best=0.382637 es=1/5
[2026-05-18 01:56:00] [representation][ae_alt_width][cand_079_d1_w80] epoch=10 architecture=[80] train_loss=0.379677 val_loss=0.381377 best=0.381377 es=0/5
[2026-05-18 01:56:02] [representation][ae_alt_width][cand_079_d1_w80] epoch=11 architecture=[80] train_loss=0.379487 val_loss=0.382066 best=0.381377 es=1/5
[2026-05-18 01:56:05] [representation][ae_alt_width][cand_079_d1_w80] epoch=12 architecture=[80] train_loss=0.379555 val_loss=0.381932 best=0.381377 es=2/5
[2026-05-18 01:56:07] [representation][ae_alt_width][cand_079_d1_w80] epoch=13 architecture=[80] train_loss=0.379304 val_loss=0.382201 best=0.381377 es=3/5
[2026-05-18 01:56:09] [representation][ae_alt_width][cand_079_d1_w80] epoch=14 architecture=[80] train_loss=0.379868 val_loss=0.381528 best=0.381377 es=4/5
[2026-05-18 01:56:14] [representation][ae_alt_width][cand_079_d1_w80] epoch=15 architecture=[80] train_loss=0.378454 val_loss=0.381501 best=0.381377 es=5/5
