task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
anomaly,ae_width_only,width_only,0.0005777754704467952,15,15,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d3/anomaly/ae_width_only/cand_269_d3_w91/checkpoint_best.pt,cand_269_d3_w91
anomaly,stl_from_ae_width_only,stl_refit,0.0038842179346829653,112,122,0.5651014250848558,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d3/anomaly/stl_from_ae_width_only/cand_000_d3_w91/checkpoint_best.pt,cand_000_d3_w91
