task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
generation,1,ablation_stl,stl_ablation_r01_d05_w0037_37_37_37_37_37,"[37, 37, 37, 37, 37]",10081,1.0082714779914832,3,13,1.0673879116039588,
generation,2,ablation_stl,stl_ablation_r02_d05_w0037_37_37_37_37_37,"[37, 37, 37, 37, 37]",10081,1.008178651095877,4,14,1.0673727213631616,
generation,3,ablation_stl,stl_ablation_r03_d05_w0037_37_37_37_37_37,"[37, 37, 37, 37, 37]",10081,1.0082228768374744,3,13,1.0673980572550263,
generation,4,ablation_stl,stl_ablation_r04_d05_w0037_37_37_37_37_37,"[37, 37, 37, 37, 37]",10081,1.008243060828474,3,13,1.0674519663554571,
generation,5,ablation_stl,stl_ablation_r05_d05_w0037_37_37_37_37_37,"[37, 37, 37, 37, 37]",10081,1.0082445371013709,3,13,1.0674142478425435,
