[2026-05-20 11:39:41] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-20 11:39:41] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_010_d1_w11/training_log.txt
[2026-05-20 11:39:41] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_width_to_depth/cand_010_d1_w11/training_stats.csv
[2026-05-20 11:39:41] [CANDIDATE] task=autoencoding phase=ae_width_to_depth index=10 search_phase=width architecture=[11]
[2026-05-20 11:40:20] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=18 architecture=[11] train_loss=0.652263 val_loss=0.658645 best=0.658645 es=0/5
[2026-05-20 11:40:22] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=19 architecture=[11] train_loss=0.651730 val_loss=0.658158 best=0.658158 es=0/5
[2026-05-20 11:40:25] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=20 architecture=[11] train_loss=0.651256 val_loss=0.657716 best=0.657716 es=0/5
[2026-05-20 11:40:27] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=21 architecture=[11] train_loss=0.650863 val_loss=0.657333 best=0.657333 es=0/5
[2026-05-20 11:40:29] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=22 architecture=[11] train_loss=0.650514 val_loss=0.657025 best=0.657025 es=0/5
[2026-05-20 11:40:31] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=23 architecture=[11] train_loss=0.650210 val_loss=0.656742 best=0.656742 es=0/5
[2026-05-20 11:40:34] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=24 architecture=[11] train_loss=0.649954 val_loss=0.656502 best=0.656502 es=0/5
[2026-05-20 11:40:36] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=25 architecture=[11] train_loss=0.649753 val_loss=0.656302 best=0.656302 es=0/5
[2026-05-20 11:40:38] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=26 architecture=[11] train_loss=0.649563 val_loss=0.656139 best=0.656139 es=0/5
[2026-05-20 11:40:40] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=27 architecture=[11] train_loss=0.649407 val_loss=0.656021 best=0.656021 es=0/5
[2026-05-20 11:40:42] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=28 architecture=[11] train_loss=0.649279 val_loss=0.655874 best=0.655874 es=0/5
[2026-05-20 11:40:45] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=29 architecture=[11] train_loss=0.649155 val_loss=0.655758 best=0.655758 es=0/5
[2026-05-20 11:40:47] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=30 architecture=[11] train_loss=0.649037 val_loss=0.655660 best=0.655758 es=1/5
[2026-05-20 11:40:49] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=31 architecture=[11] train_loss=0.648949 val_loss=0.655575 best=0.655575 es=0/5
[2026-05-20 11:40:51] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=32 architecture=[11] train_loss=0.648880 val_loss=0.655496 best=0.655575 es=1/5
[2026-05-20 11:40:54] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=33 architecture=[11] train_loss=0.648813 val_loss=0.655435 best=0.655435 es=0/5
[2026-05-20 11:40:56] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=34 architecture=[11] train_loss=0.648737 val_loss=0.655374 best=0.655435 es=1/5
[2026-05-20 11:40:58] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=35 architecture=[11] train_loss=0.648685 val_loss=0.655326 best=0.655326 es=0/5
[2026-05-20 11:41:00] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=36 architecture=[11] train_loss=0.648645 val_loss=0.655284 best=0.655326 es=1/5
[2026-05-20 11:41:03] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=37 architecture=[11] train_loss=0.648588 val_loss=0.655247 best=0.655326 es=2/5
[2026-05-20 11:41:05] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=38 architecture=[11] train_loss=0.648542 val_loss=0.655193 best=0.655193 es=0/5
[2026-05-20 11:41:07] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=39 architecture=[11] train_loss=0.648528 val_loss=0.655173 best=0.655193 es=1/5
[2026-05-20 11:41:09] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=40 architecture=[11] train_loss=0.648482 val_loss=0.655128 best=0.655193 es=2/5
[2026-05-20 11:41:12] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=41 architecture=[11] train_loss=0.648470 val_loss=0.655098 best=0.655193 es=3/5
[2026-05-20 11:41:14] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=42 architecture=[11] train_loss=0.648426 val_loss=0.655073 best=0.655073 es=0/5
[2026-05-20 11:41:16] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=43 architecture=[11] train_loss=0.648399 val_loss=0.655025 best=0.655073 es=1/5
[2026-05-20 11:41:18] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=44 architecture=[11] train_loss=0.648353 val_loss=0.655006 best=0.655073 es=2/5
[2026-05-20 11:41:20] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=45 architecture=[11] train_loss=0.648335 val_loss=0.654978 best=0.655073 es=3/5
[2026-05-20 11:41:22] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=46 architecture=[11] train_loss=0.648306 val_loss=0.654971 best=0.654971 es=0/5
[2026-05-20 11:41:25] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=47 architecture=[11] train_loss=0.648271 val_loss=0.654943 best=0.654971 es=1/5
[2026-05-20 11:41:27] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=48 architecture=[11] train_loss=0.648264 val_loss=0.654935 best=0.654971 es=2/5
[2026-05-20 11:41:29] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=49 architecture=[11] train_loss=0.648246 val_loss=0.654913 best=0.654971 es=3/5
[2026-05-20 11:41:31] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=50 architecture=[11] train_loss=0.648230 val_loss=0.654906 best=0.654971 es=4/5
[2026-05-20 11:41:33] [autoencoding][ae_width_to_depth][cand_010_d1_w11] epoch=51 architecture=[11] train_loss=0.648230 val_loss=0.654891 best=0.654971 es=5/5
