[2026-06-13 20:28:59] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 20:28:59] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_089_d2_w49/training_log.txt
[2026-06-13 20:28:59] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_089_d2_w49/training_stats.csv
[2026-06-13 20:28:59] Epoch 1 | architecture=[49, 41] train_loss=0.010463 val_loss=0.032630 best=0.032630 es=0/10
[2026-06-13 20:28:59] Epoch 1 | architecture=[49, 41] train_loss=0.010079 val_loss=0.017639 best=0.017639 es=0/10
[2026-06-13 20:29:00] Epoch 1 | architecture=[49, 41] train_loss=0.005258 val_loss=0.006116 best=0.006116 es=0/10
[2026-06-13 20:29:00] Epoch 1 | architecture=[49, 41] train_loss=0.005819 val_loss=0.004754 best=0.004754 es=0/10
[2026-06-13 20:29:00] Epoch 1 | architecture=[49, 41] train_loss=0.005347 val_loss=0.007006 best=0.007006 es=0/10
[2026-06-13 20:29:00] Epoch 1 | architecture=[49, 41] train_loss=0.005157 val_loss=0.010335 best=0.010335 es=0/10
[2026-06-13 20:29:00] Epoch 1 | architecture=[49, 41] train_loss=0.006187 val_loss=0.011340 best=0.011340 es=0/10
[2026-06-13 20:29:00] Epoch 1 | architecture=[49, 41] train_loss=0.007136 val_loss=0.006740 best=0.006740 es=0/10
[2026-06-13 20:29:01] Epoch 1 | architecture=[49, 41] train_loss=0.003590 val_loss=0.004957 best=0.004957 es=0/10
[2026-06-13 20:29:01] Epoch 1 | architecture=[49, 41] train_loss=0.004178 val_loss=0.004057 best=0.004057 es=0/10
[2026-06-13 20:29:01] Epoch 1 | architecture=[49, 41] train_loss=0.005612 val_loss=0.005464 best=0.005464 es=0/10
[2026-06-13 20:29:01] Epoch 1 | architecture=[49, 41] train_loss=0.003465 val_loss=0.006788 best=0.006788 es=0/10
[2026-06-13 20:29:01] Epoch 1 | architecture=[49, 41] train_loss=0.004771 val_loss=0.006454 best=0.006454 es=0/10
[2026-06-13 20:29:02] Epoch 1 | architecture=[49, 41] train_loss=0.003738 val_loss=0.005140 best=0.005140 es=0/10
[2026-06-13 20:29:02] Epoch 1 | architecture=[49, 41] train_loss=0.004845 val_loss=0.003961 best=0.003961 es=0/10
[2026-06-13 20:29:02] Epoch 1 | architecture=[49, 41] train_loss=0.002918 val_loss=0.004114 best=0.004114 es=0/10
[2026-06-13 20:29:02] Epoch 1 | architecture=[49, 41] train_loss=0.003913 val_loss=0.005813 best=0.005813 es=0/10
[2026-06-13 20:29:02] Epoch 1 | architecture=[49, 41] train_loss=0.005071 val_loss=0.005315 best=0.005315 es=0/10
[2026-06-13 20:29:02] Epoch 1 | architecture=[49, 41] train_loss=0.003996 val_loss=0.004571 best=0.004571 es=0/10
[2026-06-13 20:29:03] Epoch 1 | architecture=[49, 41] train_loss=0.003425 val_loss=0.004216 best=0.004216 es=0/10
