[2026-06-13 21:03:43] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:03:43] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_374_d4_w96/training_log.txt
[2026-06-13 21:03:43] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_374_d4_w96/training_stats.csv
[2026-06-13 21:03:43] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.007080 val_loss=0.012564 best=0.012564 es=0/10
[2026-06-13 21:03:43] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.002780 val_loss=0.005082 best=0.005082 es=0/10
[2026-06-13 21:03:44] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.004535 val_loss=0.001543 best=0.001543 es=0/10
[2026-06-13 21:03:44] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.002066 val_loss=0.000612 best=0.000612 es=0/10
[2026-06-13 21:03:44] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.002084 val_loss=0.002686 best=0.002686 es=0/10
[2026-06-13 21:03:44] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.002870 val_loss=0.003108 best=0.003108 es=0/10
[2026-06-13 21:03:45] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.002084 val_loss=0.001008 best=0.001008 es=0/10
[2026-06-13 21:03:45] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.001447 val_loss=0.001220 best=0.001220 es=0/10
[2026-06-13 21:03:45] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.002437 val_loss=0.000938 best=0.000938 es=0/10
[2026-06-13 21:03:45] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.001284 val_loss=0.000561 best=0.000561 es=0/10
[2026-06-13 21:03:45] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.001411 val_loss=0.001574 best=0.001574 es=0/10
[2026-06-13 21:03:46] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.001008 val_loss=0.000956 best=0.000956 es=0/10
[2026-06-13 21:03:46] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000728 val_loss=0.000465 best=0.000465 es=0/10
[2026-06-13 21:03:46] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000746 val_loss=0.000880 best=0.000880 es=0/10
[2026-06-13 21:03:46] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.003369 val_loss=0.001032 best=0.001032 es=0/10
[2026-06-13 21:03:46] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.001800 val_loss=0.000403 best=0.000403 es=0/10
[2026-06-13 21:03:47] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.001712 val_loss=0.000814 best=0.000814 es=0/10
[2026-06-13 21:03:47] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.001291 val_loss=0.000620 best=0.000620 es=0/10
[2026-06-13 21:03:47] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000603 val_loss=0.000525 best=0.000525 es=0/10
[2026-06-13 21:03:47] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000378 val_loss=0.000853 best=0.000853 es=0/10
[2026-06-13 21:03:47] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000751 val_loss=0.000502 best=0.000502 es=0/10
[2026-06-13 21:03:47] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.001266 val_loss=0.000345 best=0.000345 es=0/10
[2026-06-13 21:03:48] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000884 val_loss=0.000468 best=0.000468 es=0/10
[2026-06-13 21:03:48] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.001886 val_loss=0.000388 best=0.000388 es=0/10
[2026-06-13 21:03:48] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000662 val_loss=0.000624 best=0.000624 es=0/10
[2026-06-13 21:03:48] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000563 val_loss=0.000716 best=0.000716 es=0/10
[2026-06-13 21:03:48] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.001750 val_loss=0.000426 best=0.000426 es=0/10
[2026-06-13 21:03:49] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000551 val_loss=0.000396 best=0.000396 es=0/10
[2026-06-13 21:03:49] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000461 val_loss=0.000321 best=0.000321 es=0/10
[2026-06-13 21:03:49] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000488 val_loss=0.000355 best=0.000355 es=0/10
[2026-06-13 21:03:49] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000925 val_loss=0.000331 best=0.000331 es=0/10
[2026-06-13 21:03:49] Epoch 1 | architecture=[96, 96, 96, 87] train_loss=0.000427 val_loss=0.000405 best=0.000405 es=0/10
