[2026-05-16 21:11:28] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 21:14:25] [representation][random][cand_041_d2_w4] epoch=56 train_loss=0.868697 val_loss=0.874100 best=0.874100 es=0/5
[2026-05-16 21:14:28] [representation][random][cand_041_d2_w4] epoch=57 train_loss=0.867686 val_loss=0.873123 best=0.873123 es=0/5
[2026-05-16 21:14:31] [representation][random][cand_041_d2_w4] epoch=58 train_loss=0.866739 val_loss=0.872235 best=0.872235 es=0/5
[2026-05-16 21:14:34] [representation][random][cand_041_d2_w4] epoch=59 train_loss=0.865883 val_loss=0.871425 best=0.871425 es=0/5
[2026-05-16 21:14:37] [representation][random][cand_041_d2_w4] epoch=60 train_loss=0.865032 val_loss=0.870620 best=0.870620 es=0/5
[2026-05-16 21:14:40] [representation][random][cand_041_d2_w4] epoch=61 train_loss=0.864245 val_loss=0.869894 best=0.869894 es=0/5
[2026-05-16 21:14:44] [representation][random][cand_041_d2_w4] epoch=62 train_loss=0.863536 val_loss=0.869234 best=0.869234 es=0/5
[2026-05-16 21:14:47] [representation][random][cand_041_d2_w4] epoch=63 train_loss=0.862880 val_loss=0.868596 best=0.868596 es=0/5
[2026-05-16 21:14:50] [representation][random][cand_041_d2_w4] epoch=64 train_loss=0.862253 val_loss=0.868003 best=0.868003 es=0/5
[2026-05-16 21:14:53] [representation][random][cand_041_d2_w4] epoch=65 train_loss=0.861652 val_loss=0.867458 best=0.867458 es=0/5
[2026-05-16 21:14:56] [representation][random][cand_041_d2_w4] epoch=66 train_loss=0.861094 val_loss=0.866911 best=0.866911 es=0/5
[2026-05-16 21:14:59] [representation][random][cand_041_d2_w4] epoch=67 train_loss=0.860573 val_loss=0.866426 best=0.866426 es=0/5
[2026-05-16 21:15:02] [representation][random][cand_041_d2_w4] epoch=68 train_loss=0.860064 val_loss=0.865947 best=0.865947 es=0/5
[2026-05-16 21:15:06] [representation][random][cand_041_d2_w4] epoch=69 train_loss=0.859549 val_loss=0.865389 best=0.865389 es=0/5
[2026-05-16 21:15:09] [representation][random][cand_041_d2_w4] epoch=70 train_loss=0.859064 val_loss=0.864935 best=0.864935 es=0/5
[2026-05-16 21:15:12] [representation][random][cand_041_d2_w4] epoch=71 train_loss=0.858599 val_loss=0.864488 best=0.864488 es=0/5
[2026-05-16 21:15:15] [representation][random][cand_041_d2_w4] epoch=72 train_loss=0.858068 val_loss=0.863751 best=0.863751 es=0/5
[2026-05-16 21:15:18] [representation][random][cand_041_d2_w4] epoch=73 train_loss=0.857400 val_loss=0.863263 best=0.863263 es=0/5
[2026-05-16 21:15:21] [representation][random][cand_041_d2_w4] epoch=74 train_loss=0.856976 val_loss=0.862823 best=0.862823 es=0/5
[2026-05-16 21:15:24] [representation][random][cand_041_d2_w4] epoch=75 train_loss=0.856520 val_loss=0.862397 best=0.862397 es=0/5
[2026-05-16 21:15:27] [representation][random][cand_041_d2_w4] epoch=76 train_loss=0.856098 val_loss=0.861976 best=0.861976 es=0/5
[2026-05-16 21:15:30] [representation][random][cand_041_d2_w4] epoch=77 train_loss=0.855693 val_loss=0.861572 best=0.861572 es=0/5
[2026-05-16 21:15:33] [representation][random][cand_041_d2_w4] epoch=78 train_loss=0.855326 val_loss=0.861214 best=0.861214 es=0/5
[2026-05-16 21:15:36] [representation][random][cand_041_d2_w4] epoch=79 train_loss=0.854985 val_loss=0.860868 best=0.860868 es=0/5
[2026-05-16 21:15:39] [representation][random][cand_041_d2_w4] epoch=80 train_loss=0.854622 val_loss=0.860546 best=0.860546 es=0/5
[2026-05-16 21:15:42] [representation][random][cand_041_d2_w4] epoch=81 train_loss=0.854266 val_loss=0.860125 best=0.860125 es=0/5
[2026-05-16 21:15:45] [representation][random][cand_041_d2_w4] epoch=82 train_loss=0.853839 val_loss=0.859596 best=0.859596 es=0/5
[2026-05-16 21:15:49] [representation][random][cand_041_d2_w4] epoch=83 train_loss=0.853264 val_loss=0.858959 best=0.858959 es=0/5
[2026-05-16 21:15:52] [representation][random][cand_041_d2_w4] epoch=84 train_loss=0.852700 val_loss=0.858568 best=0.858568 es=0/5
[2026-05-16 21:15:55] [representation][random][cand_041_d2_w4] epoch=85 train_loss=0.852343 val_loss=0.858256 best=0.858256 es=0/5
[2026-05-16 21:15:58] [representation][random][cand_041_d2_w4] epoch=86 train_loss=0.852002 val_loss=0.857957 best=0.857957 es=0/5
[2026-05-16 21:16:01] [representation][random][cand_041_d2_w4] epoch=87 train_loss=0.851715 val_loss=0.857601 best=0.857601 es=0/5
[2026-05-16 21:16:05] [representation][random][cand_041_d2_w4] epoch=88 train_loss=0.851412 val_loss=0.857293 best=0.857293 es=0/5
[2026-05-16 21:16:08] [representation][random][cand_041_d2_w4] epoch=89 train_loss=0.851141 val_loss=0.857000 best=0.857000 es=0/5
[2026-05-16 21:16:11] [representation][random][cand_041_d2_w4] epoch=90 train_loss=0.850880 val_loss=0.856748 best=0.856748 es=0/5
[2026-05-16 21:16:14] [representation][random][cand_041_d2_w4] epoch=91 train_loss=0.850637 val_loss=0.856496 best=0.856496 es=0/5
[2026-05-16 21:16:17] [representation][random][cand_041_d2_w4] epoch=92 train_loss=0.850400 val_loss=0.856255 best=0.856255 es=0/5
[2026-05-16 21:16:20] [representation][random][cand_041_d2_w4] epoch=93 train_loss=0.850184 val_loss=0.856023 best=0.856023 es=0/5
[2026-05-16 21:16:23] [representation][random][cand_041_d2_w4] epoch=94 train_loss=0.849942 val_loss=0.855783 best=0.855783 es=0/5
[2026-05-16 21:16:26] [representation][random][cand_041_d2_w4] epoch=95 train_loss=0.849737 val_loss=0.855572 best=0.855572 es=0/5
[2026-05-16 21:16:30] [representation][random][cand_041_d2_w4] epoch=96 train_loss=0.849532 val_loss=0.855339 best=0.855339 es=0/5
[2026-05-16 21:16:33] [representation][random][cand_041_d2_w4] epoch=97 train_loss=0.849326 val_loss=0.855164 best=0.855164 es=0/5
[2026-05-16 21:16:36] [representation][random][cand_041_d2_w4] epoch=98 train_loss=0.849122 val_loss=0.854945 best=0.854945 es=0/5
[2026-05-16 21:16:39] [representation][random][cand_041_d2_w4] epoch=99 train_loss=0.848933 val_loss=0.854729 best=0.854729 es=0/5
[2026-05-16 21:16:43] [representation][random][cand_041_d2_w4] epoch=100 train_loss=0.848744 val_loss=0.854515 best=0.854515 es=0/5
[2026-05-16 21:16:46] [representation][random][cand_041_d2_w4] epoch=101 train_loss=0.848564 val_loss=0.854352 best=0.854352 es=0/5
[2026-05-16 21:16:49] [representation][random][cand_041_d2_w4] epoch=102 train_loss=0.848362 val_loss=0.854068 best=0.854068 es=0/5
[2026-05-16 21:16:52] [representation][random][cand_041_d2_w4] epoch=103 train_loss=0.848036 val_loss=0.853382 best=0.853382 es=0/5
[2026-05-16 21:16:55] [representation][random][cand_041_d2_w4] epoch=104 train_loss=0.847474 val_loss=0.853096 best=0.853096 es=0/5
[2026-05-16 21:16:58] [representation][random][cand_041_d2_w4] epoch=105 train_loss=0.847198 val_loss=0.852915 best=0.852915 es=0/5
[2026-05-16 21:17:01] [representation][random][cand_041_d2_w4] epoch=106 train_loss=0.846968 val_loss=0.852650 best=0.852650 es=0/5
[2026-05-16 21:17:04] [representation][random][cand_041_d2_w4] epoch=107 train_loss=0.846757 val_loss=0.852424 best=0.852424 es=0/5
[2026-05-16 21:17:08] [representation][random][cand_041_d2_w4] epoch=108 train_loss=0.846585 val_loss=0.852151 best=0.852151 es=0/5
[2026-05-16 21:17:11] [representation][random][cand_041_d2_w4] epoch=109 train_loss=0.846240 val_loss=0.851751 best=0.851751 es=0/5
[2026-05-16 21:17:14] [representation][random][cand_041_d2_w4] epoch=110 train_loss=0.845902 val_loss=0.851487 best=0.851487 es=0/5
[2026-05-16 21:17:17] [representation][random][cand_041_d2_w4] epoch=111 train_loss=0.845635 val_loss=0.851226 best=0.851226 es=0/5
[2026-05-16 21:17:20] [representation][random][cand_041_d2_w4] epoch=112 train_loss=0.845345 val_loss=0.850904 best=0.850904 es=0/5
[2026-05-16 21:17:23] [representation][random][cand_041_d2_w4] epoch=113 train_loss=0.845111 val_loss=0.850720 best=0.850720 es=0/5
[2026-05-16 21:17:26] [representation][random][cand_041_d2_w4] epoch=114 train_loss=0.844954 val_loss=0.850500 best=0.850500 es=0/5
[2026-05-16 21:17:29] [representation][random][cand_041_d2_w4] epoch=115 train_loss=0.844726 val_loss=0.850242 best=0.850242 es=0/5
[2026-05-16 21:17:32] [representation][random][cand_041_d2_w4] epoch=116 train_loss=0.844494 val_loss=0.850039 best=0.850039 es=0/5
[2026-05-16 21:17:36] [representation][random][cand_041_d2_w4] epoch=117 train_loss=0.844302 val_loss=0.849831 best=0.849831 es=0/5
[2026-05-16 21:17:39] [representation][random][cand_041_d2_w4] epoch=118 train_loss=0.844115 val_loss=0.849633 best=0.849633 es=0/5
[2026-05-16 21:17:42] [representation][random][cand_041_d2_w4] epoch=119 train_loss=0.843937 val_loss=0.849448 best=0.849448 es=0/5
[2026-05-16 21:17:45] [representation][random][cand_041_d2_w4] epoch=120 train_loss=0.843786 val_loss=0.849279 best=0.849279 es=0/5
[2026-05-16 21:17:48] [representation][random][cand_041_d2_w4] epoch=121 train_loss=0.843604 val_loss=0.849056 best=0.849056 es=0/5
[2026-05-16 21:17:51] [representation][random][cand_041_d2_w4] epoch=122 train_loss=0.843373 val_loss=0.848805 best=0.848805 es=0/5
[2026-05-16 21:17:55] [representation][random][cand_041_d2_w4] epoch=123 train_loss=0.843128 val_loss=0.848559 best=0.848559 es=0/5
[2026-05-16 21:17:58] [representation][random][cand_041_d2_w4] epoch=124 train_loss=0.842902 val_loss=0.848390 best=0.848390 es=0/5
[2026-05-16 21:18:01] [representation][random][cand_041_d2_w4] epoch=125 train_loss=0.842695 val_loss=0.848180 best=0.848180 es=0/5
[2026-05-16 21:18:04] [representation][random][cand_041_d2_w4] epoch=126 train_loss=0.842528 val_loss=0.847956 best=0.847956 es=0/5
[2026-05-16 21:18:07] [representation][random][cand_041_d2_w4] epoch=127 train_loss=0.842354 val_loss=0.847771 best=0.847771 es=0/5
[2026-05-16 21:18:10] [representation][random][cand_041_d2_w4] epoch=128 train_loss=0.842156 val_loss=0.847579 best=0.847579 es=0/5
[2026-05-16 21:18:13] [representation][random][cand_041_d2_w4] epoch=129 train_loss=0.841927 val_loss=0.847328 best=0.847328 es=0/5
[2026-05-16 21:18:16] [representation][random][cand_041_d2_w4] epoch=130 train_loss=0.841745 val_loss=0.847190 best=0.847190 es=0/5
[2026-05-16 21:18:19] [representation][random][cand_041_d2_w4] epoch=131 train_loss=0.841605 val_loss=0.847007 best=0.847007 es=0/5
[2026-05-16 21:18:23] [representation][random][cand_041_d2_w4] epoch=132 train_loss=0.841423 val_loss=0.846881 best=0.846881 es=0/5
[2026-05-16 21:18:26] [representation][random][cand_041_d2_w4] epoch=133 train_loss=0.841293 val_loss=0.846835 best=0.846881 es=1/5
[2026-05-16 21:18:29] [representation][random][cand_041_d2_w4] epoch=134 train_loss=0.841174 val_loss=0.846558 best=0.846558 es=0/5
[2026-05-16 21:18:32] [representation][random][cand_041_d2_w4] epoch=135 train_loss=0.840991 val_loss=0.846430 best=0.846430 es=0/5
[2026-05-16 21:18:35] [representation][random][cand_041_d2_w4] epoch=136 train_loss=0.840858 val_loss=0.846368 best=0.846430 es=1/5
[2026-05-16 21:18:39] [representation][random][cand_041_d2_w4] epoch=137 train_loss=0.840763 val_loss=0.846226 best=0.846226 es=0/5
[2026-05-16 21:18:42] [representation][random][cand_041_d2_w4] epoch=138 train_loss=0.840546 val_loss=0.846007 best=0.846007 es=0/5
[2026-05-16 21:18:45] [representation][random][cand_041_d2_w4] epoch=139 train_loss=0.840358 val_loss=0.845838 best=0.845838 es=0/5
[2026-05-16 21:18:48] [representation][random][cand_041_d2_w4] epoch=140 train_loss=0.840147 val_loss=0.845625 best=0.845625 es=0/5
[2026-05-16 21:18:51] [representation][random][cand_041_d2_w4] epoch=141 train_loss=0.840019 val_loss=0.845474 best=0.845474 es=0/5
[2026-05-16 21:18:54] [representation][random][cand_041_d2_w4] epoch=142 train_loss=0.839833 val_loss=0.845282 best=0.845282 es=0/5
[2026-05-16 21:18:57] [representation][random][cand_041_d2_w4] epoch=143 train_loss=0.839730 val_loss=0.845158 best=0.845158 es=0/5
[2026-05-16 21:19:01] [representation][random][cand_041_d2_w4] epoch=144 train_loss=0.839602 val_loss=0.844978 best=0.844978 es=0/5
[2026-05-16 21:19:04] [representation][random][cand_041_d2_w4] epoch=145 train_loss=0.839393 val_loss=0.844860 best=0.844860 es=0/5
[2026-05-16 21:19:07] [representation][random][cand_041_d2_w4] epoch=146 train_loss=0.839084 val_loss=0.844515 best=0.844515 es=0/5
[2026-05-16 21:19:10] [representation][random][cand_041_d2_w4] epoch=147 train_loss=0.838891 val_loss=0.844200 best=0.844200 es=0/5
[2026-05-16 21:19:13] [representation][random][cand_041_d2_w4] epoch=148 train_loss=0.838591 val_loss=0.844017 best=0.844017 es=0/5
[2026-05-16 21:19:17] [representation][random][cand_041_d2_w4] epoch=149 train_loss=0.838410 val_loss=0.843861 best=0.843861 es=0/5
[2026-05-16 21:19:20] [representation][random][cand_041_d2_w4] epoch=150 train_loss=0.838267 val_loss=0.843704 best=0.843704 es=0/5
[2026-05-16 21:19:23] [representation][random][cand_041_d2_w4] epoch=151 train_loss=0.838144 val_loss=0.843576 best=0.843576 es=0/5
[2026-05-16 21:19:26] [representation][random][cand_041_d2_w4] epoch=152 train_loss=0.837981 val_loss=0.843503 best=0.843576 es=1/5
[2026-05-16 21:19:29] [representation][random][cand_041_d2_w4] epoch=153 train_loss=0.837870 val_loss=0.843361 best=0.843361 es=0/5
[2026-05-16 21:19:33] [representation][random][cand_041_d2_w4] epoch=154 train_loss=0.837747 val_loss=0.843257 best=0.843257 es=0/5
[2026-05-16 21:19:36] [representation][random][cand_041_d2_w4] epoch=155 train_loss=0.837598 val_loss=0.843184 best=0.843257 es=1/5
[2026-05-16 21:19:39] [representation][random][cand_041_d2_w4] epoch=156 train_loss=0.837525 val_loss=0.843001 best=0.843001 es=0/5
[2026-05-16 21:19:42] [representation][random][cand_041_d2_w4] epoch=157 train_loss=0.837355 val_loss=0.842968 best=0.843001 es=1/5
[2026-05-16 21:19:45] [representation][random][cand_041_d2_w4] epoch=158 train_loss=0.837297 val_loss=0.842829 best=0.842829 es=0/5
[2026-05-16 21:19:48] [representation][random][cand_041_d2_w4] epoch=159 train_loss=0.837166 val_loss=0.842734 best=0.842829 es=1/5
[2026-05-16 21:19:51] [representation][random][cand_041_d2_w4] epoch=160 train_loss=0.837058 val_loss=0.842658 best=0.842658 es=0/5
[2026-05-16 21:19:54] [representation][random][cand_041_d2_w4] epoch=161 train_loss=0.836959 val_loss=0.842544 best=0.842544 es=0/5
[2026-05-16 21:19:58] [representation][random][cand_041_d2_w4] epoch=162 train_loss=0.836838 val_loss=0.842437 best=0.842437 es=0/5
[2026-05-16 21:20:01] [representation][random][cand_041_d2_w4] epoch=163 train_loss=0.836728 val_loss=0.842365 best=0.842437 es=1/5
[2026-05-16 21:20:04] [representation][random][cand_041_d2_w4] epoch=164 train_loss=0.836663 val_loss=0.842308 best=0.842308 es=0/5
[2026-05-16 21:20:07] [representation][random][cand_041_d2_w4] epoch=165 train_loss=0.836554 val_loss=0.842185 best=0.842185 es=0/5
[2026-05-16 21:20:10] [representation][random][cand_041_d2_w4] epoch=166 train_loss=0.836469 val_loss=0.842115 best=0.842185 es=1/5
[2026-05-16 21:20:13] [representation][random][cand_041_d2_w4] epoch=167 train_loss=0.836359 val_loss=0.842066 best=0.842066 es=0/5
[2026-05-16 21:20:16] [representation][random][cand_041_d2_w4] epoch=168 train_loss=0.836280 val_loss=0.841980 best=0.842066 es=1/5
[2026-05-16 21:20:19] [representation][random][cand_041_d2_w4] epoch=169 train_loss=0.836198 val_loss=0.841887 best=0.841887 es=0/5
[2026-05-16 21:20:23] [representation][random][cand_041_d2_w4] epoch=170 train_loss=0.836075 val_loss=0.841794 best=0.841887 es=1/5
[2026-05-16 21:20:26] [representation][random][cand_041_d2_w4] epoch=171 train_loss=0.836023 val_loss=0.841747 best=0.841747 es=0/5
[2026-05-16 21:20:29] [representation][random][cand_041_d2_w4] epoch=172 train_loss=0.835927 val_loss=0.841652 best=0.841747 es=1/5
[2026-05-16 21:20:32] [representation][random][cand_041_d2_w4] epoch=173 train_loss=0.835826 val_loss=0.841555 best=0.841555 es=0/5
[2026-05-16 21:20:35] [representation][random][cand_041_d2_w4] epoch=174 train_loss=0.835791 val_loss=0.841508 best=0.841555 es=1/5
[2026-05-16 21:20:38] [representation][random][cand_041_d2_w4] epoch=175 train_loss=0.835677 val_loss=0.841432 best=0.841432 es=0/5
[2026-05-16 21:20:41] [representation][random][cand_041_d2_w4] epoch=176 train_loss=0.835573 val_loss=0.841324 best=0.841324 es=0/5
[2026-05-16 21:20:44] [representation][random][cand_041_d2_w4] epoch=177 train_loss=0.835439 val_loss=0.841258 best=0.841324 es=1/5
[2026-05-16 21:20:47] [representation][random][cand_041_d2_w4] epoch=178 train_loss=0.835410 val_loss=0.841157 best=0.841157 es=0/5
[2026-05-16 21:20:50] [representation][random][cand_041_d2_w4] epoch=179 train_loss=0.835277 val_loss=0.841071 best=0.841157 es=1/5
[2026-05-16 21:20:53] [representation][random][cand_041_d2_w4] epoch=180 train_loss=0.835195 val_loss=0.841072 best=0.841157 es=2/5
[2026-05-16 21:20:56] [representation][random][cand_041_d2_w4] epoch=181 train_loss=0.835161 val_loss=0.840950 best=0.840950 es=0/5
[2026-05-16 21:21:00] [representation][random][cand_041_d2_w4] epoch=182 train_loss=0.835025 val_loss=0.840862 best=0.840950 es=1/5
[2026-05-16 21:21:02] [representation][random][cand_041_d2_w4] epoch=183 train_loss=0.834951 val_loss=0.840836 best=0.840836 es=0/5
[2026-05-16 21:21:06] [representation][random][cand_041_d2_w4] epoch=184 train_loss=0.834856 val_loss=0.840749 best=0.840836 es=1/5
[2026-05-16 21:21:09] [representation][random][cand_041_d2_w4] epoch=185 train_loss=0.834866 val_loss=0.840786 best=0.840836 es=2/5
[2026-05-16 21:21:12] [representation][random][cand_041_d2_w4] epoch=186 train_loss=0.834791 val_loss=0.840632 best=0.840632 es=0/5
[2026-05-16 21:21:15] [representation][random][cand_041_d2_w4] epoch=187 train_loss=0.834617 val_loss=0.840555 best=0.840632 es=1/5
[2026-05-16 21:21:18] [representation][random][cand_041_d2_w4] epoch=188 train_loss=0.834543 val_loss=0.840452 best=0.840452 es=0/5
[2026-05-16 21:21:21] [representation][random][cand_041_d2_w4] epoch=189 train_loss=0.834443 val_loss=0.840409 best=0.840452 es=1/5
[2026-05-16 21:21:24] [representation][random][cand_041_d2_w4] epoch=190 train_loss=0.834347 val_loss=0.840367 best=0.840452 es=2/5
[2026-05-16 21:21:27] [representation][random][cand_041_d2_w4] epoch=191 train_loss=0.834311 val_loss=0.840376 best=0.840452 es=3/5
[2026-05-16 21:21:30] [representation][random][cand_041_d2_w4] epoch=192 train_loss=0.834282 val_loss=0.840243 best=0.840243 es=0/5
[2026-05-16 21:21:33] [representation][random][cand_041_d2_w4] epoch=193 train_loss=0.834173 val_loss=0.840140 best=0.840140 es=0/5
[2026-05-16 21:21:36] [representation][random][cand_041_d2_w4] epoch=194 train_loss=0.834057 val_loss=0.840088 best=0.840140 es=1/5
[2026-05-16 21:21:39] [representation][random][cand_041_d2_w4] epoch=195 train_loss=0.834002 val_loss=0.840031 best=0.840031 es=0/5
[2026-05-16 21:21:42] [representation][random][cand_041_d2_w4] epoch=196 train_loss=0.833900 val_loss=0.839907 best=0.839907 es=0/5
[2026-05-16 21:21:46] [representation][random][cand_041_d2_w4] epoch=197 train_loss=0.833778 val_loss=0.839870 best=0.839907 es=1/5
