[2026-06-13 21:31:48] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:31:48] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_663_d6_w116/training_log.txt
[2026-06-13 21:31:48] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_663_d6_w116/training_stats.csv
[2026-06-13 21:31:48] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.011250 val_loss=0.004041 best=0.004041 es=0/10
[2026-06-13 21:31:48] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.003785 val_loss=0.004920 best=0.004920 es=0/10
[2026-06-13 21:31:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.004312 val_loss=0.002995 best=0.002995 es=0/10
[2026-06-13 21:31:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.002730 val_loss=0.000904 best=0.000904 es=0/10
[2026-06-13 21:31:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.002113 val_loss=0.000647 best=0.000647 es=0/10
[2026-06-13 21:31:49] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.001786 val_loss=0.001279 best=0.001279 es=0/10
[2026-06-13 21:31:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.002158 val_loss=0.002322 best=0.002322 es=0/10
[2026-06-13 21:31:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.001375 val_loss=0.001737 best=0.001737 es=0/10
[2026-06-13 21:31:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.001809 val_loss=0.000806 best=0.000806 es=0/10
[2026-06-13 21:31:50] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.002823 val_loss=0.000457 best=0.000457 es=0/10
[2026-06-13 21:31:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.000930 val_loss=0.000296 best=0.000296 es=0/10
[2026-06-13 21:31:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.000799 val_loss=0.000352 best=0.000352 es=0/10
[2026-06-13 21:31:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.001169 val_loss=0.000467 best=0.000467 es=0/10
[2026-06-13 21:31:51] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.001626 val_loss=0.000573 best=0.000573 es=0/10
[2026-06-13 21:31:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.000883 val_loss=0.000312 best=0.000312 es=0/10
[2026-06-13 21:31:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.001137 val_loss=0.000540 best=0.000540 es=0/10
[2026-06-13 21:31:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.000391 val_loss=0.000582 best=0.000582 es=0/10
[2026-06-13 21:31:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.000843 val_loss=0.000443 best=0.000443 es=0/10
[2026-06-13 21:31:52] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.001073 val_loss=0.000248 best=0.000248 es=0/10
[2026-06-13 21:31:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.000814 val_loss=0.000323 best=0.000323 es=0/10
[2026-06-13 21:31:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 84] train_loss=0.002334 val_loss=0.000351 best=0.000351 es=0/10
