task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
classification,1,ablation_stl,stl_ablation_r01_d08_w0032_32_32_32_32_32_32_32_32,"[32, 32, 32, 32, 32, 32, 32, 32]",9895,0.2650190904531086,94,104,0.2609928992885671,0.897695392506153
classification,2,ablation_stl,stl_ablation_r02_d08_w0032_32_32_32_32_32_32_32_32,"[32, 32, 32, 32, 32, 32, 32, 32]",9895,0.2645649708126156,117,127,0.2649607647060517,0.894872721639903
classification,3,ablation_stl,stl_ablation_r03_d08_w0032_32_32_32_32_32_32_32_32,"[32, 32, 32, 32, 32, 32, 32, 32]",9895,0.25485800106099354,132,142,0.2553149567016876,0.8991411507547202
classification,4,ablation_stl,stl_ablation_r04_d08_w0032_32_32_32_32_32_32_32_32,"[32, 32, 32, 32, 32, 32, 32, 32]",9895,0.26406175448737296,98,108,0.26240043054738904,0.8949243558630661
classification,5,ablation_stl,stl_ablation_r05_d08_w0032_32_32_32_32_32_32_32_32,"[32, 32, 32, 32, 32, 32, 32, 32]",9895,0.25227503395661627,139,149,0.24668623229881417,0.904063613362937
