[2026-05-18 01:59:51] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:59:51] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_085_d1_w86/training_log.txt
[2026-05-18 01:59:51] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_085_d1_w86/training_stats.csv
[2026-05-18 01:59:51] [CANDIDATE] task=representation phase=ae_alt_width index=85 search_phase=width architecture=[86]
[2026-05-18 01:59:56] [representation][ae_alt_width][cand_085_d1_w86] epoch=1 architecture=[86] train_loss=0.383046 val_loss=0.379342 best=0.376023 es=0/5
[2026-05-18 01:59:58] [representation][ae_alt_width][cand_085_d1_w86] epoch=2 architecture=[86] train_loss=0.374330 val_loss=0.377428 best=0.376023 es=0/5
[2026-05-18 02:00:01] [representation][ae_alt_width][cand_085_d1_w86] epoch=3 architecture=[86] train_loss=0.374064 val_loss=0.376929 best=0.376023 es=0/5
[2026-05-18 02:00:03] [representation][ae_alt_width][cand_085_d1_w86] epoch=4 architecture=[86] train_loss=0.373919 val_loss=0.376910 best=0.376023 es=1/5
[2026-05-18 02:00:08] [representation][ae_alt_width][cand_085_d1_w86] epoch=5 architecture=[86] train_loss=0.373851 val_loss=0.375865 best=0.375865 es=0/5
[2026-05-18 02:00:11] [representation][ae_alt_width][cand_085_d1_w86] epoch=6 architecture=[86] train_loss=0.373046 val_loss=0.375971 best=0.375865 es=1/5
[2026-05-18 02:00:13] [representation][ae_alt_width][cand_085_d1_w86] epoch=7 architecture=[86] train_loss=0.372727 val_loss=0.375186 best=0.375186 es=0/5
[2026-05-18 02:00:15] [representation][ae_alt_width][cand_085_d1_w86] epoch=8 architecture=[86] train_loss=0.372544 val_loss=0.375855 best=0.375186 es=1/5
[2026-05-18 02:00:17] [representation][ae_alt_width][cand_085_d1_w86] epoch=9 architecture=[86] train_loss=0.372200 val_loss=0.375114 best=0.375186 es=2/5
[2026-05-18 02:00:23] [representation][ae_alt_width][cand_085_d1_w86] epoch=10 architecture=[86] train_loss=0.372647 val_loss=0.374870 best=0.374870 es=0/5
[2026-05-18 02:00:25] [representation][ae_alt_width][cand_085_d1_w86] epoch=11 architecture=[86] train_loss=0.372258 val_loss=0.378726 best=0.374870 es=1/5
[2026-05-18 02:00:27] [representation][ae_alt_width][cand_085_d1_w86] epoch=12 architecture=[86] train_loss=0.373477 val_loss=0.374802 best=0.374870 es=2/5
[2026-05-18 02:00:30] [representation][ae_alt_width][cand_085_d1_w86] epoch=13 architecture=[86] train_loss=0.372302 val_loss=0.374727 best=0.374727 es=0/5
[2026-05-18 02:00:32] [representation][ae_alt_width][cand_085_d1_w86] epoch=14 architecture=[86] train_loss=0.371763 val_loss=0.373357 best=0.373357 es=0/5
[2026-05-18 02:00:37] [representation][ae_alt_width][cand_085_d1_w86] epoch=15 architecture=[86] train_loss=0.371408 val_loss=0.373869 best=0.373357 es=1/5
[2026-05-18 02:00:39] [representation][ae_alt_width][cand_085_d1_w86] epoch=16 architecture=[86] train_loss=0.371830 val_loss=0.374545 best=0.373357 es=2/5
[2026-05-18 02:00:42] [representation][ae_alt_width][cand_085_d1_w86] epoch=17 architecture=[86] train_loss=0.372314 val_loss=0.374833 best=0.373357 es=3/5
[2026-05-18 02:00:44] [representation][ae_alt_width][cand_085_d1_w86] epoch=18 architecture=[86] train_loss=0.373078 val_loss=0.375122 best=0.373357 es=4/5
[2026-05-18 02:00:46] [representation][ae_alt_width][cand_085_d1_w86] epoch=19 architecture=[86] train_loss=0.371406 val_loss=0.374051 best=0.373357 es=5/5
