task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
simulation,1,ablation_stl,stl_ablation_r01_d03_w0066_66_66_66,"[66, 66, 66]",9901,0.009423659183084965,129,139,0.022856101393699646,
simulation,2,ablation_stl,stl_ablation_r02_d03_w0066_66_66_66,"[66, 66, 66]",9901,0.0063246493227779865,152,162,0.03628802299499512,
simulation,3,ablation_stl,stl_ablation_r03_d03_w0066_66_66_66,"[66, 66, 66]",9901,0.006972826551645994,137,147,0.0457259863615036,
simulation,4,ablation_stl,stl_ablation_r04_d03_w0066_66_66_66,"[66, 66, 66]",9901,0.007165039889514446,165,175,0.017015213146805763,
simulation,5,ablation_stl,stl_ablation_r05_d03_w0066_66_66_66,"[66, 66, 66]",9901,0.008293922059237957,125,135,0.017034001648426056,
