[2026-05-16 10:29:38] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 10:31:22] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=41 train_loss=0.752806 val_loss=0.760085 best=0.760164 es=1/5
[2026-05-16 10:31:25] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=42 train_loss=0.752706 val_loss=0.759975 best=0.759975 es=0/5
[2026-05-16 10:31:27] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=43 train_loss=0.752614 val_loss=0.759908 best=0.759975 es=1/5
[2026-05-16 10:31:30] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=44 train_loss=0.752553 val_loss=0.759815 best=0.759815 es=0/5
[2026-05-16 10:31:33] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=45 train_loss=0.752503 val_loss=0.759783 best=0.759815 es=1/5
[2026-05-16 10:31:35] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=46 train_loss=0.752414 val_loss=0.759682 best=0.759682 es=0/5
[2026-05-16 10:31:38] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=47 train_loss=0.752339 val_loss=0.759624 best=0.759682 es=1/5
[2026-05-16 10:31:40] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=48 train_loss=0.752304 val_loss=0.759561 best=0.759561 es=0/5
[2026-05-16 10:31:43] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=49 train_loss=0.752251 val_loss=0.759507 best=0.759561 es=1/5
[2026-05-16 10:31:45] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=50 train_loss=0.752185 val_loss=0.759430 best=0.759430 es=0/5
[2026-05-16 10:31:48] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=51 train_loss=0.752089 val_loss=0.759363 best=0.759430 es=1/5
[2026-05-16 10:31:50] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=52 train_loss=0.752057 val_loss=0.759309 best=0.759309 es=0/5
[2026-05-16 10:31:53] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=53 train_loss=0.752017 val_loss=0.759272 best=0.759309 es=1/5
[2026-05-16 10:31:55] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=54 train_loss=0.751914 val_loss=0.759201 best=0.759201 es=0/5
[2026-05-16 10:31:58] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=55 train_loss=0.751887 val_loss=0.759172 best=0.759201 es=1/5
[2026-05-16 10:32:00] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=56 train_loss=0.751842 val_loss=0.759093 best=0.759093 es=0/5
[2026-05-16 10:32:03] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=57 train_loss=0.751795 val_loss=0.759083 best=0.759093 es=1/5
[2026-05-16 10:32:05] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=58 train_loss=0.751737 val_loss=0.758986 best=0.758986 es=0/5
[2026-05-16 10:32:08] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=59 train_loss=0.751716 val_loss=0.758958 best=0.758986 es=1/5
[2026-05-16 10:32:11] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=60 train_loss=0.751631 val_loss=0.758912 best=0.758986 es=2/5
[2026-05-16 10:32:13] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=61 train_loss=0.751605 val_loss=0.758877 best=0.758877 es=0/5
[2026-05-16 10:32:16] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=62 train_loss=0.751567 val_loss=0.758831 best=0.758877 es=1/5
[2026-05-16 10:32:18] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=63 train_loss=0.751541 val_loss=0.758807 best=0.758877 es=2/5
[2026-05-16 10:32:21] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=64 train_loss=0.751508 val_loss=0.758789 best=0.758877 es=3/5
[2026-05-16 10:32:23] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=65 train_loss=0.751472 val_loss=0.758723 best=0.758723 es=0/5
[2026-05-16 10:32:26] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=66 train_loss=0.751403 val_loss=0.758668 best=0.758723 es=1/5
[2026-05-16 10:32:28] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=67 train_loss=0.751380 val_loss=0.758624 best=0.758723 es=2/5
[2026-05-16 10:32:31] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=68 train_loss=0.751347 val_loss=0.758580 best=0.758580 es=0/5
[2026-05-16 10:32:34] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=69 train_loss=0.751329 val_loss=0.758559 best=0.758580 es=1/5
[2026-05-16 10:32:36] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=70 train_loss=0.751300 val_loss=0.758536 best=0.758580 es=2/5
[2026-05-16 10:32:39] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=71 train_loss=0.751247 val_loss=0.758499 best=0.758580 es=3/5
[2026-05-16 10:32:41] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=72 train_loss=0.751187 val_loss=0.758461 best=0.758461 es=0/5
[2026-05-16 10:32:44] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=73 train_loss=0.751180 val_loss=0.758412 best=0.758461 es=1/5
[2026-05-16 10:32:46] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=74 train_loss=0.751157 val_loss=0.758400 best=0.758461 es=2/5
[2026-05-16 10:32:49] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=75 train_loss=0.751097 val_loss=0.758349 best=0.758349 es=0/5
[2026-05-16 10:32:51] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=76 train_loss=0.751051 val_loss=0.758342 best=0.758349 es=1/5
[2026-05-16 10:32:54] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=77 train_loss=0.751008 val_loss=0.758257 best=0.758349 es=2/5
[2026-05-16 10:32:56] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=78 train_loss=0.750997 val_loss=0.758230 best=0.758230 es=0/5
[2026-05-16 10:32:59] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=79 train_loss=0.750920 val_loss=0.758163 best=0.758230 es=1/5
[2026-05-16 10:33:01] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=80 train_loss=0.750892 val_loss=0.758125 best=0.758125 es=0/5
[2026-05-16 10:33:04] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=81 train_loss=0.750876 val_loss=0.758066 best=0.758125 es=1/5
[2026-05-16 10:33:07] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=82 train_loss=0.750846 val_loss=0.758029 best=0.758125 es=2/5
[2026-05-16 10:33:09] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=83 train_loss=0.750802 val_loss=0.758043 best=0.758125 es=3/5
[2026-05-16 10:33:12] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=84 train_loss=0.750783 val_loss=0.757953 best=0.757953 es=0/5
[2026-05-16 10:33:14] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=85 train_loss=0.750716 val_loss=0.757907 best=0.757953 es=1/5
[2026-05-16 10:33:17] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=86 train_loss=0.750664 val_loss=0.757870 best=0.757953 es=2/5
[2026-05-16 10:33:19] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=87 train_loss=0.750605 val_loss=0.757815 best=0.757815 es=0/5
[2026-05-16 10:33:22] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=88 train_loss=0.750582 val_loss=0.757785 best=0.757815 es=1/5
[2026-05-16 10:33:24] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=89 train_loss=0.750560 val_loss=0.757780 best=0.757815 es=2/5
[2026-05-16 10:33:27] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=90 train_loss=0.750587 val_loss=0.757777 best=0.757815 es=3/5
[2026-05-16 10:33:29] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=91 train_loss=0.750529 val_loss=0.757731 best=0.757815 es=4/5
[2026-05-16 10:33:32] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=92 train_loss=0.750483 val_loss=0.757665 best=0.757665 es=0/5
[2026-05-16 10:33:34] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=93 train_loss=0.750458 val_loss=0.757640 best=0.757665 es=1/5
[2026-05-16 10:33:37] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=94 train_loss=0.750403 val_loss=0.757601 best=0.757665 es=2/5
[2026-05-16 10:33:39] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=95 train_loss=0.750380 val_loss=0.757573 best=0.757665 es=3/5
[2026-05-16 10:33:42] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=96 train_loss=0.750321 val_loss=0.757500 best=0.757500 es=0/5
[2026-05-16 10:33:44] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=97 train_loss=0.750273 val_loss=0.757465 best=0.757500 es=1/5
[2026-05-16 10:33:47] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=98 train_loss=0.750291 val_loss=0.757481 best=0.757500 es=2/5
[2026-05-16 10:33:49] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=99 train_loss=0.750256 val_loss=0.757419 best=0.757500 es=3/5
[2026-05-16 10:33:52] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=100 train_loss=0.750236 val_loss=0.757409 best=0.757500 es=4/5
[2026-05-16 10:33:54] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=101 train_loss=0.750195 val_loss=0.757362 best=0.757362 es=0/5
[2026-05-16 10:33:57] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=102 train_loss=0.750153 val_loss=0.757339 best=0.757362 es=1/5
[2026-05-16 10:33:59] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=103 train_loss=0.750165 val_loss=0.757302 best=0.757362 es=2/5
[2026-05-16 10:34:02] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=104 train_loss=0.750107 val_loss=0.757289 best=0.757362 es=3/5
[2026-05-16 10:34:04] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=105 train_loss=0.750077 val_loss=0.757238 best=0.757238 es=0/5
[2026-05-16 10:34:07] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=106 train_loss=0.750007 val_loss=0.757222 best=0.757238 es=1/5
[2026-05-16 10:34:09] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=107 train_loss=0.749989 val_loss=0.757144 best=0.757238 es=2/5
[2026-05-16 10:34:12] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=108 train_loss=0.749972 val_loss=0.757137 best=0.757137 es=0/5
[2026-05-16 10:34:14] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=109 train_loss=0.749973 val_loss=0.757112 best=0.757137 es=1/5
[2026-05-16 10:34:17] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=110 train_loss=0.749962 val_loss=0.757089 best=0.757137 es=2/5
[2026-05-16 10:34:20] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=111 train_loss=0.749872 val_loss=0.757035 best=0.757035 es=0/5
[2026-05-16 10:34:22] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=112 train_loss=0.749855 val_loss=0.757041 best=0.757035 es=1/5
[2026-05-16 10:34:25] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=113 train_loss=0.749880 val_loss=0.757047 best=0.757035 es=2/5
[2026-05-16 10:34:27] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=114 train_loss=0.749845 val_loss=0.756963 best=0.757035 es=3/5
[2026-05-16 10:34:30] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=115 train_loss=0.749849 val_loss=0.756941 best=0.757035 es=4/5
[2026-05-16 10:34:32] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=116 train_loss=0.749753 val_loss=0.756916 best=0.756916 es=0/5
[2026-05-16 10:34:35] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=117 train_loss=0.749712 val_loss=0.756886 best=0.756916 es=1/5
[2026-05-16 10:34:37] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=118 train_loss=0.749695 val_loss=0.756857 best=0.756916 es=2/5
[2026-05-16 10:34:40] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=119 train_loss=0.749653 val_loss=0.756804 best=0.756804 es=0/5
[2026-05-16 10:34:42] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=120 train_loss=0.749616 val_loss=0.756793 best=0.756804 es=1/5
[2026-05-16 10:34:45] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=121 train_loss=0.749542 val_loss=0.756703 best=0.756703 es=0/5
[2026-05-16 10:34:48] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=122 train_loss=0.749547 val_loss=0.756726 best=0.756703 es=1/5
[2026-05-16 10:34:50] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=123 train_loss=0.749494 val_loss=0.756713 best=0.756703 es=2/5
[2026-05-16 10:34:52] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=124 train_loss=0.749454 val_loss=0.756599 best=0.756599 es=0/5
[2026-05-16 10:34:55] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=125 train_loss=0.749489 val_loss=0.756666 best=0.756599 es=1/5
[2026-05-16 10:34:57] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=126 train_loss=0.749467 val_loss=0.756576 best=0.756599 es=2/5
[2026-05-16 10:35:00] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=127 train_loss=0.749371 val_loss=0.756595 best=0.756599 es=3/5
[2026-05-16 10:35:02] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=128 train_loss=0.749319 val_loss=0.756515 best=0.756599 es=4/5
[2026-05-16 10:35:05] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=129 train_loss=0.749261 val_loss=0.756434 best=0.756434 es=0/5
[2026-05-16 10:35:07] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=130 train_loss=0.749226 val_loss=0.756397 best=0.756434 es=1/5
[2026-05-16 10:35:10] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=131 train_loss=0.749165 val_loss=0.756344 best=0.756434 es=2/5
[2026-05-16 10:35:12] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=132 train_loss=0.749172 val_loss=0.756378 best=0.756434 es=3/5
[2026-05-16 10:35:15] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=133 train_loss=0.749253 val_loss=0.756456 best=0.756434 es=4/5
[2026-05-16 10:35:18] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=134 train_loss=0.749125 val_loss=0.756320 best=0.756320 es=0/5
[2026-05-16 10:35:20] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=135 train_loss=0.749094 val_loss=0.756249 best=0.756320 es=1/5
[2026-05-16 10:35:23] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=136 train_loss=0.749015 val_loss=0.756245 best=0.756320 es=2/5
[2026-05-16 10:35:25] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=137 train_loss=0.749046 val_loss=0.756218 best=0.756218 es=0/5
[2026-05-16 10:35:27] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=138 train_loss=0.749038 val_loss=0.756216 best=0.756218 es=1/5
[2026-05-16 10:35:30] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=139 train_loss=0.749088 val_loss=0.756201 best=0.756218 es=2/5
[2026-05-16 10:35:32] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=140 train_loss=0.748984 val_loss=0.756135 best=0.756218 es=3/5
[2026-05-16 10:35:35] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=141 train_loss=0.749009 val_loss=0.756190 best=0.756218 es=4/5
[2026-05-16 10:35:37] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=142 train_loss=0.748909 val_loss=0.756084 best=0.756084 es=0/5
[2026-05-16 10:35:40] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=143 train_loss=0.748887 val_loss=0.756076 best=0.756084 es=1/5
[2026-05-16 10:35:42] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=144 train_loss=0.748837 val_loss=0.756083 best=0.756084 es=2/5
[2026-05-16 10:35:45] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=145 train_loss=0.748850 val_loss=0.756039 best=0.756084 es=3/5
[2026-05-16 10:35:47] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=146 train_loss=0.748845 val_loss=0.755997 best=0.756084 es=4/5
[2026-05-16 10:35:50] [representation][ae_width_to_depth][cand_005_d2_w7] epoch=147 train_loss=0.748785 val_loss=0.756001 best=0.756084 es=5/5
