[2026-06-14 03:16:34] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 03:16:34] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_594_d6_w116/training_log.txt
[2026-06-14 03:16:34] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_594_d6_w116/training_stats.csv
[2026-06-14 03:16:34] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.010714 val_loss=0.098420 best=0.098420 es=0/10
[2026-06-14 03:16:34] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.007463 val_loss=0.135924 best=0.135924 es=0/10
[2026-06-14 03:16:35] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.009289 val_loss=0.113088 best=0.113088 es=0/10
[2026-06-14 03:16:35] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.003049 val_loss=0.093508 best=0.093508 es=0/10
[2026-06-14 03:16:35] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.003207 val_loss=0.061295 best=0.061295 es=0/10
[2026-06-14 03:16:35] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.003437 val_loss=0.034773 best=0.034773 es=0/10
[2026-06-14 03:16:36] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001333 val_loss=0.020649 best=0.020649 es=0/10
[2026-06-14 03:16:36] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.003920 val_loss=0.015059 best=0.015059 es=0/10
[2026-06-14 03:16:36] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.002100 val_loss=0.011483 best=0.011483 es=0/10
[2026-06-14 03:16:37] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001576 val_loss=0.009887 best=0.009887 es=0/10
[2026-06-14 03:16:37] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001961 val_loss=0.007637 best=0.007637 es=0/10
[2026-06-14 03:16:37] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001445 val_loss=0.005268 best=0.005268 es=0/10
[2026-06-14 03:16:37] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001230 val_loss=0.003044 best=0.003044 es=0/10
[2026-06-14 03:16:38] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.002884 val_loss=0.001770 best=0.001770 es=0/10
[2026-06-14 03:16:38] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.000778 val_loss=0.001743 best=0.001743 es=0/10
[2026-06-14 03:16:38] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001238 val_loss=0.001972 best=0.001972 es=0/10
[2026-06-14 03:16:39] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001640 val_loss=0.001772 best=0.001772 es=0/10
[2026-06-14 03:16:39] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001950 val_loss=0.002037 best=0.002037 es=0/10
[2026-06-14 03:16:39] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.000583 val_loss=0.001317 best=0.001317 es=0/10
[2026-06-14 03:16:40] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.000683 val_loss=0.000811 best=0.000811 es=0/10
[2026-06-14 03:16:40] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001016 val_loss=0.000628 best=0.000628 es=0/10
[2026-06-14 03:16:40] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001253 val_loss=0.000572 best=0.000572 es=0/10
[2026-06-14 03:16:41] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001638 val_loss=0.000599 best=0.000599 es=0/10
[2026-06-14 03:16:41] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.002212 val_loss=0.000574 best=0.000574 es=0/10
[2026-06-14 03:16:41] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001552 val_loss=0.000570 best=0.000570 es=0/10
[2026-06-14 03:16:41] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.000716 val_loss=0.000675 best=0.000675 es=0/10
[2026-06-14 03:16:42] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.004179 val_loss=0.000770 best=0.000770 es=0/10
[2026-06-14 03:16:42] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001337 val_loss=0.000566 best=0.000566 es=0/10
[2026-06-14 03:16:43] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001705 val_loss=0.000486 best=0.000486 es=0/10
[2026-06-14 03:16:43] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.004018 val_loss=0.000950 best=0.000950 es=0/10
[2026-06-14 03:16:43] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001563 val_loss=0.000621 best=0.000621 es=0/10
[2026-06-14 03:16:44] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.002197 val_loss=0.000539 best=0.000539 es=0/10
[2026-06-14 03:16:44] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.002009 val_loss=0.000611 best=0.000611 es=0/10
[2026-06-14 03:16:44] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.001299 val_loss=0.000803 best=0.000803 es=0/10
[2026-06-14 03:16:44] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.003062 val_loss=0.000916 best=0.000916 es=0/10
[2026-06-14 03:16:45] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.002082 val_loss=0.000746 best=0.000746 es=0/10
[2026-06-14 03:16:45] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.003210 val_loss=0.000712 best=0.000712 es=0/10
[2026-06-14 03:16:45] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.000815 val_loss=0.000708 best=0.000708 es=0/10
[2026-06-14 03:16:46] Epoch 1 | architecture=[116, 116, 116, 116, 116, 15] train_loss=0.003364 val_loss=0.000668 best=0.000668 es=0/10
