task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
autoencoding,1,ablation_stl,stl_ablation_r01_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.01921506936545478,117,127,0.019079390949217973,
autoencoding,2,ablation_stl,stl_ablation_r02_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.01982439239717385,110,120,0.019666260863527508,
autoencoding,3,ablation_stl,stl_ablation_r03_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.019400727047957683,122,132,0.019365637705173213,
autoencoding,4,ablation_stl,stl_ablation_r04_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.020084818778191692,90,100,0.01998803347071025,
autoencoding,5,ablation_stl,stl_ablation_r05_d03_w0047_47_47_47,"[47, 47, 47]",9971,0.02048569377745448,123,133,0.022053372671757176,
