[2026-06-14 01:39:21] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:39:21] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_042_d1_w43/training_log.txt
[2026-06-14 01:39:21] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_042_d1_w43/training_stats.csv
[2026-06-14 01:39:21] Epoch 1 | architecture=[43] train_loss=0.023530 val_loss=0.017189 best=0.017189 es=0/10
[2026-06-14 01:39:22] Epoch 1 | architecture=[43] train_loss=0.018111 val_loss=0.015715 best=0.015715 es=0/10
[2026-06-14 01:39:22] Epoch 1 | architecture=[43] train_loss=0.014903 val_loss=0.022087 best=0.022087 es=0/10
[2026-06-14 01:39:22] Epoch 1 | architecture=[43] train_loss=0.015630 val_loss=0.026909 best=0.026909 es=0/10
[2026-06-14 01:39:23] Epoch 1 | architecture=[43] train_loss=0.015276 val_loss=0.024252 best=0.024252 es=0/10
[2026-06-14 01:39:23] Epoch 1 | architecture=[43] train_loss=0.014570 val_loss=0.018895 best=0.018895 es=0/10
[2026-06-14 01:39:24] Epoch 1 | architecture=[43] train_loss=0.013716 val_loss=0.015925 best=0.015925 es=0/10
[2026-06-14 01:39:24] Epoch 1 | architecture=[43] train_loss=0.013690 val_loss=0.014528 best=0.014528 es=0/10
[2026-06-14 01:39:24] Epoch 1 | architecture=[43] train_loss=0.013881 val_loss=0.014080 best=0.014080 es=0/10
[2026-06-14 01:39:25] Epoch 1 | architecture=[43] train_loss=0.014262 val_loss=0.014017 best=0.014017 es=0/10
[2026-06-14 01:39:25] Epoch 1 | architecture=[43] train_loss=0.013299 val_loss=0.014182 best=0.014182 es=0/10
[2026-06-14 01:39:26] Epoch 1 | architecture=[43] train_loss=0.012957 val_loss=0.014818 best=0.014818 es=0/10
[2026-06-14 01:39:26] Epoch 1 | architecture=[43] train_loss=0.013537 val_loss=0.015708 best=0.015708 es=0/10
[2026-06-14 01:39:26] Epoch 1 | architecture=[43] train_loss=0.014042 val_loss=0.016527 best=0.016527 es=0/10
[2026-06-14 01:39:26] Epoch 1 | architecture=[43] train_loss=0.012905 val_loss=0.016536 best=0.016536 es=0/10
[2026-06-14 01:39:27] Epoch 1 | architecture=[43] train_loss=0.013398 val_loss=0.015852 best=0.015852 es=0/10
[2026-06-14 01:39:27] Epoch 1 | architecture=[43] train_loss=0.013029 val_loss=0.015065 best=0.015065 es=0/10
[2026-06-14 01:39:27] Epoch 1 | architecture=[43] train_loss=0.012585 val_loss=0.014590 best=0.014590 es=0/10
[2026-06-14 01:39:28] Epoch 1 | architecture=[43] train_loss=0.012891 val_loss=0.014233 best=0.014233 es=0/10
