[2026-06-15 06:55:57] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 06:55:57] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_005_d1_w6/training_log.txt
[2026-06-15 06:55:57] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_005_d1_w6/training_stats.csv
[2026-06-15 06:55:57] Epoch 1 | architecture=[6] train_loss=0.114693 val_loss=0.070700 best=0.070700 es=0/10
[2026-06-15 06:55:57] Epoch 1 | architecture=[6] train_loss=0.103177 val_loss=0.071018 best=0.071018 es=0/10
[2026-06-15 06:55:58] Epoch 1 | architecture=[6] train_loss=0.095411 val_loss=0.071862 best=0.071862 es=0/10
[2026-06-15 06:55:58] Epoch 1 | architecture=[6] train_loss=0.088940 val_loss=0.075943 best=0.075943 es=0/10
[2026-06-15 06:55:58] Epoch 1 | architecture=[6] train_loss=0.085683 val_loss=0.080808 best=0.080808 es=0/10
[2026-06-15 06:55:58] Epoch 1 | architecture=[6] train_loss=0.084392 val_loss=0.083787 best=0.083787 es=0/10
[2026-06-15 06:55:58] Epoch 1 | architecture=[6] train_loss=0.083908 val_loss=0.084580 best=0.084580 es=0/10
[2026-06-15 06:55:59] Epoch 1 | architecture=[6] train_loss=0.083130 val_loss=0.082603 best=0.082603 es=0/10
[2026-06-15 06:55:59] Epoch 1 | architecture=[6] train_loss=0.082589 val_loss=0.079893 best=0.079893 es=0/10
[2026-06-15 06:55:59] Epoch 1 | architecture=[6] train_loss=0.081641 val_loss=0.077264 best=0.077264 es=0/10
[2026-06-15 06:55:59] Epoch 1 | architecture=[6] train_loss=0.081315 val_loss=0.075137 best=0.075137 es=0/10
