timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,train_acc,val_acc,best_val,es_counter,improved
2025-12-19 18:06:01,mlp_cls_stl,width_only,23,1,2,1.7536440119213528,1.75652445602417,12,0.32235185185185183,0.3215,1.75652445602417,0,True
2025-12-19 18:06:09,mlp_cls_stl,width_only,24,1,2,1.7489423535311663,1.7518003536860147,12,0.3227037037037037,0.32366666666666666,1.7518003536860147,0,True
2025-12-19 18:06:16,mlp_cls_stl,width_only,25,1,2,1.7418647484955965,1.7471071863174439,12,0.32481481481481483,0.3268333333333333,1.7471071863174439,0,True
2025-12-19 18:06:24,mlp_cls_stl,width_only,26,1,2,1.736117391091806,1.7415474948883056,12,0.3294074074074074,0.32316666666666666,1.7415474948883056,0,True
2025-12-19 18:06:34,mlp_cls_stl,width_only,27,1,2,1.731028759603147,1.7375487384796142,12,0.33081481481481484,0.3368333333333333,1.7375487384796142,0,True
2025-12-19 18:06:43,mlp_cls_stl,width_only,28,1,2,1.727332958539327,1.7322507206598918,12,0.3332037037037037,0.3325,1.7322507206598918,0,True
2025-12-19 18:06:50,mlp_cls_stl,width_only,29,1,2,1.7220412145897195,1.728382183710734,12,0.3332222222222222,0.331,1.728382183710734,0,True
2025-12-19 18:06:59,mlp_cls_stl,width_only,30,1,2,1.718791787147522,1.7261561517715454,12,0.33496296296296296,0.3363333333333333,1.7261561517715454,0,True
2025-12-19 18:07:07,mlp_cls_stl,width_only,31,1,2,1.7137324598453663,1.7182942714691163,12,0.33814814814814814,0.33516666666666667,1.7182942714691163,0,True
2025-12-19 18:07:14,mlp_cls_stl,width_only,32,1,2,1.7102291910030223,1.7186280498504638,12,0.3372037037037037,0.3278333333333333,1.7182942714691163,1,False
2025-12-19 18:07:21,mlp_cls_stl,width_only,33,1,2,1.7054162209475483,1.710288269996643,12,0.3411851851851852,0.3423333333333333,1.710288269996643,0,True
2025-12-19 18:07:29,mlp_cls_stl,width_only,34,1,2,1.7020563923871075,1.7107321564356486,12,0.3417962962962963,0.33316666666666667,1.710288269996643,1,False
2025-12-19 18:07:38,mlp_cls_stl,width_only,35,1,2,1.6987438228042038,1.7046878182093301,12,0.3433333333333333,0.347,1.7046878182093301,0,True
2025-12-19 18:07:47,mlp_cls_stl,width_only,36,1,2,1.693979408652694,1.6999558690388998,12,0.34755555555555556,0.348,1.6999558690388998,0,True
2025-12-19 18:07:55,mlp_cls_stl,width_only,37,1,2,1.6895354586354008,1.6963019021352133,12,0.3479259259259259,0.348,1.6963019021352133,0,True
2025-12-19 18:08:04,mlp_cls_stl,width_only,38,1,2,1.685824908009282,1.6922661326726278,12,0.35144444444444445,0.345,1.6922661326726278,0,True
2025-12-19 18:08:13,mlp_cls_stl,width_only,39,1,2,1.6807362347002384,1.688885947863261,12,0.35214814814814815,0.35233333333333333,1.688885947863261,0,True
2025-12-19 18:08:21,mlp_cls_stl,width_only,40,1,2,1.6757363282309639,1.682960288365682,12,0.35535185185185186,0.3555,1.682960288365682,0,True
2025-12-19 18:08:30,mlp_cls_stl,width_only,41,1,2,1.6731521128195304,1.676830291112264,12,0.35603703703703704,0.35033333333333333,1.676830291112264,0,True
2025-12-19 18:08:39,mlp_cls_stl,width_only,42,1,2,1.6684212067921957,1.672959418932597,12,0.35553703703703704,0.3591666666666667,1.672959418932597,0,True
2025-12-19 18:08:47,mlp_cls_stl,width_only,43,1,2,1.6635639582386723,1.6699649737675986,12,0.35664814814814816,0.3571666666666667,1.6699649737675986,0,True
2025-12-19 18:08:56,mlp_cls_stl,width_only,44,1,2,1.658706843411481,1.664779065767924,12,0.35735185185185186,0.3531666666666667,1.664779065767924,0,True
2025-12-19 18:09:04,mlp_cls_stl,width_only,45,1,2,1.6557644645549632,1.6653257579803467,12,0.3581666666666667,0.35383333333333333,1.664779065767924,1,False
2025-12-19 18:09:13,mlp_cls_stl,width_only,46,1,2,1.6519970191319784,1.6677421658833822,12,0.35927777777777775,0.3448333333333333,1.664779065767924,2,False
2025-12-19 18:09:22,mlp_cls_stl,width_only,47,1,2,1.6489497303079677,1.654250030517578,12,0.3574074074074074,0.3586666666666667,1.654250030517578,0,True
2025-12-19 18:09:30,mlp_cls_stl,width_only,48,1,2,1.6449462700949775,1.6523078797658284,12,0.35674074074074075,0.35533333333333333,1.6523078797658284,0,True
2025-12-19 18:09:39,mlp_cls_stl,width_only,49,1,2,1.643361880161144,1.6500582462946574,12,0.3602962962962963,0.3555,1.6500582462946574,0,True
2025-12-19 18:09:47,mlp_cls_stl,width_only,50,1,2,1.6404531947595102,1.6452223478953043,12,0.3569259259259259,0.3516666666666667,1.6452223478953043,0,True
2025-12-19 18:09:55,mlp_cls_stl,width_only,51,1,2,1.6365244399176704,1.6436897894541422,12,0.35764814814814816,0.35233333333333333,1.6436897894541422,0,True
2025-12-19 18:10:04,mlp_cls_stl,width_only,52,1,2,1.633603091345893,1.6458725798924765,12,0.3582592592592593,0.3478333333333333,1.6436897894541422,1,False
2025-12-19 18:10:12,mlp_cls_stl,width_only,53,1,2,1.6354066592322456,1.6406428343454997,12,0.3540185185185185,0.3421666666666667,1.6406428343454997,0,True
2025-12-19 18:10:21,mlp_cls_stl,width_only,54,1,2,1.6314260802798801,1.6443216126759848,12,0.35662962962962963,0.345,1.6406428343454997,1,False
2025-12-19 18:10:29,mlp_cls_stl,width_only,55,1,2,1.6290093984603882,1.637675280570984,12,0.3578148148148148,0.35783333333333334,1.637675280570984,0,True
2025-12-19 18:10:38,mlp_cls_stl,width_only,56,1,2,1.6265705959531995,1.6363406438827515,12,0.3594259259259259,0.3473333333333333,1.6363406438827515,0,True
2025-12-19 18:10:46,mlp_cls_stl,width_only,57,1,2,1.6268735475893374,1.6313617181777955,12,0.3577592592592593,0.3641666666666667,1.6313617181777955,0,True
2025-12-19 18:10:55,mlp_cls_stl,width_only,58,1,2,1.624494797706604,1.627804220199585,12,0.3598148148148148,0.357,1.627804220199585,0,True
2025-12-19 18:11:03,mlp_cls_stl,width_only,59,1,2,1.6209610177499276,1.6273400303522745,12,0.36014814814814816,0.358,1.6273400303522745,0,True
2025-12-19 18:11:12,mlp_cls_stl,width_only,60,1,2,1.618373312137745,1.6263184617360433,12,0.36466666666666664,0.364,1.6263184617360433,0,True
2025-12-19 18:11:21,mlp_cls_stl,width_only,61,1,2,1.6166264977984959,1.6294663422902425,12,0.3637222222222222,0.36,1.6263184617360433,1,False
2025-12-19 18:11:30,mlp_cls_stl,width_only,62,1,2,1.6172675215756451,1.6257933928171793,12,0.36668518518518517,0.35833333333333334,1.6257933928171793,0,True
2025-12-19 18:11:39,mlp_cls_stl,width_only,63,1,2,1.6162740365134345,1.6236661609013876,12,0.36837037037037035,0.3705,1.6236661609013876,0,True
2025-12-19 18:11:48,mlp_cls_stl,width_only,64,1,2,1.6150507779298005,1.6254735819498698,12,0.3675,0.37216666666666665,1.6236661609013876,1,False
2025-12-19 18:11:56,mlp_cls_stl,width_only,65,1,2,1.6112865484025742,1.6234134251276653,12,0.3723148148148148,0.37216666666666665,1.6234134251276653,0,True
2025-12-19 18:12:05,mlp_cls_stl,width_only,66,1,2,1.6112923050986396,1.6213427416483561,12,0.37422222222222223,0.3755,1.6213427416483561,0,True
2025-12-19 18:12:13,mlp_cls_stl,width_only,67,1,2,1.611408409577829,1.6202080205281575,12,0.37253703703703706,0.37216666666666665,1.6202080205281575,0,True
2025-12-19 18:12:21,mlp_cls_stl,width_only,68,1,2,1.6103869808338307,1.6166827262242636,12,0.37601851851851853,0.37116666666666664,1.6166827262242636,0,True
2025-12-19 18:12:28,mlp_cls_stl,width_only,69,1,2,1.6079588316811455,1.6155672616958618,12,0.3790925925925926,0.384,1.6155672616958618,0,True
2025-12-19 18:12:35,mlp_cls_stl,width_only,70,1,2,1.6076441099025585,1.6163010450998943,12,0.37675925925925924,0.3845,1.6155672616958618,1,False
2025-12-19 18:12:42,mlp_cls_stl,width_only,71,1,2,1.6077851303948296,1.6219751761754353,12,0.3802962962962963,0.37916666666666665,1.6155672616958618,2,False
2025-12-19 18:12:49,mlp_cls_stl,width_only,72,1,2,1.6044501638412476,1.6168285725911458,12,0.3844814814814815,0.375,1.6155672616958618,3,False
2025-12-19 18:12:56,mlp_cls_stl,width_only,73,1,2,1.605084908520734,1.6135272506078084,12,0.3821851851851852,0.375,1.6135272506078084,0,True
2025-12-19 18:13:03,mlp_cls_stl,width_only,74,1,2,1.603548487910518,1.611808097521464,12,0.3832407407407407,0.37566666666666665,1.611808097521464,0,True
2025-12-19 18:13:12,mlp_cls_stl,width_only,75,1,2,1.6026154968120434,1.616555337270101,12,0.38307407407407407,0.372,1.611808097521464,1,False
2025-12-19 18:13:20,mlp_cls_stl,width_only,76,1,2,1.6018147118886312,1.614109962463379,12,0.3846851851851852,0.3785,1.611808097521464,2,False
2025-12-19 18:13:32,mlp_cls_stl,width_only,77,1,2,1.6020662095105207,1.61121644115448,12,0.38685185185185184,0.38533333333333336,1.61121644115448,0,True
2025-12-19 18:13:42,mlp_cls_stl,width_only,78,1,2,1.6002710575527614,1.6101738090515136,12,0.3864814814814815,0.3785,1.6101738090515136,0,True
2025-12-19 18:13:52,mlp_cls_stl,width_only,79,1,2,1.5998591542773777,1.6114901339213052,12,0.38551851851851854,0.3863333333333333,1.6101738090515136,1,False
2025-12-19 18:14:01,mlp_cls_stl,width_only,80,1,2,1.597132892149466,1.6090692434310914,12,0.3925740740740741,0.38483333333333336,1.6090692434310914,0,True
2025-12-19 18:14:12,mlp_cls_stl,width_only,81,1,2,1.5977105593151517,1.6115172046025594,12,0.38831481481481483,0.38183333333333336,1.6090692434310914,1,False
2025-12-19 18:14:23,mlp_cls_stl,width_only,82,1,2,1.5949383308622571,1.6070496842066446,12,0.3925,0.3893333333333333,1.6070496842066446,0,True
2025-12-19 18:14:33,mlp_cls_stl,width_only,83,1,2,1.595579441388448,1.6051925325393677,12,0.39201851851851854,0.392,1.6051925325393677,0,True
2025-12-19 18:14:46,mlp_cls_stl,width_only,84,1,2,1.595037090089586,1.6060024210611978,12,0.3917407407407407,0.387,1.6051925325393677,1,False
2025-12-19 18:14:56,mlp_cls_stl,width_only,85,1,2,1.5961178541536685,1.6058366870880127,12,0.3905740740740741,0.3988333333333333,1.6051925325393677,2,False
2025-12-19 18:15:05,mlp_cls_stl,width_only,86,1,2,1.5937939180798,1.6050926135381063,12,0.39446296296296296,0.3945,1.6050926135381063,0,True
2025-12-19 18:15:15,mlp_cls_stl,width_only,87,1,2,1.5929327955599184,1.6054399480819703,12,0.3985185185185185,0.3955,1.6050926135381063,1,False
2025-12-19 18:15:24,mlp_cls_stl,width_only,88,1,2,1.5913811523649428,1.603208638827006,12,0.39394444444444443,0.3985,1.603208638827006,0,True
2025-12-19 18:15:33,mlp_cls_stl,width_only,89,1,2,1.5892278420483625,1.6021200974782308,12,0.399037037037037,0.398,1.6021200974782308,0,True
2025-12-19 18:15:43,mlp_cls_stl,width_only,90,1,2,1.5900133242077297,1.6030432713826497,12,0.39966666666666667,0.4,1.6021200974782308,1,False
2025-12-19 18:15:53,mlp_cls_stl,width_only,91,1,2,1.5903356971740723,1.6007007621129354,12,0.40016666666666667,0.4038333333333333,1.6007007621129354,0,True
2025-12-19 18:16:04,mlp_cls_stl,width_only,92,1,2,1.588091575022097,1.6009471095403036,12,0.3993888888888889,0.39716666666666667,1.6007007621129354,1,False
2025-12-19 18:16:14,mlp_cls_stl,width_only,93,1,2,1.5851218229576394,1.6006367677052815,12,0.40494444444444444,0.408,1.6006367677052815,0,True
2025-12-19 18:16:23,mlp_cls_stl,width_only,94,1,2,1.5866632779439291,1.596422900835673,12,0.4020740740740741,0.4031666666666667,1.596422900835673,0,True
2025-12-19 18:16:33,mlp_cls_stl,width_only,95,1,2,1.5845849714632387,1.5906507762273152,12,0.4058888888888889,0.4093333333333333,1.5906507762273152,0,True
2025-12-19 18:16:43,mlp_cls_stl,width_only,96,1,2,1.5818966727433381,1.5930238835016886,12,0.40855555555555556,0.41383333333333333,1.5906507762273152,1,False
2025-12-19 18:16:53,mlp_cls_stl,width_only,97,1,2,1.58078256338614,1.589443169593811,12,0.40914814814814815,0.4116666666666667,1.589443169593811,0,True
2025-12-19 18:17:02,mlp_cls_stl,width_only,98,1,2,1.5782896525065104,1.5895293550491334,12,0.4072037037037037,0.4103333333333333,1.589443169593811,1,False
2025-12-19 18:17:12,mlp_cls_stl,width_only,99,1,2,1.577887807952033,1.5881898021697998,12,0.40664814814814815,0.41333333333333333,1.5881898021697998,0,True
2025-12-19 18:17:21,mlp_cls_stl,width_only,100,1,2,1.578331078282109,1.5946225350697836,12,0.40505555555555556,0.4066666666666667,1.5881898021697998,1,False
2025-12-19 18:17:31,mlp_cls_stl,width_only,101,1,2,1.5747295635364673,1.5827534761428832,12,0.4075925925925926,0.4096666666666667,1.5827534761428832,0,True
2025-12-19 18:17:41,mlp_cls_stl,width_only,102,1,2,1.574564415825738,1.585892374674479,12,0.4052777777777778,0.41083333333333333,1.5827534761428832,1,False
2025-12-19 18:17:51,mlp_cls_stl,width_only,103,1,2,1.5740773913772017,1.5796664730707803,12,0.4043703703703704,0.4156666666666667,1.5796664730707803,0,True
2025-12-19 18:17:59,mlp_cls_stl,width_only,104,1,2,1.572296845683345,1.5775355968475342,12,0.4050740740740741,0.41183333333333333,1.5775355968475342,0,True
2025-12-19 18:18:08,mlp_cls_stl,width_only,105,1,2,1.5699918044408163,1.57767924118042,12,0.4059814814814815,0.4145,1.5775355968475342,1,False
2025-12-19 18:18:15,mlp_cls_stl,width_only,106,1,2,1.5705547569416187,1.5759452546437582,12,0.40524074074074073,0.409,1.5759452546437582,0,True
2025-12-19 18:18:24,mlp_cls_stl,width_only,107,1,2,1.5676281450412892,1.577485156059265,12,0.4061851851851852,0.4155,1.5759452546437582,1,False
2025-12-19 18:18:32,mlp_cls_stl,width_only,108,1,2,1.5680429653591579,1.5763650913238525,12,0.4058148148148148,0.41633333333333333,1.5759452546437582,2,False
2025-12-19 18:18:40,mlp_cls_stl,width_only,109,1,2,1.567454022690102,1.5747011041641235,12,0.4069814814814815,0.4206666666666667,1.5747011041641235,0,True
2025-12-19 18:18:47,mlp_cls_stl,width_only,110,1,2,1.5643002219023527,1.571930146853129,12,0.41253703703703704,0.4116666666666667,1.571930146853129,0,True
2025-12-19 18:18:56,mlp_cls_stl,width_only,111,1,2,1.5657995770772297,1.5817139310836792,12,0.4076666666666667,0.4155,1.571930146853129,1,False
2025-12-19 18:19:04,mlp_cls_stl,width_only,112,1,2,1.5654391222000121,1.572473967552185,12,0.4098333333333333,0.4095,1.571930146853129,2,False
2025-12-19 18:19:11,mlp_cls_stl,width_only,113,1,2,1.5653792770527026,1.5732680460611979,12,0.40925925925925927,0.4161666666666667,1.571930146853129,3,False
2025-12-19 18:19:19,mlp_cls_stl,width_only,114,1,2,1.5638481009448015,1.5770606365203856,12,0.4100925925925926,0.4171666666666667,1.571930146853129,4,False
2025-12-19 18:19:27,mlp_cls_stl,width_only,115,1,2,1.562903200008251,1.5738983373641968,12,0.4078888888888889,0.422,1.571930146853129,5,False
2025-12-19 18:19:36,mlp_cls_stl,width_only,116,1,2,1.5630356603905007,1.5704507341384888,12,0.4086296296296296,0.4161666666666667,1.5704507341384888,0,True
2025-12-19 18:19:46,mlp_cls_stl,width_only,117,1,2,1.5617166739922983,1.569490519841512,12,0.41338888888888886,0.416,1.569490519841512,0,True
2025-12-19 18:19:56,mlp_cls_stl,width_only,118,1,2,1.5639161575458669,1.5715921519597371,12,0.4082777777777778,0.418,1.569490519841512,1,False
2025-12-19 18:20:05,mlp_cls_stl,width_only,119,1,2,1.56234987477903,1.5700417890548706,12,0.41029629629629627,0.416,1.569490519841512,2,False
2025-12-19 18:20:15,mlp_cls_stl,width_only,120,1,2,1.5612536639814023,1.5701686522165934,12,0.41044444444444445,0.423,1.569490519841512,3,False
2025-12-19 18:20:27,mlp_cls_stl,width_only,121,1,2,1.560034799222593,1.569607432683309,12,0.4127777777777778,0.41833333333333333,1.569490519841512,4,False
2025-12-19 18:20:37,mlp_cls_stl,width_only,122,1,2,1.5598851079587583,1.5684995234807333,12,0.4091851851851852,0.4235,1.5684995234807333,0,True
2025-12-19 18:20:47,mlp_cls_stl,width_only,123,1,2,1.559786777778908,1.5687751245498658,12,0.4086851851851852,0.42283333333333334,1.5684995234807333,1,False
2025-12-19 18:20:57,mlp_cls_stl,width_only,124,1,2,1.5637141618022212,1.5677572422027588,12,0.40844444444444444,0.4245,1.5677572422027588,0,True
2025-12-19 18:21:06,mlp_cls_stl,width_only,125,1,2,1.558000995847914,1.566814575513204,12,0.4123888888888889,0.4216666666666667,1.566814575513204,0,True
2025-12-19 18:21:16,mlp_cls_stl,width_only,126,1,2,1.5597484972565263,1.5696122538248698,12,0.4102037037037037,0.41483333333333333,1.566814575513204,1,False
2025-12-19 18:21:26,mlp_cls_stl,width_only,127,1,2,1.5564782040207474,1.5659504156112671,12,0.4132962962962963,0.4231666666666667,1.5659504156112671,0,True
2025-12-19 18:21:36,mlp_cls_stl,width_only,128,1,2,1.5576474319740579,1.5704998184839885,12,0.41175925925925927,0.415,1.5659504156112671,1,False
2025-12-19 18:21:46,mlp_cls_stl,width_only,129,1,2,1.5576161186076976,1.5654116808573404,12,0.4135185185185185,0.4175,1.5654116808573404,0,True
2025-12-19 18:21:56,mlp_cls_stl,width_only,130,1,2,1.5556022017796833,1.5657479120890299,12,0.4142777777777778,0.42083333333333334,1.5654116808573404,1,False
2025-12-19 18:22:06,mlp_cls_stl,width_only,131,1,2,1.5564398386566727,1.5660316575368245,12,0.4117037037037037,0.4221666666666667,1.5654116808573404,2,False
2025-12-19 18:22:16,mlp_cls_stl,width_only,132,1,2,1.5585377909695661,1.5658426141738893,12,0.4131111111111111,0.41833333333333333,1.5654116808573404,3,False
2025-12-19 18:22:25,mlp_cls_stl,width_only,133,1,2,1.5561497324131153,1.5651671524047852,12,0.4118888888888889,0.416,1.5651671524047852,0,True
2025-12-19 18:22:35,mlp_cls_stl,width_only,134,1,2,1.556415424382245,1.5637462075551352,12,0.41324074074074074,0.42083333333333334,1.5637462075551352,0,True
2025-12-19 18:22:45,mlp_cls_stl,width_only,135,1,2,1.5572648812753183,1.5652063274383545,12,0.4122037037037037,0.4166666666666667,1.5637462075551352,1,False
2025-12-19 18:22:55,mlp_cls_stl,width_only,136,1,2,1.5546168114697492,1.564345703125,12,0.4134259259259259,0.4211666666666667,1.5637462075551352,2,False
2025-12-19 18:23:04,mlp_cls_stl,width_only,137,1,2,1.5562367298691362,1.5640668319066366,12,0.40975925925925927,0.42,1.5637462075551352,3,False
2025-12-19 18:23:14,mlp_cls_stl,width_only,138,1,2,1.5543080570079661,1.566165327390035,12,0.4146666666666667,0.41483333333333333,1.5637462075551352,4,False
2025-12-19 18:23:24,mlp_cls_stl,width_only,139,1,2,1.554678844416583,1.5619731349945067,12,0.4106666666666667,0.4255,1.5619731349945067,0,True
2025-12-19 18:23:34,mlp_cls_stl,width_only,140,1,2,1.5534978106463397,1.5633988316853842,12,0.4142222222222222,0.4196666666666667,1.5619731349945067,1,False
2025-12-19 18:23:44,mlp_cls_stl,width_only,141,1,2,1.557300172134682,1.564437330563863,12,0.41109259259259257,0.4226666666666667,1.5619731349945067,2,False
2025-12-19 18:23:53,mlp_cls_stl,width_only,142,1,2,1.553725120862325,1.5659164813359578,12,0.4146296296296296,0.42233333333333334,1.5619731349945067,3,False
2025-12-19 18:24:03,mlp_cls_stl,width_only,143,1,2,1.5530205289699412,1.5627720343271891,12,0.41483333333333333,0.4195,1.5619731349945067,4,False
2025-12-19 18:24:13,mlp_cls_stl,width_only,144,1,2,1.5541928576010244,1.5696326665878295,12,0.4134259259259259,0.4156666666666667,1.5619731349945067,5,False
2025-12-19 18:24:23,mlp_cls_stl,width_only,145,1,2,1.5540744703787344,1.5646630859375,12,0.4121666666666667,0.4195,1.5619731349945067,6,False
2025-12-19 18:24:33,mlp_cls_stl,width_only,146,1,2,1.5518206327932853,1.5635968453089397,12,0.4140740740740741,0.42233333333333334,1.5619731349945067,7,False
2025-12-19 18:24:42,mlp_cls_stl,width_only,147,1,2,1.5546325617542973,1.5622716496785483,12,0.40964814814814815,0.42333333333333334,1.5619731349945067,8,False
2025-12-19 18:24:52,mlp_cls_stl,width_only,148,1,2,1.5530120925196895,1.5616320215861001,12,0.4109814814814815,0.4205,1.5616320215861001,0,True
2025-12-19 18:25:01,mlp_cls_stl,width_only,149,1,2,1.5547552935635602,1.5620466419855754,12,0.40944444444444444,0.4156666666666667,1.5616320215861001,1,False
2025-12-19 18:25:11,mlp_cls_stl,width_only,150,1,2,1.5538461572859021,1.5603598667780558,12,0.41,0.421,1.5603598667780558,0,True
2025-12-19 18:25:20,mlp_cls_stl,width_only,151,1,2,1.551923475654037,1.5629491647084555,12,0.41444444444444445,0.4135,1.5603598667780558,1,False
2025-12-19 18:25:30,mlp_cls_stl,width_only,152,1,2,1.5519850457862572,1.5604321282704672,12,0.41085185185185186,0.42283333333333334,1.5603598667780558,2,False
2025-12-19 18:25:40,mlp_cls_stl,width_only,153,1,2,1.5532378916917025,1.5605210466384887,12,0.41264814814814815,0.42133333333333334,1.5603598667780558,3,False
2025-12-19 18:25:49,mlp_cls_stl,width_only,154,1,2,1.551428424835205,1.5619008824030558,12,0.4144074074074074,0.41733333333333333,1.5603598667780558,4,False
2025-12-19 18:25:59,mlp_cls_stl,width_only,155,1,2,1.5515173700120715,1.5654038769404093,12,0.41144444444444445,0.4161666666666667,1.5603598667780558,5,False
2025-12-19 18:26:07,mlp_cls_stl,width_only,156,1,2,1.552409274313185,1.5613955790201823,12,0.41055555555555556,0.4205,1.5603598667780558,6,False
2025-12-19 18:26:15,mlp_cls_stl,width_only,157,1,2,1.5521284748359963,1.5613515437444052,12,0.4110740740740741,0.41833333333333333,1.5603598667780558,7,False
2025-12-19 18:26:26,mlp_cls_stl,width_only,158,1,2,1.5511208978582312,1.5588496173222859,12,0.4132222222222222,0.4136666666666667,1.5588496173222859,0,True
2025-12-19 18:26:35,mlp_cls_stl,width_only,159,1,2,1.5520728514989217,1.5641112451553345,12,0.4111666666666667,0.42183333333333334,1.5588496173222859,1,False
2025-12-19 18:26:45,mlp_cls_stl,width_only,160,1,2,1.5510692306447913,1.565984131495158,12,0.4127777777777778,0.4145,1.5588496173222859,2,False
2025-12-19 18:26:53,mlp_cls_stl,width_only,161,1,2,1.5504735006049828,1.559668753306071,12,0.4151296296296296,0.4156666666666667,1.5588496173222859,3,False
2025-12-19 18:27:03,mlp_cls_stl,width_only,162,1,2,1.5503111359984787,1.5610493542353312,12,0.41024074074074074,0.4196666666666667,1.5588496173222859,4,False
2025-12-19 18:27:12,mlp_cls_stl,width_only,163,1,2,1.5498590042326186,1.5608254877726238,12,0.4093888888888889,0.418,1.5588496173222859,5,False
2025-12-19 18:27:21,mlp_cls_stl,width_only,164,1,2,1.5509886280695597,1.5621601549784343,12,0.4101851851851852,0.42133333333333334,1.5588496173222859,6,False
2025-12-19 18:27:31,mlp_cls_stl,width_only,165,1,2,1.5505715773193924,1.5596465590794881,12,0.4089259259259259,0.42333333333333334,1.5588496173222859,7,False
2025-12-19 18:27:41,mlp_cls_stl,width_only,166,1,2,1.550440605410823,1.5620550915400186,12,0.40805555555555556,0.42333333333333334,1.5588496173222859,8,False
2025-12-19 18:27:50,mlp_cls_stl,width_only,167,1,2,1.5511542877267908,1.5614227259953817,12,0.41294444444444445,0.42083333333333334,1.5588496173222859,9,False
2025-12-19 18:28:00,mlp_cls_stl,width_only,168,1,2,1.548597766275759,1.5590369453430175,12,0.41135185185185186,0.417,1.5588496173222859,10,False
2025-12-19 18:28:10,mlp_cls_stl,width_only,1,1,2,1.5510539480845134,1.5609300463994344,12,0.4151666666666667,0.42233333333333334,1.5609300463994344,0,True
2025-12-19 18:28:19,mlp_cls_stl,width_only,2,1,2,1.5506032939840246,1.5609938869476319,12,0.4112777777777778,0.4185,1.5609300463994344,1,False
