[2026-05-20 07:58:15] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 07:58:15] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_002_d1_w3/training_log.txt
[2026-05-20 07:58:15] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_002_d1_w3/training_stats.csv
[2026-05-20 07:58:15] [CANDIDATE] task=autoencoding phase=ae_alt_width index=2 search_phase=width architecture=[3]
[2026-05-20 07:59:16] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=28 architecture=[3] train_loss=0.882839 val_loss=0.890894 best=0.890894 es=0/5
[2026-05-20 07:59:18] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=29 architecture=[3] train_loss=0.882378 val_loss=0.890453 best=0.890453 es=0/5
[2026-05-20 07:59:20] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=30 architecture=[3] train_loss=0.881939 val_loss=0.890015 best=0.890015 es=0/5
[2026-05-20 07:59:23] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=31 architecture=[3] train_loss=0.881511 val_loss=0.889592 best=0.889592 es=0/5
[2026-05-20 07:59:25] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=32 architecture=[3] train_loss=0.881081 val_loss=0.889170 best=0.889170 es=0/5
[2026-05-20 07:59:27] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=33 architecture=[3] train_loss=0.880639 val_loss=0.888745 best=0.888745 es=0/5
[2026-05-20 07:59:29] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=34 architecture=[3] train_loss=0.880206 val_loss=0.888318 best=0.888318 es=0/5
[2026-05-20 07:59:31] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=35 architecture=[3] train_loss=0.879780 val_loss=0.887887 best=0.887887 es=0/5
[2026-05-20 07:59:34] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=36 architecture=[3] train_loss=0.879337 val_loss=0.887458 best=0.887458 es=0/5
[2026-05-20 07:59:36] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=37 architecture=[3] train_loss=0.878900 val_loss=0.887029 best=0.887029 es=0/5
[2026-05-20 07:59:38] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=38 architecture=[3] train_loss=0.878451 val_loss=0.886578 best=0.886578 es=0/5
[2026-05-20 07:59:40] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=39 architecture=[3] train_loss=0.878003 val_loss=0.886129 best=0.886129 es=0/5
[2026-05-20 07:59:42] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=40 architecture=[3] train_loss=0.877546 val_loss=0.885685 best=0.885685 es=0/5
[2026-05-20 07:59:44] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=41 architecture=[3] train_loss=0.877082 val_loss=0.885228 best=0.885228 es=0/5
[2026-05-20 07:59:46] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=42 architecture=[3] train_loss=0.876616 val_loss=0.884762 best=0.884762 es=0/5
[2026-05-20 07:59:48] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=43 architecture=[3] train_loss=0.876144 val_loss=0.884289 best=0.884289 es=0/5
[2026-05-20 07:59:51] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=44 architecture=[3] train_loss=0.875657 val_loss=0.883815 best=0.883815 es=0/5
[2026-05-20 07:59:53] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=45 architecture=[3] train_loss=0.875166 val_loss=0.883349 best=0.883349 es=0/5
[2026-05-20 07:59:55] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=46 architecture=[3] train_loss=0.874673 val_loss=0.882853 best=0.882853 es=0/5
[2026-05-20 07:59:57] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=47 architecture=[3] train_loss=0.874178 val_loss=0.882361 best=0.882361 es=0/5
[2026-05-20 08:00:00] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=48 architecture=[3] train_loss=0.873689 val_loss=0.881888 best=0.881888 es=0/5
[2026-05-20 08:00:02] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=49 architecture=[3] train_loss=0.873187 val_loss=0.881396 best=0.881396 es=0/5
[2026-05-20 08:00:04] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=50 architecture=[3] train_loss=0.872687 val_loss=0.880909 best=0.880909 es=0/5
[2026-05-20 08:00:06] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=51 architecture=[3] train_loss=0.872199 val_loss=0.880419 best=0.880419 es=0/5
[2026-05-20 08:00:08] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=52 architecture=[3] train_loss=0.871700 val_loss=0.879947 best=0.879947 es=0/5
[2026-05-20 08:00:10] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=53 architecture=[3] train_loss=0.871213 val_loss=0.879476 best=0.879476 es=0/5
[2026-05-20 08:00:12] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=54 architecture=[3] train_loss=0.870724 val_loss=0.878994 best=0.878994 es=0/5
[2026-05-20 08:00:15] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=55 architecture=[3] train_loss=0.870248 val_loss=0.878531 best=0.878531 es=0/5
[2026-05-20 08:00:17] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=56 architecture=[3] train_loss=0.869782 val_loss=0.878073 best=0.878073 es=0/5
[2026-05-20 08:00:19] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=57 architecture=[3] train_loss=0.869310 val_loss=0.877622 best=0.877622 es=0/5
[2026-05-20 08:00:21] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=58 architecture=[3] train_loss=0.868856 val_loss=0.877191 best=0.877191 es=0/5
[2026-05-20 08:00:23] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=59 architecture=[3] train_loss=0.868421 val_loss=0.876758 best=0.876758 es=0/5
[2026-05-20 08:00:26] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=60 architecture=[3] train_loss=0.867982 val_loss=0.876337 best=0.876337 es=0/5
[2026-05-20 08:00:28] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=61 architecture=[3] train_loss=0.867563 val_loss=0.875937 best=0.875937 es=0/5
[2026-05-20 08:00:30] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=62 architecture=[3] train_loss=0.867156 val_loss=0.875540 best=0.875540 es=0/5
[2026-05-20 08:00:32] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=63 architecture=[3] train_loss=0.866759 val_loss=0.875171 best=0.875171 es=0/5
[2026-05-20 08:00:34] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=64 architecture=[3] train_loss=0.866384 val_loss=0.874807 best=0.874807 es=0/5
[2026-05-20 08:00:37] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=65 architecture=[3] train_loss=0.866029 val_loss=0.874456 best=0.874456 es=0/5
[2026-05-20 08:00:39] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=66 architecture=[3] train_loss=0.865677 val_loss=0.874125 best=0.874125 es=0/5
[2026-05-20 08:00:41] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=67 architecture=[3] train_loss=0.865338 val_loss=0.873812 best=0.873812 es=0/5
[2026-05-20 08:00:43] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=68 architecture=[3] train_loss=0.865024 val_loss=0.873500 best=0.873500 es=0/5
[2026-05-20 08:00:45] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=69 architecture=[3] train_loss=0.864713 val_loss=0.873207 best=0.873207 es=0/5
[2026-05-20 08:00:48] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=70 architecture=[3] train_loss=0.864427 val_loss=0.872921 best=0.872921 es=0/5
[2026-05-20 08:00:50] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=71 architecture=[3] train_loss=0.864140 val_loss=0.872653 best=0.872653 es=0/5
[2026-05-20 08:00:52] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=72 architecture=[3] train_loss=0.863871 val_loss=0.872404 best=0.872404 es=0/5
[2026-05-20 08:00:54] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=73 architecture=[3] train_loss=0.863624 val_loss=0.872163 best=0.872163 es=0/5
[2026-05-20 08:00:56] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=74 architecture=[3] train_loss=0.863376 val_loss=0.871933 best=0.871933 es=0/5
[2026-05-20 08:00:58] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=75 architecture=[3] train_loss=0.863151 val_loss=0.871723 best=0.871723 es=0/5
[2026-05-20 08:01:01] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=76 architecture=[3] train_loss=0.862947 val_loss=0.871519 best=0.871519 es=0/5
[2026-05-20 08:01:03] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=77 architecture=[3] train_loss=0.862744 val_loss=0.871326 best=0.871326 es=0/5
[2026-05-20 08:01:05] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=78 architecture=[3] train_loss=0.862552 val_loss=0.871145 best=0.871145 es=0/5
[2026-05-20 08:01:07] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=79 architecture=[3] train_loss=0.862374 val_loss=0.870975 best=0.870975 es=0/5
[2026-05-20 08:01:09] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=80 architecture=[3] train_loss=0.862209 val_loss=0.870814 best=0.870814 es=0/5
[2026-05-20 08:01:11] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=81 architecture=[3] train_loss=0.862052 val_loss=0.870666 best=0.870666 es=0/5
[2026-05-20 08:01:14] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=82 architecture=[3] train_loss=0.861904 val_loss=0.870533 best=0.870533 es=0/5
[2026-05-20 08:01:16] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=83 architecture=[3] train_loss=0.861764 val_loss=0.870395 best=0.870395 es=0/5
[2026-05-20 08:01:18] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=84 architecture=[3] train_loss=0.861631 val_loss=0.870274 best=0.870274 es=0/5
[2026-05-20 08:01:21] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=85 architecture=[3] train_loss=0.861509 val_loss=0.870156 best=0.870156 es=0/5
[2026-05-20 08:01:23] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=86 architecture=[3] train_loss=0.861387 val_loss=0.870043 best=0.870043 es=0/5
[2026-05-20 08:01:26] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=87 architecture=[3] train_loss=0.861286 val_loss=0.869952 best=0.870043 es=1/5
[2026-05-20 08:01:28] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=88 architecture=[3] train_loss=0.861200 val_loss=0.869853 best=0.869853 es=0/5
[2026-05-20 08:01:31] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=89 architecture=[3] train_loss=0.861095 val_loss=0.869757 best=0.869853 es=1/5
[2026-05-20 08:01:34] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=90 architecture=[3] train_loss=0.861007 val_loss=0.869671 best=0.869671 es=0/5
[2026-05-20 08:01:36] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=91 architecture=[3] train_loss=0.860917 val_loss=0.869588 best=0.869671 es=1/5
[2026-05-20 08:01:39] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=92 architecture=[3] train_loss=0.860838 val_loss=0.869517 best=0.869517 es=0/5
[2026-05-20 08:01:41] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=93 architecture=[3] train_loss=0.860772 val_loss=0.869446 best=0.869517 es=1/5
[2026-05-20 08:01:44] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=94 architecture=[3] train_loss=0.860701 val_loss=0.869380 best=0.869380 es=0/5
[2026-05-20 08:01:46] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=95 architecture=[3] train_loss=0.860631 val_loss=0.869313 best=0.869380 es=1/5
[2026-05-20 08:01:49] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=96 architecture=[3] train_loss=0.860562 val_loss=0.869252 best=0.869252 es=0/5
[2026-05-20 08:01:52] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=97 architecture=[3] train_loss=0.860507 val_loss=0.869199 best=0.869252 es=1/5
[2026-05-20 08:01:54] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=98 architecture=[3] train_loss=0.860450 val_loss=0.869146 best=0.869146 es=0/5
[2026-05-20 08:01:57] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=99 architecture=[3] train_loss=0.860394 val_loss=0.869096 best=0.869146 es=1/5
[2026-05-20 08:01:59] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=100 architecture=[3] train_loss=0.860347 val_loss=0.869047 best=0.869146 es=2/5
[2026-05-20 08:02:02] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=101 architecture=[3] train_loss=0.860310 val_loss=0.869005 best=0.869005 es=0/5
[2026-05-20 08:02:05] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=102 architecture=[3] train_loss=0.860254 val_loss=0.868961 best=0.869005 es=1/5
[2026-05-20 08:02:07] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=103 architecture=[3] train_loss=0.860212 val_loss=0.868917 best=0.869005 es=2/5
[2026-05-20 08:02:09] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=104 architecture=[3] train_loss=0.860178 val_loss=0.868882 best=0.868882 es=0/5
[2026-05-20 08:02:11] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=105 architecture=[3] train_loss=0.860139 val_loss=0.868847 best=0.868882 es=1/5
[2026-05-20 08:02:14] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=106 architecture=[3] train_loss=0.860100 val_loss=0.868808 best=0.868882 es=2/5
[2026-05-20 08:02:16] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=107 architecture=[3] train_loss=0.860063 val_loss=0.868771 best=0.868771 es=0/5
[2026-05-20 08:02:18] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=108 architecture=[3] train_loss=0.860038 val_loss=0.868739 best=0.868771 es=1/5
[2026-05-20 08:02:20] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=109 architecture=[3] train_loss=0.859996 val_loss=0.868705 best=0.868771 es=2/5
[2026-05-20 08:02:22] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=110 architecture=[3] train_loss=0.859972 val_loss=0.868675 best=0.868771 es=3/5
[2026-05-20 08:02:24] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=111 architecture=[3] train_loss=0.859942 val_loss=0.868650 best=0.868650 es=0/5
[2026-05-20 08:02:26] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=112 architecture=[3] train_loss=0.859923 val_loss=0.868619 best=0.868650 es=1/5
[2026-05-20 08:02:29] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=113 architecture=[3] train_loss=0.859887 val_loss=0.868589 best=0.868650 es=2/5
[2026-05-20 08:02:31] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=114 architecture=[3] train_loss=0.859867 val_loss=0.868566 best=0.868650 es=3/5
[2026-05-20 08:02:33] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=115 architecture=[3] train_loss=0.859838 val_loss=0.868545 best=0.868545 es=0/5
[2026-05-20 08:02:35] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=116 architecture=[3] train_loss=0.859808 val_loss=0.868512 best=0.868545 es=1/5
[2026-05-20 08:02:37] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=117 architecture=[3] train_loss=0.859788 val_loss=0.868490 best=0.868545 es=2/5
[2026-05-20 08:02:40] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=118 architecture=[3] train_loss=0.859763 val_loss=0.868466 best=0.868545 es=3/5
[2026-05-20 08:02:42] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=119 architecture=[3] train_loss=0.859738 val_loss=0.868441 best=0.868441 es=0/5
[2026-05-20 08:02:44] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=120 architecture=[3] train_loss=0.859714 val_loss=0.868418 best=0.868441 es=1/5
[2026-05-20 08:02:46] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=121 architecture=[3] train_loss=0.859697 val_loss=0.868395 best=0.868441 es=2/5
[2026-05-20 08:02:48] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=122 architecture=[3] train_loss=0.859676 val_loss=0.868376 best=0.868441 es=3/5
[2026-05-20 08:02:50] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=123 architecture=[3] train_loss=0.859649 val_loss=0.868348 best=0.868441 es=4/5
[2026-05-20 08:02:53] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=124 architecture=[3] train_loss=0.859610 val_loss=0.868284 best=0.868284 es=0/5
[2026-05-20 08:02:55] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=125 architecture=[3] train_loss=0.859298 val_loss=0.867754 best=0.867754 es=0/5
[2026-05-20 08:02:57] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=126 architecture=[3] train_loss=0.858744 val_loss=0.867490 best=0.867490 es=0/5
[2026-05-20 08:02:59] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=127 architecture=[3] train_loss=0.858583 val_loss=0.867357 best=0.867357 es=0/5
[2026-05-20 08:03:01] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=128 architecture=[3] train_loss=0.858497 val_loss=0.867294 best=0.867357 es=1/5
[2026-05-20 08:03:04] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=129 architecture=[3] train_loss=0.858436 val_loss=0.867251 best=0.867251 es=0/5
[2026-05-20 08:03:06] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=130 architecture=[3] train_loss=0.858398 val_loss=0.867224 best=0.867251 es=1/5
[2026-05-20 08:03:08] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=131 architecture=[3] train_loss=0.858372 val_loss=0.867195 best=0.867251 es=2/5
[2026-05-20 08:03:10] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=132 architecture=[3] train_loss=0.858342 val_loss=0.867173 best=0.867251 es=3/5
[2026-05-20 08:03:12] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=133 architecture=[3] train_loss=0.858313 val_loss=0.867151 best=0.867251 es=4/5
[2026-05-20 08:03:14] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=134 architecture=[3] train_loss=0.858297 val_loss=0.867132 best=0.867132 es=0/5
[2026-05-20 08:03:17] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=135 architecture=[3] train_loss=0.858291 val_loss=0.867112 best=0.867132 es=1/5
[2026-05-20 08:03:19] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=136 architecture=[3] train_loss=0.858263 val_loss=0.867092 best=0.867132 es=2/5
[2026-05-20 08:03:21] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=137 architecture=[3] train_loss=0.858237 val_loss=0.867076 best=0.867132 es=3/5
[2026-05-20 08:03:23] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=138 architecture=[3] train_loss=0.858222 val_loss=0.867054 best=0.867132 es=4/5
[2026-05-20 08:03:25] [autoencoding][ae_alt_width][cand_002_d1_w3] epoch=139 architecture=[3] train_loss=0.858197 val_loss=0.867037 best=0.867132 es=5/5
