[2026-05-18 02:31:57] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:31:57] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_128_d1_w129/training_log.txt
[2026-05-18 02:31:57] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_128_d1_w129/training_stats.csv
[2026-05-18 02:31:57] [CANDIDATE] task=representation phase=ae_alt_width index=128 search_phase=width architecture=[129]
[2026-05-18 02:32:03] [representation][ae_alt_width][cand_128_d1_w129] epoch=1 architecture=[129] train_loss=0.343582 val_loss=0.338750 best=0.334319 es=0/5
[2026-05-18 02:32:05] [representation][ae_alt_width][cand_128_d1_w129] epoch=2 architecture=[129] train_loss=0.331887 val_loss=0.337649 best=0.334319 es=0/5
[2026-05-18 02:32:07] [representation][ae_alt_width][cand_128_d1_w129] epoch=3 architecture=[129] train_loss=0.332079 val_loss=0.335979 best=0.334319 es=0/5
[2026-05-18 02:32:10] [representation][ae_alt_width][cand_128_d1_w129] epoch=4 architecture=[129] train_loss=0.331553 val_loss=0.335384 best=0.334319 es=0/5
[2026-05-18 02:32:16] [representation][ae_alt_width][cand_128_d1_w129] epoch=5 architecture=[129] train_loss=0.330938 val_loss=0.334793 best=0.334319 es=0/5
[2026-05-18 02:32:18] [representation][ae_alt_width][cand_128_d1_w129] epoch=6 architecture=[129] train_loss=0.330426 val_loss=0.335346 best=0.334319 es=1/5
[2026-05-18 02:32:21] [representation][ae_alt_width][cand_128_d1_w129] epoch=7 architecture=[129] train_loss=0.330072 val_loss=0.335485 best=0.334319 es=2/5
[2026-05-18 02:32:23] [representation][ae_alt_width][cand_128_d1_w129] epoch=8 architecture=[129] train_loss=0.331326 val_loss=0.334670 best=0.334319 es=0/5
[2026-05-18 02:32:25] [representation][ae_alt_width][cand_128_d1_w129] epoch=9 architecture=[129] train_loss=0.331011 val_loss=0.335644 best=0.334319 es=1/5
[2026-05-18 02:32:31] [representation][ae_alt_width][cand_128_d1_w129] epoch=10 architecture=[129] train_loss=0.331406 val_loss=0.333921 best=0.333921 es=0/5
[2026-05-18 02:32:33] [representation][ae_alt_width][cand_128_d1_w129] epoch=11 architecture=[129] train_loss=0.330119 val_loss=0.336722 best=0.333921 es=1/5
[2026-05-18 02:32:36] [representation][ae_alt_width][cand_128_d1_w129] epoch=12 architecture=[129] train_loss=0.330198 val_loss=0.335064 best=0.333921 es=2/5
[2026-05-18 02:32:38] [representation][ae_alt_width][cand_128_d1_w129] epoch=13 architecture=[129] train_loss=0.330098 val_loss=0.334344 best=0.333921 es=3/5
[2026-05-18 02:32:41] [representation][ae_alt_width][cand_128_d1_w129] epoch=14 architecture=[129] train_loss=0.329774 val_loss=0.335865 best=0.333921 es=4/5
[2026-05-18 02:32:47] [representation][ae_alt_width][cand_128_d1_w129] epoch=15 architecture=[129] train_loss=0.329870 val_loss=0.334271 best=0.333921 es=5/5
