task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
simulation,ae_width_only,width_only,0.008141303434967995,110,110,,,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/simulation/repeat_05/d01/simulation/ae_width_only/cand_039_d1_w40/checkpoint_best.pt,cand_039_d1_w40
simulation,stl_from_ae_width_only,stl_refit,0.008302571251988411,508,518,0.01642322540283203,,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/simulation/repeat_05/d01/simulation/stl_from_ae_width_only/cand_000_d1_w40/checkpoint_best.pt,cand_000_d1_w40
