[2026-05-18 02:31:17] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:31:17] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_127_d1_w128/training_log.txt
[2026-05-18 02:31:17] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_127_d1_w128/training_stats.csv
[2026-05-18 02:31:17] [CANDIDATE] task=representation phase=ae_alt_width index=127 search_phase=width architecture=[128]
[2026-05-18 02:31:23] [representation][ae_alt_width][cand_127_d1_w128] epoch=1 architecture=[128] train_loss=0.347729 val_loss=0.340388 best=0.335871 es=0/5
[2026-05-18 02:31:25] [representation][ae_alt_width][cand_127_d1_w128] epoch=2 architecture=[128] train_loss=0.334801 val_loss=0.338107 best=0.335871 es=0/5
[2026-05-18 02:31:27] [representation][ae_alt_width][cand_127_d1_w128] epoch=3 architecture=[128] train_loss=0.332105 val_loss=0.337583 best=0.335871 es=0/5
[2026-05-18 02:31:29] [representation][ae_alt_width][cand_127_d1_w128] epoch=4 architecture=[128] train_loss=0.331542 val_loss=0.335936 best=0.335871 es=0/5
[2026-05-18 02:31:35] [representation][ae_alt_width][cand_127_d1_w128] epoch=5 architecture=[128] train_loss=0.331478 val_loss=0.334803 best=0.334803 es=0/5
[2026-05-18 02:31:37] [representation][ae_alt_width][cand_127_d1_w128] epoch=6 architecture=[128] train_loss=0.330844 val_loss=0.335001 best=0.334803 es=1/5
[2026-05-18 02:31:40] [representation][ae_alt_width][cand_127_d1_w128] epoch=7 architecture=[128] train_loss=0.330940 val_loss=0.336258 best=0.334803 es=2/5
[2026-05-18 02:31:42] [representation][ae_alt_width][cand_127_d1_w128] epoch=8 architecture=[128] train_loss=0.330858 val_loss=0.334319 best=0.334319 es=0/5
[2026-05-18 02:31:44] [representation][ae_alt_width][cand_127_d1_w128] epoch=9 architecture=[128] train_loss=0.329995 val_loss=0.335516 best=0.334319 es=1/5
[2026-05-18 02:31:50] [representation][ae_alt_width][cand_127_d1_w128] epoch=10 architecture=[128] train_loss=0.330014 val_loss=0.335313 best=0.334319 es=2/5
[2026-05-18 02:31:52] [representation][ae_alt_width][cand_127_d1_w128] epoch=11 architecture=[128] train_loss=0.330700 val_loss=0.336934 best=0.334319 es=3/5
[2026-05-18 02:31:55] [representation][ae_alt_width][cand_127_d1_w128] epoch=12 architecture=[128] train_loss=0.330793 val_loss=0.337285 best=0.334319 es=4/5
[2026-05-18 02:31:57] [representation][ae_alt_width][cand_127_d1_w128] epoch=13 architecture=[128] train_loss=0.332801 val_loss=0.336522 best=0.334319 es=5/5
