[2026-05-18 02:37:27] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:37:27] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_135_d1_w136/training_log.txt
[2026-05-18 02:37:27] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_135_d1_w136/training_stats.csv
[2026-05-18 02:37:27] [CANDIDATE] task=representation phase=ae_alt_width index=135 search_phase=width architecture=[136]
[2026-05-18 02:37:33] [representation][ae_alt_width][cand_135_d1_w136] epoch=1 architecture=[136] train_loss=0.340074 val_loss=0.340710 best=0.329377 es=0/5
[2026-05-18 02:37:36] [representation][ae_alt_width][cand_135_d1_w136] epoch=2 architecture=[136] train_loss=0.328444 val_loss=0.331452 best=0.329377 es=0/5
[2026-05-18 02:37:38] [representation][ae_alt_width][cand_135_d1_w136] epoch=3 architecture=[136] train_loss=0.325919 val_loss=0.331215 best=0.329377 es=0/5
[2026-05-18 02:37:40] [representation][ae_alt_width][cand_135_d1_w136] epoch=4 architecture=[136] train_loss=0.326587 val_loss=0.331798 best=0.329377 es=1/5
[2026-05-18 02:37:46] [representation][ae_alt_width][cand_135_d1_w136] epoch=5 architecture=[136] train_loss=0.326667 val_loss=0.330761 best=0.329377 es=0/5
[2026-05-18 02:37:49] [representation][ae_alt_width][cand_135_d1_w136] epoch=6 architecture=[136] train_loss=0.326151 val_loss=0.329269 best=0.329269 es=0/5
[2026-05-18 02:37:51] [representation][ae_alt_width][cand_135_d1_w136] epoch=7 architecture=[136] train_loss=0.324385 val_loss=0.334003 best=0.329269 es=1/5
[2026-05-18 02:37:53] [representation][ae_alt_width][cand_135_d1_w136] epoch=8 architecture=[136] train_loss=0.325985 val_loss=0.334064 best=0.329269 es=2/5
[2026-05-18 02:37:56] [representation][ae_alt_width][cand_135_d1_w136] epoch=9 architecture=[136] train_loss=0.325195 val_loss=0.331403 best=0.329269 es=3/5
[2026-05-18 02:38:01] [representation][ae_alt_width][cand_135_d1_w136] epoch=10 architecture=[136] train_loss=0.325336 val_loss=0.330807 best=0.329269 es=4/5
[2026-05-18 02:38:04] [representation][ae_alt_width][cand_135_d1_w136] epoch=11 architecture=[136] train_loss=0.324541 val_loss=0.331399 best=0.329269 es=5/5
