[2026-05-18 01:42:05] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:42:05] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_061_d1_w62/training_log.txt
[2026-05-18 01:42:05] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_061_d1_w62/training_stats.csv
[2026-05-18 01:42:05] [CANDIDATE] task=representation phase=ae_alt_width index=61 search_phase=width architecture=[62]
[2026-05-18 01:42:09] [representation][ae_alt_width][cand_061_d1_w62] epoch=1 architecture=[62] train_loss=0.406390 val_loss=0.406265 best=0.403799 es=0/5
[2026-05-18 01:42:12] [representation][ae_alt_width][cand_061_d1_w62] epoch=2 architecture=[62] train_loss=0.402486 val_loss=0.404745 best=0.403799 es=0/5
[2026-05-18 01:42:14] [representation][ae_alt_width][cand_061_d1_w62] epoch=3 architecture=[62] train_loss=0.401521 val_loss=0.403998 best=0.403799 es=0/5
[2026-05-18 01:42:16] [representation][ae_alt_width][cand_061_d1_w62] epoch=4 architecture=[62] train_loss=0.401128 val_loss=0.403400 best=0.403400 es=0/5
[2026-05-18 01:42:21] [representation][ae_alt_width][cand_061_d1_w62] epoch=5 architecture=[62] train_loss=0.400961 val_loss=0.404243 best=0.403400 es=1/5
[2026-05-18 01:42:23] [representation][ae_alt_width][cand_061_d1_w62] epoch=6 architecture=[62] train_loss=0.401467 val_loss=0.404861 best=0.403400 es=2/5
[2026-05-18 01:42:26] [representation][ae_alt_width][cand_061_d1_w62] epoch=7 architecture=[62] train_loss=0.401635 val_loss=0.405216 best=0.403400 es=3/5
[2026-05-18 01:42:28] [representation][ae_alt_width][cand_061_d1_w62] epoch=8 architecture=[62] train_loss=0.401506 val_loss=0.405553 best=0.403400 es=4/5
[2026-05-18 01:42:30] [representation][ae_alt_width][cand_061_d1_w62] epoch=9 architecture=[62] train_loss=0.401348 val_loss=0.402904 best=0.402904 es=0/5
[2026-05-18 01:42:35] [representation][ae_alt_width][cand_061_d1_w62] epoch=10 architecture=[62] train_loss=0.400592 val_loss=0.403175 best=0.402904 es=1/5
[2026-05-18 01:42:37] [representation][ae_alt_width][cand_061_d1_w62] epoch=11 architecture=[62] train_loss=0.400489 val_loss=0.404155 best=0.402904 es=2/5
[2026-05-18 01:42:40] [representation][ae_alt_width][cand_061_d1_w62] epoch=12 architecture=[62] train_loss=0.400534 val_loss=0.402804 best=0.402804 es=0/5
[2026-05-18 01:42:42] [representation][ae_alt_width][cand_061_d1_w62] epoch=13 architecture=[62] train_loss=0.400728 val_loss=0.403104 best=0.402804 es=1/5
[2026-05-18 01:42:45] [representation][ae_alt_width][cand_061_d1_w62] epoch=14 architecture=[62] train_loss=0.400768 val_loss=0.404265 best=0.402804 es=2/5
[2026-05-18 01:42:49] [representation][ae_alt_width][cand_061_d1_w62] epoch=15 architecture=[62] train_loss=0.400348 val_loss=0.402074 best=0.402074 es=0/5
[2026-05-18 01:42:52] [representation][ae_alt_width][cand_061_d1_w62] epoch=16 architecture=[62] train_loss=0.399665 val_loss=0.403768 best=0.402074 es=1/5
[2026-05-18 01:42:54] [representation][ae_alt_width][cand_061_d1_w62] epoch=17 architecture=[62] train_loss=0.399297 val_loss=0.402434 best=0.402074 es=2/5
[2026-05-18 01:42:56] [representation][ae_alt_width][cand_061_d1_w62] epoch=18 architecture=[62] train_loss=0.399275 val_loss=0.403257 best=0.402074 es=3/5
[2026-05-18 01:42:59] [representation][ae_alt_width][cand_061_d1_w62] epoch=19 architecture=[62] train_loss=0.399508 val_loss=0.402063 best=0.402074 es=4/5
[2026-05-18 01:43:03] [representation][ae_alt_width][cand_061_d1_w62] epoch=20 architecture=[62] train_loss=0.399257 val_loss=0.401996 best=0.402074 es=5/5
