task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
representation,ae_width_only,width_only,0.08607870864507773,12,12,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d7/representation/ae_width_only/cand_596_d7_w87/checkpoint_best.pt,cand_596_d7_w87
representation,stl_from_ae_width_only,stl_refit,0.18561053343923964,61,71,0.18743089253816345,0.9286415035885786,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d7/representation/stl_from_ae_width_only/cand_000_d7_w87/checkpoint_best.pt,cand_000_d7_w87
