[2026-06-14 01:39:02] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:39:02] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_039_d1_w40/training_log.txt
[2026-06-14 01:39:02] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_039_d1_w40/training_stats.csv
[2026-06-14 01:39:02] Epoch 1 | architecture=[40] train_loss=0.014685 val_loss=0.018988 best=0.018988 es=0/10
[2026-06-14 01:39:03] Epoch 1 | architecture=[40] train_loss=0.015897 val_loss=0.017368 best=0.017368 es=0/10
[2026-06-14 01:39:03] Epoch 1 | architecture=[40] train_loss=0.014112 val_loss=0.014746 best=0.014746 es=0/10
[2026-06-14 01:39:04] Epoch 1 | architecture=[40] train_loss=0.014046 val_loss=0.013609 best=0.013609 es=0/10
[2026-06-14 01:39:04] Epoch 1 | architecture=[40] train_loss=0.013502 val_loss=0.013882 best=0.013882 es=0/10
[2026-06-14 01:39:04] Epoch 1 | architecture=[40] train_loss=0.013687 val_loss=0.014189 best=0.014189 es=0/10
[2026-06-14 01:39:05] Epoch 1 | architecture=[40] train_loss=0.013266 val_loss=0.014791 best=0.014791 es=0/10
[2026-06-14 01:39:05] Epoch 1 | architecture=[40] train_loss=0.013225 val_loss=0.014942 best=0.014942 es=0/10
[2026-06-14 01:39:05] Epoch 1 | architecture=[40] train_loss=0.013051 val_loss=0.014645 best=0.014645 es=0/10
[2026-06-14 01:39:06] Epoch 1 | architecture=[40] train_loss=0.013262 val_loss=0.014092 best=0.014092 es=0/10
[2026-06-14 01:39:06] Epoch 1 | architecture=[40] train_loss=0.013692 val_loss=0.013932 best=0.013932 es=0/10
[2026-06-14 01:39:06] Epoch 1 | architecture=[40] train_loss=0.012946 val_loss=0.013973 best=0.013973 es=0/10
[2026-06-14 01:39:07] Epoch 1 | architecture=[40] train_loss=0.012642 val_loss=0.014229 best=0.014229 es=0/10
[2026-06-14 01:39:07] Epoch 1 | architecture=[40] train_loss=0.013329 val_loss=0.014159 best=0.014159 es=0/10
