[2026-06-15 07:41:02] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:41:02] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_283_d3_w95/training_log.txt
[2026-06-15 07:41:02] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_283_d3_w95/training_stats.csv
[2026-06-15 07:41:02] Epoch 1 | architecture=[95, 95, 94] train_loss=0.007905 val_loss=0.002871 best=0.002871 es=0/10
[2026-06-15 07:41:03] Epoch 1 | architecture=[95, 95, 94] train_loss=0.003945 val_loss=0.009853 best=0.009853 es=0/10
[2026-06-15 07:41:03] Epoch 1 | architecture=[95, 95, 94] train_loss=0.005942 val_loss=0.002551 best=0.002551 es=0/10
[2026-06-15 07:41:03] Epoch 1 | architecture=[95, 95, 94] train_loss=0.002384 val_loss=0.004423 best=0.004423 es=0/10
[2026-06-15 07:41:03] Epoch 1 | architecture=[95, 95, 94] train_loss=0.002760 val_loss=0.003219 best=0.003219 es=0/10
[2026-06-15 07:41:03] Epoch 1 | architecture=[95, 95, 94] train_loss=0.002419 val_loss=0.001208 best=0.001208 es=0/10
[2026-06-15 07:41:04] Epoch 1 | architecture=[95, 95, 94] train_loss=0.001242 val_loss=0.002520 best=0.002520 es=0/10
[2026-06-15 07:41:04] Epoch 1 | architecture=[95, 95, 94] train_loss=0.002802 val_loss=0.002068 best=0.002068 es=0/10
[2026-06-15 07:41:04] Epoch 1 | architecture=[95, 95, 94] train_loss=0.002742 val_loss=0.000947 best=0.000947 es=0/10
[2026-06-15 07:41:04] Epoch 1 | architecture=[95, 95, 94] train_loss=0.000850 val_loss=0.000960 best=0.000960 es=0/10
[2026-06-15 07:41:05] Epoch 1 | architecture=[95, 95, 94] train_loss=0.002058 val_loss=0.001197 best=0.001197 es=0/10
[2026-06-15 07:41:05] Epoch 1 | architecture=[95, 95, 94] train_loss=0.001979 val_loss=0.000563 best=0.000563 es=0/10
[2026-06-15 07:41:05] Epoch 1 | architecture=[95, 95, 94] train_loss=0.001154 val_loss=0.000561 best=0.000561 es=0/10
[2026-06-15 07:41:05] Epoch 1 | architecture=[95, 95, 94] train_loss=0.001964 val_loss=0.000876 best=0.000876 es=0/10
[2026-06-15 07:41:05] Epoch 1 | architecture=[95, 95, 94] train_loss=0.001086 val_loss=0.000705 best=0.000705 es=0/10
[2026-06-15 07:41:06] Epoch 1 | architecture=[95, 95, 94] train_loss=0.000723 val_loss=0.000809 best=0.000809 es=0/10
[2026-06-15 07:41:06] Epoch 1 | architecture=[95, 95, 94] train_loss=0.000624 val_loss=0.000600 best=0.000600 es=0/10
[2026-06-15 07:41:06] Epoch 1 | architecture=[95, 95, 94] train_loss=0.000622 val_loss=0.000533 best=0.000533 es=0/10
[2026-06-15 07:41:06] Epoch 1 | architecture=[95, 95, 94] train_loss=0.000958 val_loss=0.000815 best=0.000815 es=0/10
[2026-06-15 07:41:07] Epoch 1 | architecture=[95, 95, 94] train_loss=0.000898 val_loss=0.000550 best=0.000550 es=0/10
[2026-06-15 07:41:07] Epoch 1 | architecture=[95, 95, 94] train_loss=0.000552 val_loss=0.000650 best=0.000650 es=0/10
[2026-06-15 07:41:07] Epoch 1 | architecture=[95, 95, 94] train_loss=0.000802 val_loss=0.000512 best=0.000512 es=0/10
