task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
simulation,ae_width_only,width_only,0.006786050740629435,100,100,,,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/simulation/repeat_02/d01/simulation/ae_width_only/cand_027_d1_w28/checkpoint_best.pt,cand_027_d1_w28
simulation,stl_from_ae_width_only,stl_refit,0.009290860034525394,706,716,0.012751036323606968,,MLPS/tabular/shared/dae_dnn/results/recovery/missing_width_stl_v1/width_only/simulation/repeat_02/d01/simulation/stl_from_ae_width_only/cand_000_d1_w28/checkpoint_best.pt,cand_000_d1_w28
