task,family,phase,architecture,best_val,parameter_count,source,order_key,marker_label
inverse,ADP,ae_width_to_depth,"[66, 66, 66, 66, 66, 66, 65, 65]",0.620290994644165,32401,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_462_d8_w66/candidate_state.json,462,cand_462_d8_w66
inverse,ADP,ae_width_to_depth,"[66, 66, 66, 66, 66, 66, 66, 66]",0.5535499453544617,32608,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_464_d8_w66/candidate_state.json,464,cand_464_d8_w66
inverse,ADP,ae_width_to_depth,"[67, 66, 66, 66, 66, 66, 66, 66]",0.572429358959198,32681,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_465_d8_w67/candidate_state.json,465,cand_465_d8_w67
inverse,ADP,ae_width_to_depth,"[67, 67, 66, 66, 66, 66, 66, 66]",0.570226788520813,32817,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_466_d8_w67/candidate_state.json,466,cand_466_d8_w67
inverse,ADP,ae_width_to_depth,"[67, 67, 67, 66, 66, 66, 66, 66]",0.5755770802497864,32953,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_467_d8_w67/candidate_state.json,467,cand_467_d8_w67
inverse,ADP,ae_width_to_depth,"[67, 67, 67, 67, 66, 66, 66, 66]",0.5339300036430359,33089,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_468_d8_w67/candidate_state.json,468,cand_468_d8_w67
inverse,ADP,ae_width_to_depth,"[67, 67, 67, 67, 67, 66, 66, 66]",0.5440601110458374,33225,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_469_d8_w67/candidate_state.json,469,cand_469_d8_w67
inverse,ADP,ae_width_to_depth,"[67, 67, 67, 67, 67, 67, 66, 66]",0.5395532250404358,33361,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_470_d8_w67/candidate_state.json,470,cand_470_d8_w67
inverse,ADP,ae_width_to_depth,"[67, 67, 67, 67, 67, 67, 67, 67]",0.5388392806053162,33571,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_472_d8_w67/candidate_state.json,472,cand_472_d8_w67
inverse,ADP,ae_width_to_depth,"[68, 67, 67, 67, 67, 67, 67, 67]",0.5572935938835144,33645,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_473_d8_w68/candidate_state.json,473,cand_473_d8_w68
inverse,ADP,ae_width_to_depth,"[68, 68, 67, 67, 67, 67, 67, 67]",0.5566102862358093,33783,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_474_d8_w68/candidate_state.json,474,cand_474_d8_w68
inverse,ADP,ae_width_to_depth,"[68, 68, 68, 67, 67, 67, 67, 67]",0.5555641055107117,33921,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_475_d8_w68/candidate_state.json,475,cand_475_d8_w68
inverse,ADP,ae_width_to_depth,"[68, 68, 68, 68, 67, 67, 67, 67]",0.5663168430328369,34059,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_476_d8_w68/candidate_state.json,476,cand_476_d8_w68
inverse,ADP,ae_width_to_depth,"[68, 68, 68, 68, 68, 67, 67, 67]",0.5545608401298523,34197,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_477_d8_w68/candidate_state.json,477,cand_477_d8_w68
inverse,ADP,ae_width_to_depth,"[68, 68, 68, 68, 68, 68, 67, 67]",0.5390614867210388,34335,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_478_d8_w68/candidate_state.json,478,cand_478_d8_w68
inverse,ADP,ae_width_to_depth,"[68, 68, 68, 68, 68, 68, 68, 68]",0.5505316853523254,34548,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_480_d8_w68/candidate_state.json,480,cand_480_d8_w68
inverse,ADP,ae_width_to_depth,"[69, 68, 68, 68, 68, 68, 68, 68]",0.5487046241760254,34623,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_481_d8_w69/candidate_state.json,481,cand_481_d8_w69
inverse,ADP,ae_width_to_depth,"[69, 69, 68, 68, 68, 68, 68, 68]",0.5605412125587463,34763,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_482_d8_w69/candidate_state.json,482,cand_482_d8_w69
inverse,ADP,ae_width_to_depth,"[69, 69, 69, 68, 68, 68, 68, 68]",0.5600141882896423,34903,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_483_d8_w69/candidate_state.json,483,cand_483_d8_w69
inverse,ADP,ae_width_to_depth,"[69, 69, 69, 69, 68, 68, 68, 68]",0.5660068988800049,35043,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_484_d8_w69/candidate_state.json,484,cand_484_d8_w69
inverse,ADP,ae_width_to_depth,"[69, 69, 69, 69, 69, 68, 68, 68]",0.5508354902267456,35183,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_485_d8_w69/candidate_state.json,485,cand_485_d8_w69
inverse,ADP,ae_width_to_depth,"[69, 69, 69, 69, 69, 69, 68, 68]",0.5378950834274292,35323,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_486_d8_w69/candidate_state.json,486,cand_486_d8_w69
inverse,ADP,ae_width_to_depth,"[69, 69, 69, 69, 69, 69, 69, 69]",0.5650911927223206,35539,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_488_d8_w69/candidate_state.json,488,cand_488_d8_w69
inverse,ADP,ae_width_to_depth,"[70, 69, 69, 69, 69, 69, 69, 69]",0.5418990850448608,35615,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_489_d8_w70/candidate_state.json,489,cand_489_d8_w70
inverse,ADP,ae_width_to_depth,"[70, 70, 69, 69, 69, 69, 69, 69]",0.5576687455177307,35757,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_490_d8_w70/candidate_state.json,490,cand_490_d8_w70
inverse,ADP,ae_width_to_depth,"[70, 70, 70, 69, 69, 69, 69, 69]",0.5616991519927979,35899,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_491_d8_w70/candidate_state.json,491,cand_491_d8_w70
inverse,ADP,ae_width_to_depth,"[70, 70, 70, 70, 69, 69, 69, 69]",0.5404326915740967,36041,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_492_d8_w70/candidate_state.json,492,cand_492_d8_w70
inverse,ADP,ae_width_to_depth,"[70, 70, 70, 70, 70, 69, 69, 69]",0.5387846231460571,36183,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_493_d8_w70/candidate_state.json,493,cand_493_d8_w70
inverse,ADP,ae_width_to_depth,"[70, 70, 70, 70, 70, 70, 69, 69]",0.5344884395599365,36325,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_494_d8_w70/candidate_state.json,494,cand_494_d8_w70
inverse,ADP,ae_width_to_depth,"[70, 70, 70, 70, 70, 70, 70, 70]",0.5387961864471436,36544,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_496_d8_w70/candidate_state.json,496,cand_496_d8_w70
inverse,ADP,ae_width_to_depth,"[71, 70, 70, 70, 70, 70, 70, 70]",0.5115694999694824,36621,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_497_d8_w71/candidate_state.json,497,cand_497_d8_w71
inverse,ADP,ae_width_to_depth,"[71, 71, 70, 70, 70, 70, 70, 70]",0.507889986038208,36765,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_498_d8_w71/candidate_state.json,498,cand_498_d8_w71
inverse,ADP,ae_width_to_depth,"[71, 71, 71, 70, 70, 70, 70, 70]",0.5378199219703674,36909,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_499_d8_w71/candidate_state.json,499,cand_499_d8_w71
inverse,ADP,ae_width_to_depth,"[71, 71, 71, 71, 70, 70, 70, 70]",0.5652303695678711,37053,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_500_d8_w71/candidate_state.json,500,cand_500_d8_w71
inverse,ADP,ae_width_to_depth,"[71, 71, 71, 71, 71, 70, 70, 70]",0.5483958125114441,37197,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_501_d8_w71/candidate_state.json,501,cand_501_d8_w71
inverse,ADP,ae_width_to_depth,"[71, 71, 71, 71, 71, 71, 70, 70]",0.546838104724884,37341,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_502_d8_w71/candidate_state.json,502,cand_502_d8_w71
inverse,ADP,ae_width_to_depth,"[71, 71, 71, 71, 71, 71, 71, 71]",0.5367857217788696,37563,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_504_d8_w71/candidate_state.json,504,cand_504_d8_w71
inverse,ADP,ae_width_to_depth,"[72, 71, 71, 71, 71, 71, 71, 71]",0.5467869639396667,37641,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_505_d8_w72/candidate_state.json,505,cand_505_d8_w72
inverse,ADP,ae_width_to_depth,"[72, 72, 71, 71, 71, 71, 71, 71]",0.5400267839431763,37787,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_506_d8_w72/candidate_state.json,506,cand_506_d8_w72
inverse,ADP,ae_width_to_depth,"[72, 72, 72, 71, 71, 71, 71, 71]",0.5539547204971313,37933,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_507_d8_w72/candidate_state.json,507,cand_507_d8_w72
inverse,ADP,ae_width_to_depth,"[72, 72, 72, 72, 71, 71, 71, 71]",0.5552347898483276,38079,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_508_d8_w72/candidate_state.json,508,cand_508_d8_w72
inverse,ADP,ae_width_to_depth,"[72, 72, 72, 72, 72, 71, 71, 71]",0.5715514421463013,38225,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_509_d8_w72/candidate_state.json,509,cand_509_d8_w72
inverse,ADP,ae_width_to_depth,"[72, 72, 72, 72, 72, 72, 71, 71]",0.5543994307518005,38371,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_510_d8_w72/candidate_state.json,510,cand_510_d8_w72
inverse,ADP,ae_width_to_depth,"[72, 72, 72, 72, 72, 72, 72, 72]",0.5629664063453674,38596,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_512_d8_w72/candidate_state.json,512,cand_512_d8_w72
inverse,ADP,ae_width_to_depth,"[73, 72, 72, 72, 72, 72, 72, 72]",0.5724308490753174,38675,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_513_d8_w73/candidate_state.json,513,cand_513_d8_w73
inverse,ADP,ae_width_to_depth,"[73, 73, 72, 72, 72, 72, 72, 72]",0.547588050365448,38823,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_514_d8_w73/candidate_state.json,514,cand_514_d8_w73
inverse,ADP,ae_width_to_depth,"[73, 73, 73, 72, 72, 72, 72, 72]",0.5460231304168701,38971,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_515_d8_w73/candidate_state.json,515,cand_515_d8_w73
inverse,ADP,ae_width_to_depth,"[73, 73, 73, 73, 72, 72, 72, 72]",0.5359401106834412,39119,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_516_d8_w73/candidate_state.json,516,cand_516_d8_w73
inverse,ADP,ae_width_to_depth,"[73, 73, 73, 73, 73, 72, 72, 72]",0.5507749915122986,39267,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_517_d8_w73/candidate_state.json,517,cand_517_d8_w73
inverse,ADP,ae_width_to_depth,"[73, 73, 73, 73, 73, 73, 72, 72]",0.5303975343704224,39415,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_518_d8_w73/candidate_state.json,518,cand_518_d8_w73
inverse,ADP,ae_width_to_depth,"[73, 73, 73, 73, 73, 73, 73, 73]",0.5614434480667114,39643,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_520_d8_w73/candidate_state.json,520,cand_520_d8_w73
inverse,ADP,ae_width_to_depth,"[74, 73, 73, 73, 73, 73, 73, 73]",0.5348425507545471,39723,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_521_d8_w74/candidate_state.json,521,cand_521_d8_w74
inverse,ADP,ae_width_to_depth,"[74, 74, 73, 73, 73, 73, 73, 73]",0.543860912322998,39873,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_522_d8_w74/candidate_state.json,522,cand_522_d8_w74
inverse,ADP,ae_width_to_depth,"[74, 74, 74, 73, 73, 73, 73, 73]",0.5778430104255676,40023,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_523_d8_w74/candidate_state.json,523,cand_523_d8_w74
inverse,ADP,ae_width_to_depth,"[74, 74, 74, 74, 73, 73, 73, 73]",0.536146879196167,40173,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_524_d8_w74/candidate_state.json,524,cand_524_d8_w74
inverse,ADP,ae_width_to_depth,"[74, 74, 74, 74, 74, 73, 73, 73]",0.5287714600563049,40323,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_525_d8_w74/candidate_state.json,525,cand_525_d8_w74
inverse,ADP,ae_width_to_depth,"[74, 74, 74, 74, 74, 74, 73, 73]",0.5504232048988342,40473,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_526_d8_w74/candidate_state.json,526,cand_526_d8_w74
inverse,ADP,ae_width_to_depth,"[74, 74, 74, 74, 74, 74, 74, 74]",0.5533338189125061,40704,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_528_d8_w74/candidate_state.json,528,cand_528_d8_w74
inverse,ADP,ae_width_to_depth,"[75, 74, 74, 74, 74, 74, 74, 74]",0.5521029829978943,40785,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_529_d8_w75/candidate_state.json,529,cand_529_d8_w75
inverse,ADP,ae_width_to_depth,"[75, 75, 74, 74, 74, 74, 74, 74]",0.5326731204986572,40937,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_530_d8_w75/candidate_state.json,530,cand_530_d8_w75
inverse,ADP,ae_width_to_depth,"[75, 75, 75, 74, 74, 74, 74, 74]",0.5437997579574585,41089,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_531_d8_w75/candidate_state.json,531,cand_531_d8_w75
inverse,ADP,ae_width_to_depth,"[75, 75, 75, 75, 74, 74, 74, 74]",0.5581324696540833,41241,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_532_d8_w75/candidate_state.json,532,cand_532_d8_w75
inverse,ADP,ae_width_to_depth,"[75, 75, 75, 75, 75, 74, 74, 74]",0.5210270285606384,41393,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_533_d8_w75/candidate_state.json,533,cand_533_d8_w75
inverse,ADP,ae_width_to_depth,"[75, 75, 75, 75, 75, 75, 74, 74]",0.5525996088981628,41545,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_534_d8_w75/candidate_state.json,534,cand_534_d8_w75
inverse,ADP,ae_width_to_depth,"[75, 75, 75, 75, 75, 75, 75, 75]",0.549554705619812,41779,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_536_d8_w75/candidate_state.json,536,cand_536_d8_w75
inverse,ADP,ae_width_to_depth,"[76, 75, 75, 75, 75, 75, 75, 75]",0.5594922304153442,41861,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_537_d8_w76/candidate_state.json,537,cand_537_d8_w76
inverse,ADP,ae_width_to_depth,"[76, 76, 75, 75, 75, 75, 75, 75]",0.5671796202659607,42015,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_538_d8_w76/candidate_state.json,538,cand_538_d8_w76
inverse,ADP,ae_width_to_depth,"[76, 76, 76, 75, 75, 75, 75, 75]",0.570345401763916,42169,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_539_d8_w76/candidate_state.json,539,cand_539_d8_w76
inverse,ADP,ae_width_to_depth,"[76, 76, 76, 76, 75, 75, 75, 75]",0.5579795837402344,42323,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_540_d8_w76/candidate_state.json,540,cand_540_d8_w76
inverse,ADP,ae_width_to_depth,"[76, 76, 76, 76, 76, 75, 75, 75]",0.5613237619400024,42477,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_541_d8_w76/candidate_state.json,541,cand_541_d8_w76
inverse,ADP,ae_width_to_depth,"[76, 76, 76, 76, 76, 76, 75, 75]",0.5572647452354431,42631,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_542_d8_w76/candidate_state.json,542,cand_542_d8_w76
inverse,ADP,ae_width_to_depth,"[76, 76, 76, 76, 76, 76, 76, 76]",0.5380972027778625,42868,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_544_d8_w76/candidate_state.json,544,cand_544_d8_w76
inverse,ADP,ae_width_to_depth,"[76, 76, 76, 76, 76, 76, 76, 76, 76]",0.5706658363342285,48872,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_611_d9_w76/candidate_state.json,611,cand_611_d9_w76
inverse,ADP,ae_width_to_depth,"[77, 76, 76, 76, 76, 76, 76, 76, 76]",0.5768297910690308,48955,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_612_d9_w77/candidate_state.json,612,cand_612_d9_w77
inverse,ADP,ae_width_to_depth,"[77, 77, 76, 76, 76, 76, 76, 76, 76]",0.5727723836898804,49111,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_613_d9_w77/candidate_state.json,613,cand_613_d9_w77
inverse,ADP,ae_width_to_depth,"[77, 77, 77, 76, 76, 76, 76, 76, 76]",0.57387775182724,49267,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_614_d9_w77/candidate_state.json,614,cand_614_d9_w77
inverse,ADP,ae_width_to_depth,"[77, 77, 77, 77, 76, 76, 76, 76, 76]",0.5728971362113953,49423,/home/anurag-basistha/Projects/Untapped/Breaking-the-Neural-Barrier/MLPS/tabular/shared/dae_dnn/results/goliath_w2d_remaining_tasks_gpu/inverse/ae_width_to_depth/cand_615_d9_w77/candidate_state.json,615,cand_615_d9_w77
