[2026-05-20 08:36:22] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 08:36:22] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_012_d1_w13/training_log.txt
[2026-05-20 08:36:22] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_012_d1_w13/training_stats.csv
[2026-05-20 08:36:22] [CANDIDATE] task=autoencoding phase=ae_alt_width index=12 search_phase=width architecture=[13]
[2026-05-20 08:36:59] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=18 architecture=[13] train_loss=0.608926 val_loss=0.616567 best=0.616567 es=0/5
[2026-05-20 08:37:02] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=19 architecture=[13] train_loss=0.608765 val_loss=0.616459 best=0.616459 es=0/5
[2026-05-20 08:37:04] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=20 architecture=[13] train_loss=0.608640 val_loss=0.616332 best=0.616332 es=0/5
[2026-05-20 08:37:06] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=21 architecture=[13] train_loss=0.608554 val_loss=0.616257 best=0.616332 es=1/5
[2026-05-20 08:37:08] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=22 architecture=[13] train_loss=0.608477 val_loss=0.616149 best=0.616149 es=0/5
[2026-05-20 08:37:10] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=23 architecture=[13] train_loss=0.608417 val_loss=0.616068 best=0.616149 es=1/5
[2026-05-20 08:37:12] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=24 architecture=[13] train_loss=0.608341 val_loss=0.615991 best=0.615991 es=0/5
[2026-05-20 08:37:14] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=25 architecture=[13] train_loss=0.608266 val_loss=0.615962 best=0.615991 es=1/5
[2026-05-20 08:37:16] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=26 architecture=[13] train_loss=0.608202 val_loss=0.615911 best=0.615991 es=2/5
[2026-05-20 08:37:18] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=27 architecture=[13] train_loss=0.608159 val_loss=0.615858 best=0.615858 es=0/5
[2026-05-20 08:37:20] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=28 architecture=[13] train_loss=0.608124 val_loss=0.615798 best=0.615858 es=1/5
[2026-05-20 08:37:22] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=29 architecture=[13] train_loss=0.608083 val_loss=0.615762 best=0.615858 es=2/5
[2026-05-20 08:37:24] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=30 architecture=[13] train_loss=0.608035 val_loss=0.615738 best=0.615738 es=0/5
[2026-05-20 08:37:27] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=31 architecture=[13] train_loss=0.607991 val_loss=0.615705 best=0.615738 es=1/5
[2026-05-20 08:37:29] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=32 architecture=[13] train_loss=0.607957 val_loss=0.615647 best=0.615738 es=2/5
[2026-05-20 08:37:31] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=33 architecture=[13] train_loss=0.607913 val_loss=0.615627 best=0.615627 es=0/5
[2026-05-20 08:37:33] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=34 architecture=[13] train_loss=0.607900 val_loss=0.615564 best=0.615627 es=1/5
[2026-05-20 08:37:35] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=35 architecture=[13] train_loss=0.607855 val_loss=0.615537 best=0.615627 es=2/5
[2026-05-20 08:37:37] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=36 architecture=[13] train_loss=0.607822 val_loss=0.615514 best=0.615514 es=0/5
[2026-05-20 08:37:39] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=37 architecture=[13] train_loss=0.607778 val_loss=0.615474 best=0.615514 es=1/5
[2026-05-20 08:37:41] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=38 architecture=[13] train_loss=0.607751 val_loss=0.615458 best=0.615514 es=2/5
[2026-05-20 08:37:44] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=39 architecture=[13] train_loss=0.607720 val_loss=0.615423 best=0.615514 es=3/5
[2026-05-20 08:37:46] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=40 architecture=[13] train_loss=0.607712 val_loss=0.615387 best=0.615387 es=0/5
[2026-05-20 08:37:48] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=41 architecture=[13] train_loss=0.607666 val_loss=0.615345 best=0.615387 es=1/5
[2026-05-20 08:37:51] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=42 architecture=[13] train_loss=0.607648 val_loss=0.615312 best=0.615387 es=2/5
[2026-05-20 08:37:53] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=43 architecture=[13] train_loss=0.607596 val_loss=0.615279 best=0.615279 es=0/5
[2026-05-20 08:37:55] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=44 architecture=[13] train_loss=0.607568 val_loss=0.615264 best=0.615279 es=1/5
[2026-05-20 08:37:57] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=45 architecture=[13] train_loss=0.607548 val_loss=0.615232 best=0.615279 es=2/5
[2026-05-20 08:37:59] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=46 architecture=[13] train_loss=0.607538 val_loss=0.615158 best=0.615158 es=0/5
[2026-05-20 08:38:01] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=47 architecture=[13] train_loss=0.607492 val_loss=0.615115 best=0.615158 es=1/5
[2026-05-20 08:38:03] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=48 architecture=[13] train_loss=0.607471 val_loss=0.615115 best=0.615158 es=2/5
[2026-05-20 08:38:05] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=49 architecture=[13] train_loss=0.607443 val_loss=0.615092 best=0.615158 es=3/5
[2026-05-20 08:38:07] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=50 architecture=[13] train_loss=0.607411 val_loss=0.615080 best=0.615158 es=4/5
[2026-05-20 08:38:09] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=51 architecture=[13] train_loss=0.607397 val_loss=0.615010 best=0.615010 es=0/5
[2026-05-20 08:38:12] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=52 architecture=[13] train_loss=0.607352 val_loss=0.614990 best=0.615010 es=1/5
[2026-05-20 08:38:14] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=53 architecture=[13] train_loss=0.607339 val_loss=0.614949 best=0.615010 es=2/5
[2026-05-20 08:38:16] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=54 architecture=[13] train_loss=0.607303 val_loss=0.614928 best=0.615010 es=3/5
[2026-05-20 08:38:18] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=55 architecture=[13] train_loss=0.607259 val_loss=0.614890 best=0.614890 es=0/5
[2026-05-20 08:38:20] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=56 architecture=[13] train_loss=0.607250 val_loss=0.614863 best=0.614890 es=1/5
[2026-05-20 08:38:22] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=57 architecture=[13] train_loss=0.607227 val_loss=0.614842 best=0.614890 es=2/5
[2026-05-20 08:38:24] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=58 architecture=[13] train_loss=0.607188 val_loss=0.614813 best=0.614890 es=3/5
[2026-05-20 08:38:26] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=59 architecture=[13] train_loss=0.607180 val_loss=0.614793 best=0.614890 es=4/5
[2026-05-20 08:38:28] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=60 architecture=[13] train_loss=0.607144 val_loss=0.614764 best=0.614764 es=0/5
[2026-05-20 08:38:31] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=61 architecture=[13] train_loss=0.607121 val_loss=0.614749 best=0.614764 es=1/5
[2026-05-20 08:38:33] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=62 architecture=[13] train_loss=0.607089 val_loss=0.614721 best=0.614764 es=2/5
[2026-05-20 08:38:35] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=63 architecture=[13] train_loss=0.607065 val_loss=0.614690 best=0.614764 es=3/5
[2026-05-20 08:38:37] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=64 architecture=[13] train_loss=0.607051 val_loss=0.614655 best=0.614655 es=0/5
[2026-05-20 08:38:39] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=65 architecture=[13] train_loss=0.607031 val_loss=0.614626 best=0.614655 es=1/5
[2026-05-20 08:38:41] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=66 architecture=[13] train_loss=0.607014 val_loss=0.614605 best=0.614655 es=2/5
[2026-05-20 08:38:43] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=67 architecture=[13] train_loss=0.606984 val_loss=0.614585 best=0.614655 es=3/5
[2026-05-20 08:38:45] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=68 architecture=[13] train_loss=0.607005 val_loss=0.614551 best=0.614551 es=0/5
[2026-05-20 08:38:47] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=69 architecture=[13] train_loss=0.607001 val_loss=0.614540 best=0.614551 es=1/5
[2026-05-20 08:38:50] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=70 architecture=[13] train_loss=0.606963 val_loss=0.614527 best=0.614551 es=2/5
[2026-05-20 08:38:52] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=71 architecture=[13] train_loss=0.606947 val_loss=0.614508 best=0.614551 es=3/5
[2026-05-20 08:38:54] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=72 architecture=[13] train_loss=0.606908 val_loss=0.614475 best=0.614551 es=4/5
[2026-05-20 08:38:56] [autoencoding][ae_alt_width][cand_012_d1_w13] epoch=73 architecture=[13] train_loss=0.606874 val_loss=0.614453 best=0.614551 es=5/5
