[2026-05-18 02:12:37] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:12:37] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_101_d1_w102/training_log.txt
[2026-05-18 02:12:37] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_101_d1_w102/training_stats.csv
[2026-05-18 02:12:37] [CANDIDATE] task=representation phase=ae_alt_width index=101 search_phase=width architecture=[102]
[2026-05-18 02:12:42] [representation][ae_alt_width][cand_101_d1_w102] epoch=1 architecture=[102] train_loss=0.364235 val_loss=0.360939 best=0.355052 es=0/5
[2026-05-18 02:12:45] [representation][ae_alt_width][cand_101_d1_w102] epoch=2 architecture=[102] train_loss=0.355968 val_loss=0.356810 best=0.355052 es=0/5
[2026-05-18 02:12:47] [representation][ae_alt_width][cand_101_d1_w102] epoch=3 architecture=[102] train_loss=0.353799 val_loss=0.356759 best=0.355052 es=1/5
[2026-05-18 02:12:50] [representation][ae_alt_width][cand_101_d1_w102] epoch=4 architecture=[102] train_loss=0.353446 val_loss=0.355708 best=0.355052 es=0/5
[2026-05-18 02:12:55] [representation][ae_alt_width][cand_101_d1_w102] epoch=5 architecture=[102] train_loss=0.353206 val_loss=0.357208 best=0.355052 es=1/5
[2026-05-18 02:12:58] [representation][ae_alt_width][cand_101_d1_w102] epoch=6 architecture=[102] train_loss=0.353694 val_loss=0.354554 best=0.354554 es=0/5
[2026-05-18 02:13:00] [representation][ae_alt_width][cand_101_d1_w102] epoch=7 architecture=[102] train_loss=0.353108 val_loss=0.354769 best=0.354554 es=1/5
[2026-05-18 02:13:02] [representation][ae_alt_width][cand_101_d1_w102] epoch=8 architecture=[102] train_loss=0.351856 val_loss=0.355945 best=0.354554 es=2/5
[2026-05-18 02:13:05] [representation][ae_alt_width][cand_101_d1_w102] epoch=9 architecture=[102] train_loss=0.352426 val_loss=0.357213 best=0.354554 es=3/5
[2026-05-18 02:13:10] [representation][ae_alt_width][cand_101_d1_w102] epoch=10 architecture=[102] train_loss=0.353722 val_loss=0.354753 best=0.354554 es=4/5
[2026-05-18 02:13:12] [representation][ae_alt_width][cand_101_d1_w102] epoch=11 architecture=[102] train_loss=0.353034 val_loss=0.355141 best=0.354554 es=5/5
