task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
representation,ae_width_only,width_only,0.084252640832077,8,8,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d9/representation/ae_width_only/cand_716_d9_w81/checkpoint_best.pt,cand_716_d9_w81
representation,stl_from_ae_width_only,stl_refit,0.16729290629036034,81,91,0.1695281153285781,0.9322386878022754,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d9/representation/stl_from_ae_width_only/cand_000_d9_w81/checkpoint_best.pt,cand_000_d9_w81
