[2026-06-15 07:29:02] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:29:02] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_177_d3_w81/training_log.txt
[2026-06-15 07:29:02] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_177_d3_w81/training_stats.csv
[2026-06-15 07:29:02] Epoch 1 | architecture=[81, 81, 16] train_loss=0.012557 val_loss=0.006889 best=0.006889 es=0/10
[2026-06-15 07:29:03] Epoch 1 | architecture=[81, 81, 16] train_loss=0.006309 val_loss=0.010667 best=0.010667 es=0/10
[2026-06-15 07:29:03] Epoch 1 | architecture=[81, 81, 16] train_loss=0.008352 val_loss=0.002859 best=0.002859 es=0/10
[2026-06-15 07:29:03] Epoch 1 | architecture=[81, 81, 16] train_loss=0.003397 val_loss=0.003903 best=0.003903 es=0/10
[2026-06-15 07:29:03] Epoch 1 | architecture=[81, 81, 16] train_loss=0.004686 val_loss=0.004223 best=0.004223 es=0/10
[2026-06-15 07:29:03] Epoch 1 | architecture=[81, 81, 16] train_loss=0.003991 val_loss=0.002766 best=0.002766 es=0/10
[2026-06-15 07:29:04] Epoch 1 | architecture=[81, 81, 16] train_loss=0.005069 val_loss=0.004447 best=0.004447 es=0/10
[2026-06-15 07:29:04] Epoch 1 | architecture=[81, 81, 16] train_loss=0.003754 val_loss=0.003240 best=0.003240 es=0/10
[2026-06-15 07:29:04] Epoch 1 | architecture=[81, 81, 16] train_loss=0.002730 val_loss=0.002566 best=0.002566 es=0/10
[2026-06-15 07:29:04] Epoch 1 | architecture=[81, 81, 16] train_loss=0.002883 val_loss=0.003492 best=0.003492 es=0/10
[2026-06-15 07:29:04] Epoch 1 | architecture=[81, 81, 16] train_loss=0.002514 val_loss=0.003364 best=0.003364 es=0/10
[2026-06-15 07:29:05] Epoch 1 | architecture=[81, 81, 16] train_loss=0.002281 val_loss=0.001792 best=0.001792 es=0/10
[2026-06-15 07:29:05] Epoch 1 | architecture=[81, 81, 16] train_loss=0.001352 val_loss=0.002431 best=0.002431 es=0/10
[2026-06-15 07:29:05] Epoch 1 | architecture=[81, 81, 16] train_loss=0.002397 val_loss=0.001840 best=0.001840 es=0/10
[2026-06-15 07:29:05] Epoch 1 | architecture=[81, 81, 16] train_loss=0.002063 val_loss=0.001970 best=0.001970 es=0/10
[2026-06-15 07:29:06] Epoch 1 | architecture=[81, 81, 16] train_loss=0.001947 val_loss=0.002578 best=0.002578 es=0/10
