[2026-05-20 09:04:46] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 09:04:46] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_037_d1_w38/training_log.txt
[2026-05-20 09:04:46] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_037_d1_w38/training_stats.csv
[2026-05-20 09:04:46] [CANDIDATE] task=autoencoding phase=ae_alt_width index=37 search_phase=width architecture=[38]
[2026-05-20 09:04:48] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=1 architecture=[38] train_loss=0.154137 val_loss=0.144823 best=0.144823 es=0/5
[2026-05-20 09:04:50] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=2 architecture=[38] train_loss=0.152378 val_loss=0.143776 best=0.143776 es=0/5
[2026-05-20 09:04:53] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=3 architecture=[38] train_loss=0.151417 val_loss=0.142824 best=0.142824 es=0/5
[2026-05-20 09:04:55] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=4 architecture=[38] train_loss=0.150312 val_loss=0.141699 best=0.141699 es=0/5
[2026-05-20 09:04:57] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=5 architecture=[38] train_loss=0.148946 val_loss=0.140180 best=0.140180 es=0/5
[2026-05-20 09:04:59] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=6 architecture=[38] train_loss=0.147526 val_loss=0.138515 best=0.138515 es=0/5
[2026-05-20 09:05:01] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=7 architecture=[38] train_loss=0.145877 val_loss=0.136988 best=0.136988 es=0/5
[2026-05-20 09:05:03] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=8 architecture=[38] train_loss=0.144388 val_loss=0.135424 best=0.135424 es=0/5
[2026-05-20 09:05:05] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=9 architecture=[38] train_loss=0.142873 val_loss=0.134000 best=0.134000 es=0/5
[2026-05-20 09:05:07] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=10 architecture=[38] train_loss=0.141670 val_loss=0.133110 best=0.133110 es=0/5
[2026-05-20 09:05:10] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=11 architecture=[38] train_loss=0.140613 val_loss=0.132263 best=0.132263 es=0/5
[2026-05-20 09:05:12] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=12 architecture=[38] train_loss=0.139880 val_loss=0.131622 best=0.131622 es=0/5
[2026-05-20 09:05:14] [autoencoding][ae_alt_width][cand_037_d1_w38] epoch=13 architecture=[38] train_loss=0.139357 val_loss=0.130945 best=0.130945 es=0/5
